,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
4123,2011-05-26,roux,30.0,6.0,30053.0,F,bac,forage,63.03,non,0
4124,2010-12-09,brun,37.0,6.0,25127.0,M,master,geologie,77.76,non,0
4125,2011-09-11,blond,28.0,11.0,31889.0,M,licence,geologie,79.8,non,1
4126,2014-12-26,blond,42.0,7.0,39994.0,M,licence,forage,64.88,oui,0
4127,2011-08-14,brun,30.0,7.0,36516.0,M,licence,geologie,43.47,non,0
4128,2012-05-14,brun,54.0,9.0,33831.0,F,doctorat,archeologie,92.04,oui,0
4129,2012-07-29,chatain,33.0,7.0,36823.0,F,licence,archeologie,56.7,non,0
4130,2011-09-16,brun,22.0,12.0,38392.0,F,licence,forage,70.3,non,0
4131,2010-04-29,chatain,36.0,11.0,30175.0,F,doctorat,forage,95.97,oui,0
4132,2013-12-15,blond,37.0,11.0,31024.0,F,master,detective,85.39,oui,0
4133,2014-02-23,brun,32.0,11.0,33146.0,F,doctorat,archeologie,105.56,oui,0
4134,2010-05-28,chatain,30.0,10.0,32542.0,F,master,forage,86.38,non,0
4135,2010-01-24,chatain,38.0,12.0,29302.0,F,master,detective,73.92,non,0
4136,2014-03-22,roux,15.0,13.0,26156.0,F,licence,geologie,107.3,non,0
4137,2012-09-08,chatain,26.0,6.0,30060.0,F,licence,detective,55.14,non,1
4138,2014-08-02,blond,39.0,13.0,39888.0,M,licence,geologie,77.36,oui,0
4139,2012-01-22,chatain,39.0,10.0,31077.0,M,master,geologie,82.06,non,0
4140,2012-03-13,blond,22.0,13.0,40330.0,M,bac,geologie,41.64,non,0
4141,2012-11-08,chatain,39.0,11.0,37543.0,M,master,detective,55.44,oui,0
4142,2013-05-24,blond,36.0,14.0,48072.0,M,bac,geologie,36.92,non,0
4143,2011-11-13,brun,42.0,8.0,32957.0,M,master,geologie,78.21,non,0
4144,2013-05-07,blond,20.0,12.0,35665.0,M,licence,geologie,68.82,non,0
4145,2010-05-05,roux,42.0,8.0,39629.0,M,bac,geologie,42.15,non,0
4146,2012-11-25,brun,23.0,4.0,41941.0,M,bac,geologie,41.42,non,0
4147,2012-07-28,blond,55.0,12.0,34551.0,M,licence,detective,58.56,non,0
4148,2010-01-12,brun,12.0,11.0,34791.0,M,master,geologie,72.41,non,0
4149,2014-08-29,blond,45.0,6.0,41115.0,M,licence,forage,60.67,non,0
4150,2011-07-09,brun,35.0,7.0,37495.0,F,licence,forage,88.54,oui,0
4151,2013-12-30,brun,34.0,7.0,29537.0,F,master,detective,102.99,non,0
4152,2014-07-25,chatain,37.0,5.0,39509.0,M,licence,forage,64.96,non,0
4153,2010-09-24,brun,28.0,9.0,33906.0,M,master,geologie,66.58,non,1
4154,2010-04-19,roux,35.0,12.0,48140.0,F,bac,detective,98.43,oui,1
4155,2013-08-28,blond,35.0,8.0,38654.0,M,licence,forage,65.35,oui,0
4156,2014-01-22,roux,35.0,8.0,31456.0,M,bac,geologie,55.93,non,0
4157,2010-07-19,roux,38.0,7.0,32792.0,M,bac,geologie,63.4,non,0
4158,2011-05-28,chatain,46.0,7.0,31862.0,F,master,geologie,91.95,non,0
4159,2010-03-02,brun,32.0,9.0,37792.0,F,licence,forage,88.63,oui,0
4160,2013-06-11,blond,33.0,8.0,37371.0,M,master,detective,70.62,oui,0
4161,2010-08-13,,15.0,9.0,39993.0,M,licence,forage,81.24,oui,0
4162,2012-01-08,blond,33.0,6.0,38950.0,M,bac,geologie,51.28,non,0
4163,2014-12-04,roux,35.0,13.0,39880.0,M,bac,geologie,36.81,non,0
4164,2010-08-22,chatain,33.0,16.0,28908.0,M,doctorat,geologie,92.86,oui,0
4165,2010-09-02,chatain,60.0,3.0,30924.0,F,master,geologie,107.31,non,0
4166,2012-05-16,chatain,43.0,7.0,29448.0,F,master,forage,64.25,non,0
4167,2013-12-19,chatain,19.0,8.0,29203.0,F,doctorat,archeologie,111.68,oui,0
4168,2014-03-23,chatain,28.0,6.0,43877.0,F,licence,forage,69.39,non,0
4169,2014-07-31,brun,20.0,9.0,31997.0,M,master,geologie,74.09,non,0
4170,2012-02-03,roux,41.0,12.0,36028.0,M,bac,geologie,62.39,non,0
4171,2013-11-24,blond,35.0,9.0,45136.0,F,bac,detective,76.41,oui,1
4172,2012-04-16,blond,36.0,12.0,35595.0,M,licence,geologie,64.37,non,0
4173,2014-07-11,roux,45.0,15.0,33315.0,M,master,archeologie,78.15,oui,0
4174,2014-11-24,chatain,44.0,8.0,39778.0,F,bac,geologie,52.47,non,0
4175,2011-07-05,blond,42.0,12.0,43411.0,M,licence,archeologie,56.69,oui,0
4176,2013-09-25,chatain,30.0,13.0,36500.0,F,master,detective,83.39,non,0
4177,2013-02-23,blond,26.0,10.0,33199.0,M,licence,geologie,96.26,non,0
4178,2011-11-16,blond,30.0,11.0,37467.0,M,licence,forage,57.48,non,0
4179,2010-08-11,blond,13.0,13.0,41909.0,M,master,detective,71.05,oui,0
4180,2011-06-23,blond,36.0,4.0,35442.0,M,licence,geologie,72.52,non,0
4181,2010-01-15,roux,43.0,13.0,40895.0,F,bac,forage,62.47,non,0
4182,2014-05-05,blond,39.0,9.0,37070.0,M,licence,geologie,61.33,non,0
4183,2010-07-28,brun,41.0,15.0,30755.0,M,master,geologie,95.71,oui,0
4184,2010-01-03,blond,44.0,7.0,34312.0,M,licence,detective,86.18,oui,0
4185,2010-11-27,brun,36.0,14.0,28988.0,F,doctorat,archeologie,86.87,oui,0
4186,2010-06-21,brun,36.0,15.0,42214.0,M,licence,archeologie,56.8,oui,0
4187,2014-02-06,blond,33.0,9.0,35452.0,M,licence,geologie,74.7,non,0
4188,2013-08-28,chatain,35.0,7.0,31824.0,M,doctorat,geologie,88.71,non,0
4189,2012-06-28,blond,23.0,9.0,30275.0,M,doctorat,geologie,92.21,oui,0
4190,2011-08-07,brun,29.0,9.0,40070.0,F,licence,forage,76.15,non,0
4191,2011-03-11,brun,25.0,7.0,33577.0,F,licence,forage,65.15,non,0
4192,2010-12-13,blond,35.0,11.0,29540.0,F,doctorat,archeologie,106.13,oui,0
4193,2013-04-20,brun,48.0,10.0,33079.0,M,master,geologie,86.81,non,0
4194,2011-03-15,chatain,50.0,9.0,44004.0,F,licence,detective,63.8,non,0
4195,2013-02-27,chatain,32.0,13.0,33630.0,M,master,geologie,72.42,oui,0
4196,2013-08-16,chatain,45.0,8.0,30627.0,M,master,geologie,56.21,non,0
4197,2011-06-20,chatain,46.0,5.0,33076.0,F,licence,archeologie,67.14,non,1
4198,2012-04-04,brun,30.0,8.0,31157.0,M,licence,archeologie,76.95,non,1
4199,2010-12-04,brun,15.0,7.0,33870.0,M,master,geologie,80.79,non,0
4200,2014-11-11,chatain,44.0,11.0,32591.0,F,master,forage,89.86,oui,0
4201,2010-04-03,chatain,30.0,10.0,40942.0,F,master,detective,80.39,oui,0
4202,2010-05-31,chatain,26.0,13.0,30070.0,M,master,geologie,63.72,non,0
4203,2014-12-16,chatain,35.0,7.0,40412.0,F,licence,geologie,72.71,non,0
4204,2011-11-18,blond,19.0,11.0,30976.0,M,licence,geologie,55.65,non,0
4205,2011-07-27,brun,43.0,11.0,30903.0,F,master,geologie,66.72,non,0
4206,2013-07-31,brun,48.0,12.0,38191.0,F,licence,detective,76.17,non,0
4207,2011-11-07,brun,41.0,6.0,39604.0,F,licence,detective,86.48,oui,0
4208,2014-07-25,chatain,40.0,8.0,30462.0,M,doctorat,detective,90.13,oui,0
4209,2012-03-28,chatain,32.0,8.0,33727.0,M,master,geologie,64.98,non,0
4210,2012-03-21,chatain,29.0,11.0,35894.0,F,master,forage,85.12,non,0
4211,2012-04-08,blond,42.0,9.0,32516.0,F,bac,geologie,56.04,non,0
4212,2010-01-09,roux,30.0,7.0,29426.0,M,master,geologie,80.26,oui,0
4213,2012-02-03,chatain,43.0,8.0,33188.0,F,licence,detective,64.09,non,1
4214,2012-08-17,brun,34.0,12.0,29531.0,F,licence,geologie,93.44,non,0
4215,2013-08-12,blond,42.0,7.0,35326.0,F,licence,geologie,90.95,non,0
4216,2014-02-14,brun,34.0,9.0,32834.0,M,master,forage,85.23,oui,1
4217,2012-05-30,roux,34.0,9.0,37556.0,F,bac,detective,86.11,non,0
4218,2013-08-14,blond,40.0,12.0,42350.0,F,bac,detective,41.6,non,0
4219,2012-01-01,blond,56.0,8.0,35727.0,M,licence,geologie,81.94,oui,0
4220,2010-06-25,roux,33.0,13.0,36434.0,M,bac,geologie,40.41,non,0
4221,2011-12-07,chatain,42.0,11.0,29826.0,F,doctorat,archeologie,93.03,oui,0
4222,2011-11-02,brun,31.0,10.0,39563.0,M,licence,geologie,68.01,non,0
4223,2010-02-15,brun,40.0,8.0,29634.0,M,doctorat,geologie,107.17,oui,0
4224,2014-11-10,roux,31.0,13.0,28365.0,M,master,geologie,65.08,non,0
4225,2010-05-09,brun,41.0,5.0,44023.0,M,licence,forage,65.07,non,0
4226,2011-09-18,brun,37.0,6.0,29058.0,M,master,geologie,98.95,non,0
4227,2010-11-01,brun,25.0,8.0,30549.0,F,licence,geologie,73.99,non,0
4228,2011-11-01,brun,45.0,7.0,42362.0,M,licence,geologie,49.07,oui,0
4229,2010-04-16,brun,48.0,9.0,37767.0,M,licence,geologie,90.68,oui,0
4230,2014-03-27,chatain,43.0,12.0,29681.0,F,doctorat,detective,97.38,oui,0
4231,2010-08-23,blond,44.0,14.0,36621.0,M,bac,geologie,41.06,non,0
4232,2013-02-01,blond,33.0,6.0,24498.0,F,master,detective,111.71,non,0
4233,2013-11-07,brun,38.0,8.0,30532.0,M,master,geologie,75.29,non,0
4234,2010-09-14,brun,34.0,9.0,29658.0,F,master,archeologie,83.17,oui,0
4235,2013-02-05,roux,51.0,11.0,29514.0,F,licence,detective,85.38,non,0
4236,2014-03-30,chatain,35.0,15.0,31339.0,M,doctorat,geologie,63.66,non,1
4237,2014-10-26,brun,28.0,7.0,32316.0,F,master,detective,96.18,oui,0
4238,2014-05-01,brun,40.0,7.0,35080.0,F,licence,geologie,106.4,non,0
4239,2010-12-30,roux,31.0,7.0,41183.0,M,bac,forage,44.8,non,0
4240,2013-03-13,roux,43.0,7.0,35605.0,F,licence,detective,96.84,oui,0
4241,2014-06-29,blond,50.0,6.0,44203.0,M,licence,geologie,56.95,non,0
4242,2012-06-25,blond,19.0,13.0,33343.0,M,licence,geologie,50.96,non,0
4243,2013-08-01,brun,44.0,8.0,27474.0,F,doctorat,archeologie,110.29,oui,0
4244,2014-01-10,brun,36.0,11.0,36158.0,M,master,geologie,46.29,non,0
4245,2010-02-02,blond,29.0,11.0,33545.0,M,licence,geologie,71.24,non,0
4246,2011-03-17,brun,23.0,11.0,31591.0,F,licence,forage,70.21,non,0
4247,2013-07-06,chatain,35.0,7.0,35693.0,F,master,geologie,85.59,oui,0
4248,2010-12-22,brun,33.0,13.0,28385.0,M,master,geologie,100.73,non,0
4249,2010-02-13,chatain,36.0,3.0,35903.0,M,doctorat,forage,87.7,oui,0
4250,2014-04-17,blond,36.0,9.0,35567.0,M,licence,geologie,70.42,oui,0
4251,2010-07-17,roux,33.0,8.0,28159.0,M,licence,forage,58.87,non,0
4252,2010-12-16,chatain,,9.0,31764.0,F,master,detective,68.77,non,0
4253,2010-10-28,chatain,41.0,10.0,41207.0,F,licence,detective,78.53,oui,0
4254,2010-10-18,brun,37.0,9.0,30937.0,M,master,geologie,77.59,non,0
4255,2010-05-08,blond,33.0,13.0,34512.0,F,bac,geologie,68.49,non,0
4256,2013-08-01,blond,34.0,8.0,38767.0,M,master,forage,75.85,oui,0
4257,2012-02-12,blond,30.0,13.0,33671.0,F,licence,geologie,76.74,non,0
4258,2010-01-21,brun,38.0,12.0,38354.0,M,licence,geologie,67.37,non,0
4259,2011-07-10,blond,27.0,13.0,34435.0,M,master,geologie,100.43,oui,0
4260,2014-11-24,blond,30.0,6.0,39039.0,F,bac,forage,48.5,non,0
4261,2010-02-16,chatain,46.0,6.0,39121.0,M,licence,geologie,84.93,non,0
4262,2014-08-17,blond,30.0,15.0,37788.0,M,bac,geologie,52.57,non,0
4263,2012-02-25,blond,38.0,9.0,40571.0,M,master,geologie,85.53,oui,1
4264,2011-02-08,chatain,12.0,7.0,43183.0,F,master,detective,81.01,oui,0
4265,2011-11-06,chatain,59.0,5.0,38758.0,F,master,forage,83.76,oui,0
4266,2014-08-27,roux,35.0,10.0,35262.0,M,licence,forage,66.67,oui,0
4267,2014-08-19,brun,38.0,5.0,25294.0,F,master,geologie,108.43,non,0
4268,2010-04-02,blond,39.0,13.0,34419.0,M,licence,geologie,82.28,non,0
4269,2010-09-27,chatain,40.0,12.0,32266.0,F,master,geologie,58.09,non,1
4270,2010-03-05,blond,37.0,14.0,33531.0,M,master,forage,103.97,oui,1
4271,2012-10-26,chatain,34.0,5.0,31691.0,F,doctorat,archeologie,77.5,oui,0
4272,2014-04-25,brun,55.0,11.0,43782.0,F,bac,forage,54.79,non,0
4273,2014-09-16,brun,49.0,8.0,36603.0,F,master,detective,94.52,oui,0
4274,2012-06-14,chatain,35.0,19.0,30506.0,M,doctorat,geologie,102.74,oui,0
4275,2013-10-11,blond,26.0,9.0,36662.0,M,bac,geologie,50.79,non,0
4276,2013-03-02,blond,24.0,7.0,34241.0,M,master,geologie,99.78,oui,1
4277,2012-10-24,brun,46.0,10.0,31944.0,M,doctorat,detective,86.46,oui,0
4278,2014-12-02,brun,39.0,9.0,44184.0,F,licence,archeologie,79.73,oui,0
4279,2011-11-30,blond,34.0,10.0,32346.0,M,bac,geologie,66.01,non,0
4280,2012-04-04,chatain,26.0,8.0,39519.0,M,doctorat,detective,56.82,oui,0
4281,2010-09-13,roux,27.0,14.0,37850.0,M,bac,geologie,45.1,non,0
4282,2014-10-26,brun,33.0,13.0,39000.0,F,master,forage,87.9,oui,0
4283,2011-05-28,chatain,52.0,9.0,39435.0,F,licence,geologie,78.91,non,0
4284,2011-08-29,brun,50.0,12.0,36502.0,F,licence,geologie,73.17,non,0
4285,2014-07-07,blond,33.0,9.0,30750.0,F,licence,archeologie,82.33,oui,0
4286,2010-04-09,chatain,31.0,11.0,35064.0,F,doctorat,geologie,69.77,non,0
4287,2011-01-26,blond,20.0,10.0,31538.0,M,bac,archeologie,95.08,non,1
4288,2013-12-17,brun,31.0,8.0,41609.0,M,licence,geologie,45.91,oui,0
4289,2011-08-28,roux,37.0,10.0,32057.0,M,bac,geologie,54.59,non,0
4290,2013-07-15,brun,35.0,8.0,41017.0,F,master,archeologie,88.06,oui,0
4291,2013-04-11,blond,38.0,7.0,39114.0,F,licence,forage,101.05,oui,0
4292,2013-06-08,chatain,29.0,8.0,36978.0,F,master,detective,84.34,oui,1
4293,2013-06-02,brun,32.0,8.0,45594.0,M,bac,geologie,60.65,non,0
4294,2012-04-21,chatain,24.0,9.0,26071.0,F,doctorat,forage,75.28,non,0
4295,2012-10-27,blond,36.0,9.0,29991.0,F,licence,detective,80.74,non,0
4296,2013-09-29,chatain,44.0,13.0,37177.0,F,doctorat,geologie,89.82,oui,0
4297,2010-12-29,chatain,51.0,14.0,24448.0,F,doctorat,geologie,93.94,non,0
4298,2012-06-06,chatain,37.0,5.0,39520.0,M,doctorat,forage,60.23,oui,0
4299,2011-08-20,blond,24.0,8.0,34668.0,M,bac,geologie,69.36,non,0
4300,2014-01-25,blond,32.0,12.0,42224.0,M,bac,forage,40.93,non,0
4301,2012-02-01,roux,35.0,9.0,33808.0,M,bac,geologie,65.17,non,0
4302,2010-11-06,chatain,32.0,4.0,37382.0,F,master,archeologie,85.09,oui,0
4303,2011-12-19,roux,47.0,9.0,39245.0,M,bac,geologie,36.29,non,0
4304,2012-04-08,blond,35.0,9.0,32241.0,F,licence,geologie,89.72,non,0
4305,2012-08-08,roux,32.0,12.0,26466.0,M,master,forage,76.2,oui,0
4306,2010-11-24,blond,35.0,3.0,28934.0,M,master,archeologie,61.27,oui,0
4307,2013-02-02,roux,28.0,8.0,30718.0,M,licence,geologie,81.28,non,0
4308,2011-04-01,brun,39.0,8.0,41073.0,M,master,archeologie,60.1,oui,0
4309,2011-03-13,blond,32.0,11.0,40141.0,M,licence,detective,58.21,oui,0
4310,2012-03-13,blond,52.0,10.0,34457.0,F,licence,forage,71.14,non,0
4311,2012-06-10,brun,23.0,7.0,38982.0,M,master,detective,87.4,oui,0
4312,2010-11-27,chatain,50.0,5.0,35542.0,M,master,geologie,67.58,non,0
4313,2014-12-01,brun,35.0,5.0,37068.0,M,master,forage,62.73,non,0
4314,2010-06-15,brun,39.0,13.0,40492.0,F,licence,detective,106.13,oui,0
4315,2010-06-02,blond,29.0,10.0,40707.0,F,bac,archeologie,52.66,non,0
4316,2014-09-11,blond,46.0,12.0,39864.0,M,licence,forage,54.34,non,0
4317,2010-05-09,,39.0,7.0,42723.0,F,licence,geologie,64.35,non,0
4318,2012-06-27,chatain,49.0,7.0,46916.0,M,licence,detective,71.92,oui,0
4319,2010-12-19,,34.0,12.0,38313.0,M,licence,geologie,72.53,non,0
4320,2011-05-03,blond,18.0,11.0,36482.0,F,licence,archeologie,91.08,oui,0
4321,2010-12-22,blond,37.0,12.0,37424.0,F,licence,forage,98.29,non,0
4322,2014-03-24,chatain,35.0,10.0,41631.0,M,licence,geologie,71.01,non,0
4323,2013-07-15,chatain,23.0,6.0,32872.0,F,master,forage,46.09,non,1
4324,2013-04-11,brun,46.0,11.0,37770.0,F,bac,archeologie,76.9,non,1
4325,2011-04-03,chatain,45.0,12.0,36128.0,F,master,detective,101.96,oui,0
4326,2013-03-06,roux,20.0,8.0,28201.0,F,licence,archeologie,88.34,non,0
4327,2012-04-03,brun,34.0,10.0,33444.0,M,bac,geologie,40.81,non,0
4328,2010-02-07,brun,23.0,11.0,21932.0,F,doctorat,detective,94.46,non,0
4329,2011-12-20,roux,39.0,10.0,32075.0,M,bac,geologie,56.1,non,0
4330,2010-04-17,brun,39.0,4.0,30255.0,F,master,geologie,84.31,non,0
4331,2013-08-14,brun,42.0,7.0,36316.0,M,master,detective,61.81,oui,0
4332,2013-08-07,chatain,59.0,13.0,39110.0,F,,geologie,56.38,non,0
4333,2014-02-03,blond,35.0,8.0,32379.0,M,master,geologie,76.4,non,1
4334,2011-07-20,brun,33.0,12.0,32937.0,M,master,geologie,58.31,non,0
4335,2014-04-07,blond,48.0,8.0,40566.0,M,licence,forage,66.39,oui,0
4336,2010-11-18,blond,35.0,4.0,34574.0,F,licence,archeologie,60.65,oui,0
4337,2013-04-03,chatain,26.0,11.0,34586.0,F,licence,detective,57.17,non,1
4338,2012-09-21,brun,43.0,13.0,32098.0,F,licence,forage,96.13,non,0
4339,2013-05-11,brun,38.0,10.0,40744.0,M,licence,geologie,62.59,non,0
4340,2011-08-28,blond,45.0,14.0,39793.0,M,licence,geologie,84.77,oui,0
4341,2010-11-26,brun,38.0,9.0,42873.0,M,licence,geologie,61.11,non,0
4342,2013-01-07,blond,38.0,3.0,37552.0,F,bac,geologie,74.56,non,0
4343,2012-09-02,blond,23.0,9.0,30771.0,M,master,detective,79.02,oui,0
4344,2014-09-09,chatain,29.0,6.0,37737.0,M,licence,forage,49.06,non,0
4345,2011-05-06,blond,35.0,9.0,31836.0,M,licence,forage,58.1,non,0
4346,2014-04-13,brun,35.0,7.0,41721.0,F,bac,detective,51.76,non,0
4347,2011-04-16,chatain,27.0,8.0,32482.0,M,doctorat,detective,65.84,oui,1
4348,2013-12-27,brun,46.0,7.0,35042.0,F,licence,geologie,69.03,non,0
4349,2011-06-02,chatain,23.0,13.0,29833.0,F,doctorat,detective,101.97,oui,0
4350,2010-04-04,roux,44.0,5.0,30424.0,M,licence,geologie,76.0,non,0
4351,2012-05-26,blond,26.0,10.0,31007.0,F,bac,geologie,92.15,non,0
4352,2014-04-27,roux,25.0,13.0,37800.0,M,licence,geologie,98.31,oui,1
4353,2011-06-03,blond,25.0,5.0,34699.0,M,bac,geologie,25.96,non,0
4354,2014-08-20,brun,33.0,12.0,31969.0,M,master,geologie,75.26,oui,1
4355,2011-11-17,chatain,15.0,7.0,38374.0,F,master,detective,73.0,oui,0
4356,2011-08-20,roux,35.0,5.0,31566.0,M,bac,forage,63.89,non,0
4357,2013-02-23,brun,45.0,6.0,26745.0,F,master,geologie,88.95,non,1
4358,2011-02-11,blond,34.0,7.0,34227.0,M,licence,geologie,57.57,non,0
4359,2010-12-14,brun,41.0,7.0,34944.0,M,licence,geologie,74.61,non,0
4360,2010-02-05,brun,30.0,13.0,35122.0,F,bac,geologie,44.05,non,0
4361,2010-09-11,chatain,35.0,13.0,26159.0,F,doctorat,geologie,122.13,oui,0
4362,2013-12-16,roux,39.0,13.0,39213.0,M,licence,geologie,108.94,oui,1
4363,2011-05-06,blond,59.0,8.0,36398.0,M,licence,geologie,66.4,non,0
4364,2012-10-08,chatain,42.0,10.0,34996.0,F,master,detective,102.49,oui,0
4365,2011-09-23,brun,29.0,11.0,36123.0,M,master,geologie,77.44,non,0
4366,2013-09-07,chatain,48.0,9.0,39648.0,F,master,detective,85.45,oui,0
4367,2011-03-17,chatain,58.0,10.0,39888.0,M,master,geologie,78.95,non,0
4368,2010-11-18,blond,54.0,7.0,36428.0,M,master,forage,66.64,oui,0
4369,2010-08-12,blond,36.0,9.0,27428.0,M,doctorat,geologie,88.38,oui,0
4370,2012-11-25,brun,47.0,10.0,29120.0,F,licence,geologie,73.11,non,0
4371,2013-05-03,blond,26.0,10.0,42866.0,M,licence,detective,94.34,oui,1
4372,2012-01-12,roux,56.0,11.0,31765.0,M,master,detective,96.65,oui,0
4373,2013-11-23,chatain,36.0,15.0,35882.0,F,doctorat,geologie,82.31,oui,0
4374,2014-01-04,brun,37.0,12.0,42251.0,M,licence,geologie,55.57,non,0
4375,2014-12-09,brun,34.0,11.0,31259.0,M,licence,geologie,62.84,non,0
4376,2014-08-09,blond,35.0,10.0,33671.0,M,licence,forage,56.54,non,0
4377,2011-08-01,blond,17.0,6.0,39183.0,F,bac,detective,55.09,non,0
4378,2014-11-30,roux,42.0,12.0,36994.0,M,bac,geologie,54.77,non,0
4379,2012-09-22,chatain,51.0,9.0,26967.0,M,doctorat,forage,53.2,non,1
4380,2014-11-06,chatain,25.0,7.0,33539.0,F,doctorat,geologie,99.45,oui,0
4381,2011-10-02,blond,45.0,8.0,34636.0,F,master,geologie,73.65,oui,1
4382,2013-12-28,chatain,40.0,13.0,47771.0,M,licence,detective,46.33,oui,0
4383,2012-07-14,brun,36.0,4.0,35424.0,M,licence,geologie,61.06,non,0
4384,2011-09-22,blond,50.0,9.0,41043.0,M,bac,geologie,32.96,non,0
4385,2014-03-29,roux,39.0,10.0,28948.0,M,licence,geologie,73.67,non,0
4386,2013-11-02,blond,46.0,12.0,36130.0,F,licence,detective,69.84,non,0
4387,2011-07-02,brun,32.0,11.0,30960.0,M,master,forage,59.44,non,0
4388,2013-12-01,brun,37.0,14.0,28845.0,F,master,geologie,97.97,non,0
4389,2013-12-13,chatain,37.0,8.0,30754.0,M,master,geologie,83.56,non,0
4390,2012-03-07,brun,42.0,6.0,29550.0,M,master,geologie,67.27,non,1
4391,2010-03-02,chatain,26.0,4.0,33378.0,F,,detective,76.18,oui,0
4392,2013-06-17,roux,26.0,11.0,42571.0,M,bac,geologie,58.28,non,0
4393,2010-04-07,chatain,40.0,10.0,35178.0,M,master,geologie,92.95,oui,0
4394,2013-02-13,chatain,33.0,10.0,35196.0,M,doctorat,geologie,70.45,oui,0
4395,2013-11-19,chatain,45.0,12.0,33480.0,F,doctorat,detective,97.43,oui,0
4396,2010-03-04,blond,42.0,8.0,33253.0,M,licence,geologie,81.91,non,1
4397,2011-08-06,brun,37.0,4.0,41453.0,M,licence,geologie,64.16,non,0
4398,2013-07-18,blond,35.0,12.0,35059.0,F,licence,detective,87.25,oui,0
4399,2013-10-20,brun,32.0,8.0,38998.0,F,licence,forage,75.38,non,0
4400,2014-09-27,chatain,30.0,4.0,40969.0,F,licence,forage,48.92,non,0
4401,2010-05-22,roux,33.0,5.0,38267.0,F,bac,detective,88.53,non,1
4402,2014-02-02,blond,53.0,14.0,37176.0,M,bac,geologie,51.77,non,0
4403,2011-09-20,brun,43.0,7.0,30545.0,M,master,geologie,81.45,non,0
4404,2012-11-17,brun,31.0,13.0,32595.0,F,master,detective,87.33,oui,0
4405,2011-06-26,blond,44.0,12.0,31580.0,M,licence,geologie,43.17,non,0
4406,2011-06-09,chatain,43.0,11.0,41247.0,F,bac,archeologie,60.49,non,1
4407,2012-07-31,blond,31.0,12.0,37267.0,M,licence,geologie,77.45,non,0
4408,2012-08-13,roux,31.0,11.0,32994.0,M,licence,geologie,82.63,non,0
4409,2010-09-13,chatain,27.0,7.0,33947.0,M,master,geologie,78.25,non,0
4410,2012-02-14,blond,42.0,11.0,30134.0,F,licence,geologie,102.74,non,0
4411,2014-06-14,blond,28.0,9.0,29256.0,F,licence,geologie,86.16,non,0
4412,2013-11-22,blond,40.0,5.0,37122.0,M,licence,geologie,81.53,non,0
4413,2012-10-21,blond,30.0,7.0,42696.0,M,bac,geologie,47.63,non,0
4414,2011-06-08,chatain,31.0,7.0,38320.0,M,master,forage,75.42,oui,0
4415,2010-06-05,brun,54.0,13.0,33131.0,M,doctorat,forage,79.81,oui,0
4416,2014-03-21,roux,30.0,7.0,36716.0,M,licence,geologie,60.1,non,0
4417,2012-05-26,chatain,44.0,12.0,30631.0,F,master,geologie,101.67,non,0
4418,2010-02-09,chatain,50.0,9.0,35885.0,F,licence,forage,84.18,non,0
4419,2012-11-16,brun,45.0,12.0,33442.0,F,licence,geologie,93.18,non,0
4420,2012-03-18,chatain,30.0,7.0,35010.0,M,master,detective,70.86,oui,1
4421,2012-05-26,blond,29.0,12.0,35210.0,M,licence,geologie,66.33,non,0
4422,2010-06-28,chatain,40.0,13.0,37183.0,F,master,detective,80.89,oui,0
4423,2010-01-27,roux,46.0,12.0,39149.0,M,bac,detective,62.05,non,0
4424,2011-07-28,chatain,11.0,15.0,30583.0,F,doctorat,forage,95.79,non,0
4425,2010-03-25,roux,32.0,8.0,23631.0,M,master,geologie,95.86,non,0
4426,2012-10-18,brun,37.0,7.0,47370.0,M,master,archeologie,43.89,oui,0
4427,2013-08-30,blond,33.0,6.0,31883.0,M,master,geologie,81.33,oui,1
4428,2013-12-27,blond,52.0,12.0,29327.0,M,master,detective,67.35,non,0
4429,2010-10-20,blond,36.0,7.0,31647.0,F,licence,detective,74.42,non,0
4430,2010-01-12,brun,39.0,12.0,37996.0,M,licence,forage,63.53,non,0
4431,2014-09-08,brun,36.0,6.0,25915.0,M,doctorat,geologie,88.28,non,0
4432,2012-10-29,brun,35.0,7.0,39817.0,F,licence,forage,77.1,non,0
4433,2012-04-26,brun,61.0,10.0,31377.0,M,master,geologie,81.84,non,0
4434,2010-03-14,chatain,39.0,6.0,32557.0,M,doctorat,forage,85.81,oui,0
