Characteristics: Table 1
Ticker,Name,Sector,Price,Dividend Yield,Years of Dividend Increases,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Forward P/E Ratio,Payout Ratio,Beta
CVCO,Cavco Industries Inc,Consumer Cyclical,216.49,0,,,,0,1990.027388,31.3760723394561,0,1.44459265302564
CVCY,Central Valley Community Bancorp,Financial Services,19.32,0.022525968072844,,0,0.128881320730198,0.435201703167348,241.975446,0,N/A,1.13403077311362
CVGW,"Calavo Growers, Inc",Consumer Defensive,77.72,0.014796705817783,,,,1.14999997615814,1375.644,N/A,N/A,0.752235783171213
CVI,CVR Energy Inc,Energy,19.95,0.020050125612053,,,,0.400000005960464,2005.58545,N/A,N/A,1.82241549947399
CVLT,Commvault Systems Inc,Technology,70.52,0,,,,0,3314.27188,N/A,0,1.22105314714589
CVLY,"Codorus Valley Bancorp, Inc.",Financial Services,17.4,0.024063426011755,,0.0999999999999999,-0.0401314034946031,0.418703612604553,171.215843,0,N/A,0.93494330371131
CVM,Cel-Sci Corp.,Healthcare,27.49,0,,,,0,1114.149852,N/A,0,-0.398157473841017
CWCO,Consolidated Water Co. Ltd.,Utilities,11.92,0.0285234899328859,0,0,0.0253485756577327,0.336550792461709,180.822669,48.8737919686209,1.38498268502761,0.89804749905538
CWEN,Clearway Energy Inc,Utilities,29.04,0.039488543006603,,0.542857142857143,0.0709357953762542,1.14674728891175,3299.711128,131.9884451172,5.32133312720072,0.88159904146182
CWEN.A,Clearway Energy Inc,Utilities,26.85,0.042673859009342,,0.542857142857143,0.0709357953762542,1.14579311440084,3299.711128,0,N/A,0.900137839053738
CWH,Camping World Holdings Inc,Consumer Cyclical,45.54,0.010725183034733,,0,0.0421885216680518,0.488424835401757,2050.704317,16.7616520248478,0.15961595928162,1.69889977196616
CWK,Cushman & Wakefield plc,Real Estate,16.55,0,,,,0,3687.415998,N/A,0,1.66949505432015
CWST,"Casella Waste Systems, Inc.",Industrials,66.41,0,,,,0,3345.401359,36.7198796922266,0,0.927877891838751
CWT,California Water Service Group,Utilities,58.89,0.0156223467481746,53,0.0823529411764705,0.0592238410488122,0.861974174162765,2993.033722,30.9098710369613,0.437550342214602,0.681845356720818
CXW,CoreCivic Inc,Real Estate,8.18,0,,,,0,983.814277,18.1659670387946,0,1.05244183200641
CYCN,Cyclerion Therapeutics Inc,Healthcare,2.56,0,,,,0,87.180042,0,N/A,1.92474364639466
CYH,"Community Health Systems, Inc.",Healthcare,10.35,0,,,,0,1368.184406,2.67746459001957,0,1.27676235490007
CYRX,CryoPort Inc,Industrials,56.07,0,,,,0,2557.050931,0,N/A,0.980866487733131
CYTK,Cytokinetics Inc,Healthcare,26.76,0,,,,0,1914.320272,N/A,0,1.01077197236264
CZNC,Citizens & Northern Corp,Financial Services,24.99,0.031957737755957,,0,0.00757662405217419,0.798623866521373,399.863691,20.9286972950905,0.614326051170287,1.13617156297235
DAKT,Daktronics Inc.,Technology,6.3,0,,,,0,283.2882,29.5399583211679,0,0.869919647222398
DAN,Dana Inc,Consumer Cyclical,27.67,0.003614022460792,,,,0.100000001490116,4013.948578,N/A,N/A,2.11811273417838
DAR,Darling Ingredients Inc,Consumer Defensive,74.03,0,,,,0,12078.11317,40.6918464454432,0,1.5052509838736
DBD,Diebold Nixdorf Inc,Technology,13.92,0,,,,0,1088.243189,N/A,0,2.41776563791151
DBI,Designer Brands Inc,Consumer Cyclical,18.27,0,,,,0,1183.545819,N/A,0,2.71592060534773
DCO,Ducommun Inc.,Industrials,58,0,,,,0,686.317712,23.5249781312127,0,1.70459904820913
DCOM,Dime Community Bancshares Inc,Financial Services,32.8,0.021861257618234,,0.714285714285714,0.00854825230393241,0.717049249878083,1360.81542,33.0535686179257,0.339833767714731,1.34053202837731
DCPH,Deciphera Pharmaceuticals Inc,Healthcare,46.21,0,,,,0,2662.894826,0,N/A,1.24465533602823
DDD,3D Systems Corp.,Technology,22.96,0,,,,0,2867.631033,N/A,0,2.16632159691661
DDS,Dillard`s Inc.,Consumer Cyclical,97.66,0.00614376407945935,10,0,0.164658615779657,0.597801530676335,1746.771077,N/A,N/A,1.49412964573921
DEA,Easterly Government Properties Inc,Real Estate,21.59,0.0486336266790181,1,0,0.0248235633108598,1.02165602472658,1810.471615,155.112372795579,6.89842015345428,0.699911797316685
DECK,Deckers Outdoor Corp.,Consumer Cyclical,346.69,0,,,,0,9766.229565,26.7416275284975,0,1.19028143840384
DENN,Denny`s Corp.,Consumer Cyclical,18.17,0,,,,0,1165.511834,N/A,0,1.70602011938473
DFIN,Donnelley Financial Solutions Inc,Financial Services,30.3,0,,,,0,1031.086639,N/A,0,1.3965787598832
DGICA,Donegal Group Inc.,Financial Services,15.54,0.038005190966888,,0.0344827586206897,0.0175545771755876,0.590600667625451,470.26255,8.90391567572185,0.322732605259809,0.752330242890938
DGII,"Digi International, Inc.",Technology,18.35,0,,,,0,545.165765,69.0432833206687,0,1.64482584979513
DHIL,"Diamond Hill Investment Group, Inc.",Financial Services,167.2,0.077319531160828,,,,12.9278256100905,534.025096,13.8131807505559,1.07463222029015,0.925363538729413
DHT,DHT Holdings Inc,Energy,5.76,0.0347222222222222,0,-0.84375,-0.275220336322305,1.01610736048893,983.798369,3.69479531476043,0.647202140438811,0.776073367424406
DHX,DHI Group Inc,Industrials,3.06,0,,,,0,160.152267,N/A,0,1.24566974108879
DIN,Dine Brands Global Inc,Consumer Cyclical,90.88,0,0,,,0,1550.211592,N/A,0,2.09040954459625
DIOD,"Diodes, Inc.",Technology,81.95,0,,,,0,3654.969344,37.262145669195,0,1.71205905534309
DJCO,Daily Journal Corporation,Communication Services,305,0,,,,0,421.12753,0,N/A,
DK,Delek US Holdings Inc,Energy,22.78,0.02696259612235,,,,0.614207939667147,1682.876988,0,N/A,2.22306341056821
DLTH,Duluth Holdings Inc,Consumer Cyclical,17.09,0,,,,0,504.975508,37.1934527502394,0,0.934347768681104
DLX,Deluxe Corp.,Communication Services,44.23,0.026756581817689,,0,0,1.18344361379641,1862.095163,212.689339034837,5.69785081269334,1.40352456760524
DMRC,Digimarc Corporation,Technology,38.21,0,,,,0,643.889854,N/A,0,1.64555706001177
DNLI,Denali Therapeutics Inc,Healthcare,61.37,0,,,,0,7436.635252,104.541093843483,0,1.18492438373282
DNOW,NOW Inc,Energy,9.59,0,,,,0,1064.402942,N/A,0,1.6475554512226
DOC,Physicians Realty Trust,Real Estate,18.71,0.0491715660074826,0,0,0.0044054569626728,0.902411448221718,3948.701101,60.8653600895555,2.93658134793921,0.940663235989655
DOMO,Domo Inc.,Technology,66.84,0,,,,0,1898.600694,N/A,0,2.04245984166738
DOOR,Masonite International Corp,Industrials,128.79,0,,,,0,3160.547298,45.7804843437577,0,1.51985239451777
DORM,Dorman Products Inc,Consumer Cyclical,98,0,,,,0,3144.092742,29.4197879854028,0,0.802013265569895
DRH,Diamondrock Hospitality Co.,Real Estate,10.34,0,,,,0,2188.767519,N/A,0,2.04911146770991
DRNA,Dicerna Pharmaceuticals Inc,Healthcare,30.28,0,,,,0,2319.901867,0,N/A,1.00487398913583
DRQ,"Dril-Quip, Inc.",Energy,28.85,0,,,,0,1022.120245,N/A,0,1.54161433132257
DSKE,Daseke Inc,Industrials,7.21,0,,,,0,468.857864,360.659895615385,0,1.28202957441363
DSPG,"DSP Group, Inc.",Technology,14.21,0,,,,0,344.251588,N/A,0,0.997234769839207
DSSI,Diamond S Shipping Inc,Energy,9.63,0,,,,0,389.434061,0,N/A,0.904323348694017
DTIL,Precision Biosciences Inc,Healthcare,9.81,0,,,,0,560.55837,0,N/A,1.45159011668745
DVAX,Dynavax Technologies Corp.,Healthcare,10.12,0,,,,0,1159.379705,N/A,0,1.22518505372665
DX,"Dynex Capital, Inc.",Real Estate,19.57,0.0827797649463465,0,0,-0.0282144910993144,1.51778401289437,594.038915,3.71234878375423,0.21901645207711,0.799863047285431
DXPE,"DXP Enterprises, Inc.",Industrials,28.71,0,,,,0,553.910069,N/A,0,1.95817378408375
DY,"Dycom Industries, Inc.",Industrials,95.67,0,,,,0,2929.545798,85.3174650729534,0,1.73966275517867
DZSI,DZS Inc,Technology,14.57,0,,,,0,391.68936,N/A,0,1.29259705980807
EAT,"Brinker International, Inc.",Consumer Cyclical,65.64,0,,,,0,2984.000767,693.953666762791,0,1.84555389618213
EB,Eventbrite Inc,Technology,23.11,0,,,,0,1612.720396,N/A,0,2.08886890048431
EBF,Ennis Inc.,Industrials,20.71,0.042720048740435,,0,0.0515474967972804,0.88473220941442,539.900236,19.60208530407,0.834653027749453,0.768167079696526
EBIX,Ebix Inc.,Technology,33.44,0.008933880169079,,0,0,0.298748952854026,1035.387973,10.9530093405268,0.0969964132642942,1.80345400179129
EBS,Emergent Biosolutions Inc,Healthcare,63.75,0,,,,0,3415.528969,11.1947852138643,0,1.01320782714893
EBSB,Meridian Bancorp Inc,Financial Services,22.58,0.014937315491076,,0.25,0.272259636539392,0.33728458378851,1183.881909,18.1992883940293,0.261460917665512,1.41768662488488
EBTC,"Enterprise Bancorp, Inc.",Financial Services,34.12,0.0216881594372802,27,,,0.528590337019891,408.004469,0,N/A,1.35186698729675
ECHO,Echo Global Logistics Inc,Industrials,31,0,,,,0,824.851751,52.0969968420388,0,1.12618095705129
ECOL,US Ecology Inc.,Industrials,42.49,0,,,,0,1325.898495,N/A,0,1.30489698772775
ECOM,ChannelAdvisor Corp,Technology,23.89,0,,,,0,709.905732,37.7107958448871,0,1.34485945342438
ECPG,"Encore Capital Group, Inc.",Financial Services,38.58,0,,,,0,1209.312052,5.70839494363884,0,1.15556105578296
EDIT,Editas Medicine Inc,Healthcare,39.15,0,,,,0,2645.787341,N/A,0,1.7142592519202
EEX,Emerald Holding Inc,Communication Services,5.35,0,,,,0,386.663621,N/A,0,1.67606321428765
EFC,Ellington Financial Inc,Financial Services,18.36,0.065359477124183,0,0,-0.0650801238515298,1.07575874623162,803.831718,0,N/A,1.12126189762578
EFSC,Enterprise Financial Services Corp.,Financial Services,47.51,0.015051780091245,,0,0.124746113142095,0.715110072135086,1484.937355,19.963128563804,0.259097852222857,1.50508607885945
EGAN,eGain Corp,Technology,9.78,0,,,,0,303.718056,39.6085102347418,0,1.5683395327633
EGBN,Eagle Bancorp Inc (MD),Financial Services,54.07,0.016704508346154,,,,0.903212766276577,1728.109912,13.0702550530567,0.220834417182537,1.39331616217762
EGHT,8X8 Inc.,Technology,35.06,0,,,,0,3768.472272,N/A,0,1.09969319880988
EGLE,Eagle Bulk Shipping Inc,Industrials,45.41,0,,,,0,565.027457,N/A,0,1.74187195559405
EGOV,NIC Inc,Technology,34,0,,,,0.360000014305114,0,0,0.356435657727836,
EGP,"Eastgroup Properties, Inc.",Real Estate,156.33,0.019792076783191,,0.0533333333333334,0.0565624409687095,3.09409536351629,6256.566879,57.7371139522715,1.12104904475228,1.09298204667715
EGRX,Eagle Pharmaceuticals Inc,Healthcare,41.82,0,,,,0,552.746817,0,N/A,0.658322082551871
EHTH,eHealth Inc,Financial Services,70.53,0,,,,0,1829.025784,40.2425915135314,0,1.20813951138536
EIDX,Eidos Therapeutics Inc,Healthcare,122.21,0,,,,0,0,0,N/A,
EIG,Employers Holdings Inc,Financial Services,39.75,0.024874961287279,,0,0.226703204696389,0.988779711169379,1133.757053,9.46374835141903,0.249062899538886,0.719119616348456
EIGI,Endurance International Group Holdings Inc,Technology,9.49,0,,,,0,0,0,N/A,
EIGR,Eiger BioPharmaceuticals Inc,Healthcare,8.64,0,,,,0,292.907975,0,N/A,1.23362026090636
ELF,e.l.f. Beauty Inc,Consumer Defensive,30.21,0,,,,0,1547.990519,86.5621271246435,0,1.14591691114714
ELOX,Eloxx Pharmaceuticals Inc,Healthcare,2.19,0,,,,0,88.070572,0,N/A,1.78251568479105
ELY,Callaway Golf Co.,Consumer Cyclical,29.58,0.00033806625343,,,,0.009999999776482,5462.595482,N/A,N/A,1.6925746183818
EME,"Emcor Group, Inc.",Industrials,120.67,0.003475446986861,,0.625,0.10197228772148,0.41938218790455,6612.312238,49.7379496339032,0.174742578293562,1.29082386695005
EML,Eastern Co.,Industrials,24.8,0.017618653885409,,0,0,0.436942616358148,154.949929,0,N/A,1.31228758400854
ENDP,Endo International plc,Healthcare,6.08,0,,,,0,1401.443885,7.61886163788979,0,0.879243154977812
ENOB,Enochian Biosciences Inc,Healthcare,3.51,0,,,,0,167.648902,0,N/A,1.06564815380482
ENS,Enersys,Industrials,93.68,0.007449596512673,,0,0,0.697878201307253,3998.917036,37.0218676650465,0.278039124026794,1.52400490453878
ENSG,Ensign Group Inc,Healthcare,88.36,0.002317745167042,,0.05,0.0558928824833769,0.204795962959882,4855.672263,28.4826913889182,0.0669267852810072,1.43658901684637
ENTA,Enanta Pharmaceuticals Inc,Healthcare,50.27,0,,,,0,1014.039,N/A,0,0.654852779349185
ENV,Envestnet Inc.,Technology,74.09,0,,,,0,4031.303951,N/A,0,1.33709463222222
ENVA,Enova International Inc.,Financial Services,34.76,0,,,,0,1272.066462,0,N/A,1.89585251543442
ENZ,"Enzo Biochem, Inc.",Healthcare,3.28,0,,,,0,158.1897,N/A,0,1.24111399063025
EOLS,Evolus Inc,Healthcare,9.38,0,,,,0,410.260695,N/A,0,1.35831624140143
EPAY,Bottomline Technologies (Delaware) Inc,Technology,49.13,0,,,,0,2211.823314,N/A,0,1.2977495248488
EPC,Edgewell Personal Care Co,Consumer Defensive,38.09,0.007856786651693,,,,0.299265003563016,2067.44723,32.8687953858505,0.260230437880884,0.908871069737385
EPM,Evolution Petroleum Corporation,Energy,3.28,0.031638605163738,,-0.7,-0.0971195485525658,0.103774624937063,109.849004,N/A,N/A,1.48401930472049
EPRT,Essential Properties Realty Trust Inc,Real Estate,26.12,0.03540079915563,,,,0.92466887394508,3069.015032,0,N/A,1.41744486998894
EPZM,Epizyme Inc,Healthcare,8.17,0,,,,0,831.584774,0,N/A,1.32785669565131
EQBK,Equity Bancshares Inc,Financial Services,29.51,0,,,,0,426.322973,0,N/A,1.226897557662
ERII,Energy Recovery Inc,Industrials,21.8,0,,,,0,1251.810173,47.4404128169174,0,1.13572162710894
ESCA,"Escalade, Inc.",Consumer Cyclical,23.2,0.023265894214273,,0.12,0.0494145228445839,0.53976874577115,322.564958,10.9622755615973,0.259504204697668,1.00866691670613
ESE,"Esco Technologies, Inc.",Technology,112.34,0.002845137854182,,0,0,0.319622786538834,2925.076791,101.25226870989,0.287948456341292,1.17265071529336
ESGR,Enstar Group Limited,Financial Services,256.87,0,,,,0,4777.151127,2.77847314282657,0,1.18513056764977
ESNT,Essent Group Ltd,Financial Services,52.97,0.01201345989652,,,,0.636352970718671,5977.167377,14.471123633126,0.164008497607905,1.69627154762501
ESPR,Esperion Therapeutics Inc.,Healthcare,27.45,0,,,,0,772.882145,0,N/A,0.974397223557707
ESQ,Esquire Financial Holdings Inc,Financial Services,23,0,,,,0,180.085745,0,N/A,1.21600360377213
ESSA,ESSA Bancorp Inc,Financial Services,15.2,0.029295736518295,,0.0909090909090908,0.0592238410488122,0.445295195078092,164.476403,10.8629815203751,0.300875131809522,0.930420711102547
ESTE,Earthstone Energy Inc,Energy,6.76,0,,,,0,298.146697,0,N/A,1.62927559590349
ESXB,Community Bankers Trust Corp,Financial Services,8.26,0.026314663704228,,,,0.217359122196929,183.536589,0,N/A,0.793080289078058
ETH,"Ethan Allen Interiors, Inc.",Consumer Cyclical,28.92,0.024326743257141,,0.19047619047619,0.0801851873035635,0.703529414996523,728.005531,52.2092320309811,1.27937700490366,0.945009191198749
ETM,Entercom Communications Corp,Communication Services,5.03,0,,,,0,689.378456,N/A,0,1.60061896367358
EVBN,Evans Bancorp Inc,Financial Services,35.35,0.033107313046742,,,,1.17034351620235,191.914903,0,N/A,0.800321519061638
EVC,Entravision Communications Corp.,Communication Services,3.88,0.025437269984049,,-0.5,-0.043647500209963,0.098696607538112,235.769946,N/A,N/A,1.20305950745464
EVER,EverQuote Inc,Communication Services,35.26,0,,,,0,777.335366,0,N/A,0.837826124800071
EVFM,Evofem Biosciences Inc,Healthcare,1.44,0,,,,0,119.698608,0,N/A,0.855840796140568
EVH,Evolent Health Inc,Healthcare,21.57,0,,,,0,1873.526564,N/A,0,1.41668820789936
EVI,EVI Industries Inc,Industrials,27.86,0,,,,0,341.323698,0,N/A,0.984475012095977
EVLO,Evelo Biosciences Inc,Healthcare,12.42,0,,,,0,663.159827,0,N/A,1.71503572112064
EVOP,EVO Payments Inc,Technology,28.34,0,,,,0,1327.529685,N/A,0,1.40655638258843
EVRI,Everi Holdings Inc,Consumer Cyclical,15.94,0,,,,0,1392.222522,N/A,0,2.3474142916299
EVTC,Evertec Inc,Technology,40.46,0.003698548541737,,,,0.149643273998679,2917.484016,27.9356162204604,0.104645646152922,0.919597702103971
EXLS,Exlservice Hldgs Inc,Technology,94.53,0,,,,0,3164.35356,35.3653891532925,0,1.10732701848679
EXPI,eXp World Holdings Inc,Real Estate,36.76,0,,,,0,5316.284649,0,N/A,1.92371266987119
EXPO,Exponent Inc.,Industrials,97.86,0.007842800365016,,0.0526315789473684,0.0212956876001351,0.767496443720504,5100.744939,61.7882660497626,0.495158995948712,0.931986137111213
EXPR,Express Inc.,Consumer Cyclical,3.26,0,,,,0,211.815165,N/A,0,-0.584949867710282
EXTN,Exterran Corp,Energy,3.25,0,,,,0,107.691474,N/A,0,1.55889189460979
EXTR,Extreme Networks Inc.,Technology,10.28,0,,,,0,1272.791863,N/A,0,2.02122404524336
EYE,National Vision Holdings Inc,Consumer Cyclical,51.1,0,,,,0,4155.037732,114.536420660474,0,1.30812188987384
EZPW,"EZCorp, Inc.",Financial Services,5.16,0,,,,0,271.563514,N/A,0,1.11256001441012
FARM,Farmer Bros. Co.,Consumer Defensive,9.95,0,,,,0,176.823848,0,N/A,1.56449547417256
FARO,Faro Technologies Inc.,Technology,88.29,0,,,,0,1602.83114,2548.22120756757,0,1.22695616384173
FATE,Fate Therapeutics Inc,Healthcare,92.52,0,,,,0,8686.911525,0,N/A,1.56230176700212
FBC,"Flagstar Bancorp, Inc.",Financial Services,48.78,0.003272717226091,,,,0.159643146288733,2570.224932,4.77736976141264,0.0167692380555392,1.30546941990193
FBIZ,First Business Financial Services Inc,Financial Services,25.21,0.02641479890198,,0.0909090909090908,0.0844717711976986,0.665917080318928,217.818005,0,N/A,1.32781742055007
FBK,FB Financial Corp,Financial Services,43.16,0.008767476417725,,,,0.378404282189023,2042.684637,32.1070815806102,0.226589390532349,1.23828808457086
FBM,Foundation Building Materials Inc,Industrials,19.24,0,,,,0,831.304989,18.3042317421173,0,1.50179459141662
FBMS,First Bancshares Inc Miss,Financial Services,38.76,0.011539427637793,,0.3,0.282278666568917,0.447268215240857,814.670044,15.5160469372441,0.17748738700034,1.27490810142698
FBNC,First Bancorp,Financial Services,43.12,0.017023883871878,,0.111111111111111,0.201124433981431,0.734069872555381,1227.835316,15.143690923667,0.262167811626922,1.3452834704977
FBP,First Bancorp PR,Financial Services,12.37,0.017627679141506,,,,0.218054390980441,2700.824497,26.4079913229298,0.464044245542543,1.67029604144407
FC,Franklin Covey Co.,Industrials,30.38,0,,,,0,429.744239,N/A,0,1.33732698791134
FCAP,First Capital Inc.,Financial Services,44.73,0.021774363819695,,0.0833333333333335,0.0436402271504359,0.973967293654987,150.967418,0,N/A,1.19412673758417
FCBC,First Community Bankshares Inc.,Financial Services,28.72,0.034207558510566,,0,0.0933620739432781,0.982441080423479,506.653081,14.1026855558648,0.486356970506673,1.22536298842339
FCBP,First Choice Bancorp,Financial Services,30.92,0.031712729407658,,,,0.980557593284812,365.535838,0,N/A,0.859641160343188
FCCY,1st Constitution Bancorp,Financial Services,18.74,0.019037756732727,,,,0.356767561171309,192.376651,0,N/A,1.15559181268253
FCF,First Commonwealth Financial Corp.,Financial Services,14.44,0.029960662953206,,0,0.0946087842231575,0.432631973044295,1389.359993,18.9164975157597,0.575844500258612,1.47524500930188
FCFS,FirstCash Inc,Financial Services,72.35,0.01483021450576,,0,0.0728080721876425,1.07296601949176,2968.334271,27.8510238517907,0.41912735136397,0.973596949249027
FCPT,Four Corners Property Trust Inc,Real Estate,29.89,0.040968912465721,,0.040983606557377,0.0553740159514107,1.22456079360042,2276.758991,29.4413566348989,1.13385258666705,1.36705718193747
FDBC,"Fidelity D&D Bancorp, Inc.",Financial Services,56.56,0.020345637978968,,0.0714285714285714,-0.00653650804430428,1.15074928409048,282.546102,0,N/A,1.17438115846103
FDP,Fresh Del Monte Produce Inc,Consumer Defensive,28.8,0.010373527388628,,,,0.298757588792493,1365.238282,27.7487455609756,0.290055911449022,0.96258123081421
FELE,"Franklin Electric Co., Inc.",Industrials,81.97,0.0085397096498719,29,0.129032258064516,0.118426914720145,0.637681374133317,3789.683025,37.9880014551925,0.297981950529587,1.21933670755986
FF,Futurefuel Corp,Basic Materials,12.99,0.018353825716006,,-0.98,0,0.23841619605092,568.224727,12.2030909408556,0.224920939670679,1.06253208378681
FFBC,First Financial Bancorp,Financial Services,24.66,0.036632314848435,,0,0.0752800064055696,0.903352884162426,2404.948227,15.4351339897311,0.568146468026683,1.51733895168699
FFG,"FBL Financial Group, Inc.",Financial Services,56.05,0.0374665477252453,10,-0.653333333333333,-0.190936857658073,1.99221888533543,1366.785359,18.8879034789879,0.677625471202526,0.719791065101476
FFIC,Flushing Financial Corp.,Financial Services,22.61,0.036512933156155,,0,0.043167563810135,0.825557418660682,699.880295,20.1845848583953,0.699624931068375,1.18420768735656
