,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1221,53388,Male,Loyal Customer,13,Personal Travel,Eco,1452,2,4,2,3,5,2,5,5,2,5,5,5,2,5,2,0.0,neutral or dissatisfied
1222,106771,Male,Loyal Customer,16,Personal Travel,Eco,945,3,1,3,3,2,3,2,2,3,1,3,1,4,2,46,59.0,neutral or dissatisfied
1223,118043,Female,Loyal Customer,33,Business travel,Business,1262,3,3,2,3,4,4,4,5,3,5,5,4,3,4,232,219.0,satisfied
1224,114100,Male,disloyal Customer,35,Business travel,Eco Plus,1947,2,2,2,3,5,2,2,5,4,5,4,3,3,5,8,13.0,neutral or dissatisfied
1225,43129,Male,Loyal Customer,66,Business travel,Eco Plus,192,2,2,4,2,2,2,2,2,2,5,3,1,3,2,53,42.0,neutral or dissatisfied
1226,113510,Male,Loyal Customer,69,Business travel,Business,2274,2,5,4,5,2,2,3,2,2,2,2,2,2,3,0,0.0,neutral or dissatisfied
1227,108448,Female,Loyal Customer,59,Business travel,Business,1444,1,1,1,1,2,5,4,5,5,5,5,3,5,4,11,15.0,satisfied
1228,19322,Female,Loyal Customer,29,Business travel,Business,1853,3,3,3,3,3,5,3,3,2,1,3,3,5,3,0,0.0,satisfied
1229,38790,Female,disloyal Customer,25,Business travel,Eco,353,1,3,1,3,5,1,5,5,3,1,3,2,3,5,0,0.0,neutral or dissatisfied
1230,119352,Female,Loyal Customer,60,Personal Travel,Eco Plus,214,2,5,2,1,4,5,4,3,3,2,3,3,3,4,0,0.0,neutral or dissatisfied
1231,96284,Male,Loyal Customer,46,Personal Travel,Eco,687,4,4,4,4,2,4,2,2,3,3,5,5,5,2,22,12.0,neutral or dissatisfied
1232,70260,Female,Loyal Customer,43,Personal Travel,Eco Plus,1592,3,5,3,2,5,3,5,1,1,3,1,4,1,3,4,34.0,neutral or dissatisfied
1233,58514,Female,Loyal Customer,61,Personal Travel,Eco,719,2,5,1,3,1,2,2,4,4,1,4,2,4,4,0,0.0,neutral or dissatisfied
1234,55126,Male,Loyal Customer,60,Personal Travel,Eco,1609,3,5,3,4,3,3,3,3,4,5,4,5,4,3,80,82.0,neutral or dissatisfied
1235,63077,Male,Loyal Customer,41,Personal Travel,Eco,967,3,4,3,3,4,3,4,4,4,2,3,1,3,4,12,8.0,neutral or dissatisfied
1236,124340,Male,Loyal Customer,33,Business travel,Business,3988,1,1,2,1,5,5,5,5,5,5,5,3,4,5,0,0.0,satisfied
1237,75764,Female,Loyal Customer,59,Personal Travel,Eco,868,4,4,4,2,4,5,5,1,1,4,1,2,1,3,7,0.0,satisfied
1238,3631,Male,Loyal Customer,58,Business travel,Business,1885,2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,0.0,satisfied
1239,29412,Female,Loyal Customer,11,Personal Travel,Eco,2378,2,5,2,5,1,2,4,1,5,4,5,5,3,1,0,0.0,neutral or dissatisfied
1240,121765,Female,disloyal Customer,62,Business travel,Business,449,4,4,4,1,2,4,2,2,3,5,5,4,5,2,2,1.0,neutral or dissatisfied
1241,11640,Male,Loyal Customer,65,Personal Travel,Eco,835,4,3,4,4,5,4,5,5,1,1,3,2,3,5,0,0.0,neutral or dissatisfied
1242,117986,Male,Loyal Customer,44,Personal Travel,Eco,601,1,4,1,5,4,1,4,4,1,1,1,1,5,4,1,0.0,neutral or dissatisfied
1243,105222,Female,Loyal Customer,45,Business travel,Business,3597,4,4,4,4,3,4,5,2,2,2,2,3,2,4,22,11.0,satisfied
1244,53763,Female,Loyal Customer,55,Business travel,Eco,1195,3,1,1,1,3,5,5,3,3,3,3,4,3,1,0,0.0,satisfied
1245,93948,Male,Loyal Customer,67,Personal Travel,Eco,507,2,5,2,3,1,2,1,1,3,5,5,5,4,1,38,37.0,neutral or dissatisfied
1246,2251,Female,Loyal Customer,22,Business travel,Business,3152,1,4,4,4,1,1,1,1,4,3,3,1,3,1,46,46.0,neutral or dissatisfied
1247,41686,Male,Loyal Customer,55,Personal Travel,Eco,347,1,4,1,4,5,1,5,5,4,5,4,3,4,5,0,0.0,neutral or dissatisfied
1248,100137,Male,Loyal Customer,57,Business travel,Business,3743,2,2,2,2,3,5,4,5,5,5,5,5,5,4,2,0.0,satisfied
1249,129721,Female,Loyal Customer,51,Business travel,Eco,337,1,5,5,5,2,4,3,1,1,1,1,2,1,2,90,87.0,neutral or dissatisfied
1250,109085,Female,Loyal Customer,55,Personal Travel,Eco,957,3,5,3,2,2,5,4,3,3,3,3,3,3,4,41,39.0,neutral or dissatisfied
1251,71567,Female,Loyal Customer,50,Business travel,Business,3710,4,4,4,4,3,4,3,4,4,4,4,1,4,4,0,0.0,neutral or dissatisfied
1252,73696,Female,Loyal Customer,36,Business travel,Business,3964,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,1.0,satisfied
1253,45998,Male,Loyal Customer,26,Personal Travel,Eco,483,3,1,3,3,3,3,3,3,1,2,2,2,4,3,5,4.0,neutral or dissatisfied
1254,125252,Female,Loyal Customer,69,Personal Travel,Eco,427,2,4,2,4,5,3,4,1,1,2,1,2,1,1,0,0.0,neutral or dissatisfied
1255,20294,Female,Loyal Customer,66,Personal Travel,Eco,346,3,5,3,2,4,5,5,1,1,3,1,4,1,5,1,0.0,neutral or dissatisfied
1256,123386,Female,Loyal Customer,38,Business travel,Business,1337,3,4,4,4,1,4,4,3,3,4,3,1,3,3,44,35.0,neutral or dissatisfied
1257,49994,Female,disloyal Customer,40,Business travel,Business,156,3,2,2,2,4,2,5,4,4,2,3,4,1,4,0,0.0,neutral or dissatisfied
1258,62729,Female,Loyal Customer,51,Business travel,Business,2486,4,4,5,4,4,4,5,4,4,4,4,4,4,5,0,0.0,satisfied
1259,1383,Female,disloyal Customer,23,Business travel,Eco,164,3,1,3,2,2,3,2,2,2,1,2,1,1,2,36,40.0,neutral or dissatisfied
1260,27185,Male,Loyal Customer,7,Personal Travel,Eco,2677,4,1,4,3,4,3,4,4,1,3,3,4,1,4,0,0.0,neutral or dissatisfied
1261,77320,Female,disloyal Customer,39,Business travel,Business,590,3,3,3,2,5,3,3,5,3,5,5,3,5,5,0,3.0,neutral or dissatisfied
1262,26797,Male,disloyal Customer,30,Business travel,Eco,843,4,4,4,3,4,3,3,3,5,3,2,3,4,3,149,116.0,neutral or dissatisfied
1263,88194,Female,disloyal Customer,25,Business travel,Eco,545,4,2,4,3,2,4,2,2,2,2,4,4,3,2,0,5.0,neutral or dissatisfied
1264,91467,Female,disloyal Customer,26,Business travel,Eco,459,4,4,5,4,5,2,4,2,3,2,4,4,4,4,412,459.0,satisfied
1265,93229,Female,Loyal Customer,50,Personal Travel,Eco,1460,1,5,1,1,3,5,5,2,2,1,2,4,2,3,21,0.0,neutral or dissatisfied
1266,73049,Male,Loyal Customer,52,Business travel,Business,3448,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,0.0,satisfied
1267,2123,Male,Loyal Customer,51,Business travel,Business,3466,2,2,2,2,3,4,4,4,4,4,4,3,4,5,30,31.0,satisfied
1268,100441,Male,Loyal Customer,39,Business travel,Business,1180,5,5,5,5,2,4,4,5,5,5,5,4,5,3,14,2.0,satisfied
1269,30901,Female,Loyal Customer,24,Business travel,Business,3931,3,3,3,3,3,4,3,3,1,3,5,4,4,3,0,0.0,satisfied
1270,85467,Female,Loyal Customer,42,Business travel,Business,2381,0,0,0,2,4,4,4,2,2,2,2,3,2,5,0,0.0,satisfied
1271,120400,Male,Loyal Customer,54,Business travel,Eco,366,3,4,4,4,3,3,3,3,1,2,4,3,4,3,0,0.0,neutral or dissatisfied
1272,103612,Female,disloyal Customer,26,Business travel,Business,251,1,5,1,4,5,1,3,5,3,2,4,5,5,5,5,4.0,neutral or dissatisfied
1273,112616,Female,Loyal Customer,29,Personal Travel,Eco,602,3,4,3,4,2,3,2,2,3,2,5,4,4,2,7,10.0,neutral or dissatisfied
1274,18045,Male,Loyal Customer,45,Business travel,Business,488,3,3,3,3,4,2,2,5,5,5,5,2,5,5,70,89.0,satisfied
1275,10657,Male,Loyal Customer,45,Business travel,Business,2788,0,0,0,1,2,5,4,2,2,2,2,3,2,5,39,33.0,satisfied
1276,83709,Female,Loyal Customer,62,Personal Travel,Eco,577,3,5,3,3,3,4,4,2,2,3,4,3,2,3,9,13.0,neutral or dissatisfied
1277,112429,Male,disloyal Customer,20,Business travel,Eco,846,3,3,3,2,2,3,2,2,1,4,2,1,3,2,15,41.0,neutral or dissatisfied
1278,105809,Male,Loyal Customer,48,Personal Travel,Eco,787,2,4,2,3,3,2,3,3,3,3,4,5,5,3,8,11.0,neutral or dissatisfied
1279,6313,Female,Loyal Customer,52,Business travel,Business,296,3,3,4,3,4,5,5,5,5,5,5,3,5,4,25,23.0,satisfied
1280,86731,Male,Loyal Customer,25,Personal Travel,Eco,1747,4,1,4,3,1,4,1,1,3,1,2,1,3,1,0,0.0,neutral or dissatisfied
1281,56592,Female,Loyal Customer,59,Business travel,Business,2490,5,5,5,5,5,4,4,4,4,4,4,3,4,5,64,53.0,satisfied
1282,28504,Male,Loyal Customer,25,Business travel,Business,2701,2,2,2,2,3,3,3,3,5,5,4,2,5,3,0,0.0,satisfied
1283,73746,Male,Loyal Customer,62,Personal Travel,Eco,192,2,2,2,4,1,2,1,1,2,2,3,3,3,1,0,0.0,neutral or dissatisfied
1284,62378,Female,Loyal Customer,18,Business travel,Business,2611,3,3,1,3,4,4,4,4,5,3,3,3,5,4,0,0.0,satisfied
1285,42905,Male,Loyal Customer,39,Business travel,Eco,422,4,2,2,2,4,4,4,4,1,3,5,3,1,4,0,0.0,satisfied
1286,86155,Male,Loyal Customer,39,Business travel,Business,306,3,2,3,2,5,4,4,3,3,3,3,4,3,2,42,28.0,neutral or dissatisfied
1287,116276,Female,Loyal Customer,67,Personal Travel,Eco,296,2,4,5,2,4,5,5,2,2,5,2,5,2,4,40,49.0,neutral or dissatisfied
1288,25351,Male,disloyal Customer,25,Business travel,Business,591,5,5,5,2,5,5,5,5,5,3,4,3,5,5,1,0.0,satisfied
1289,121730,Male,Loyal Customer,62,Business travel,Business,1475,4,2,2,2,4,3,2,4,4,4,4,2,4,4,0,15.0,neutral or dissatisfied
1290,21975,Female,Loyal Customer,50,Personal Travel,Eco,448,1,4,5,3,4,5,4,5,5,5,5,4,5,3,69,54.0,neutral or dissatisfied
1291,10654,Female,disloyal Customer,64,Business travel,Business,312,4,4,4,4,4,4,4,4,4,3,4,3,5,4,0,0.0,satisfied
1292,89175,Female,Loyal Customer,67,Personal Travel,Eco,1947,1,4,1,3,4,4,5,1,1,1,1,3,1,4,0,0.0,neutral or dissatisfied
1293,87902,Female,Loyal Customer,49,Business travel,Business,3235,4,4,4,4,5,4,4,3,3,4,3,4,3,3,0,0.0,satisfied
1294,28960,Male,Loyal Customer,47,Business travel,Business,2432,2,2,2,2,2,4,3,2,2,2,2,3,2,4,0,0.0,neutral or dissatisfied
1295,68474,Female,Loyal Customer,32,Business travel,Business,1303,5,5,5,5,5,5,5,5,5,2,4,4,5,5,0,0.0,satisfied
1296,14880,Male,disloyal Customer,64,Business travel,Eco,315,4,3,4,4,5,4,4,5,4,5,3,2,3,5,0,24.0,neutral or dissatisfied
1297,93577,Female,Loyal Customer,57,Business travel,Business,2183,2,2,4,2,2,4,5,4,4,4,5,3,4,5,16,11.0,satisfied
1298,113790,Female,disloyal Customer,17,Business travel,Eco Plus,258,1,0,1,4,4,1,4,4,2,2,4,4,4,4,0,0.0,neutral or dissatisfied
1299,70841,Male,disloyal Customer,24,Business travel,Eco,761,3,3,3,5,1,3,1,1,4,3,4,3,4,1,7,12.0,neutral or dissatisfied
1300,37929,Female,Loyal Customer,21,Personal Travel,Eco,937,4,4,4,2,4,4,4,2,2,3,3,4,1,4,185,175.0,neutral or dissatisfied
1301,10152,Female,Loyal Customer,56,Personal Travel,Eco,1157,3,4,3,3,4,5,5,1,1,3,1,5,1,3,0,0.0,neutral or dissatisfied
1302,86710,Male,Loyal Customer,25,Business travel,Business,1747,1,1,1,1,4,4,4,4,5,3,4,5,5,4,0,2.0,satisfied
1303,116161,Female,Loyal Customer,14,Personal Travel,Eco,308,4,4,4,2,2,4,2,2,3,2,4,4,5,2,2,0.0,neutral or dissatisfied
1304,78051,Male,Loyal Customer,64,Personal Travel,Eco,214,4,3,4,4,5,4,5,5,3,1,3,1,3,5,0,4.0,neutral or dissatisfied
1305,24003,Male,Loyal Customer,34,Business travel,Business,2164,4,4,4,4,1,1,2,2,2,2,2,1,2,4,0,6.0,satisfied
1306,28746,Male,Loyal Customer,10,Business travel,Business,1024,2,2,2,2,4,4,4,4,1,2,4,1,3,4,0,0.0,satisfied
1307,99649,Female,Loyal Customer,56,Personal Travel,Eco,1670,2,3,2,3,3,3,4,4,4,2,4,1,4,2,1,0.0,neutral or dissatisfied
1308,113567,Female,disloyal Customer,26,Business travel,Business,386,5,4,5,5,1,5,1,1,3,3,4,4,5,1,5,4.0,satisfied
1309,26855,Male,Loyal Customer,42,Personal Travel,Eco,224,3,4,0,2,2,0,2,2,3,5,4,5,4,2,0,0.0,neutral or dissatisfied
1310,94631,Female,disloyal Customer,34,Business travel,Eco,458,2,3,2,4,5,2,5,5,4,4,4,2,3,5,35,31.0,neutral or dissatisfied
1311,59751,Female,Loyal Customer,55,Business travel,Business,895,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0.0,satisfied
1312,112928,Female,Loyal Customer,52,Personal Travel,Eco,1390,1,4,1,1,2,4,2,3,3,1,3,5,3,1,0,0.0,neutral or dissatisfied
1313,2898,Female,Loyal Customer,51,Personal Travel,Eco,409,3,5,3,3,3,5,5,3,3,3,5,5,3,4,70,68.0,neutral or dissatisfied
1314,39717,Male,disloyal Customer,25,Business travel,Eco,320,2,5,2,4,2,2,2,2,4,4,5,5,3,2,0,0.0,neutral or dissatisfied
1315,28061,Male,Loyal Customer,55,Business travel,Business,2607,5,5,5,5,4,4,4,1,5,3,1,4,3,4,0,0.0,satisfied
1316,73486,Female,Loyal Customer,35,Personal Travel,Eco,1197,4,4,4,4,2,4,2,2,4,2,4,5,5,2,0,0.0,neutral or dissatisfied
1317,126224,Female,disloyal Customer,55,Business travel,Eco,468,4,0,4,2,1,4,1,1,5,1,5,4,1,1,0,0.0,neutral or dissatisfied
1318,20308,Male,Loyal Customer,11,Business travel,Business,622,2,5,5,5,2,1,2,2,1,4,3,4,3,2,21,19.0,neutral or dissatisfied
1319,38446,Female,Loyal Customer,21,Personal Travel,Eco,588,1,5,1,2,4,1,4,4,4,1,1,4,3,4,0,0.0,neutral or dissatisfied
1320,43128,Male,Loyal Customer,63,Business travel,Eco Plus,236,5,2,2,2,5,5,5,5,2,1,4,5,1,5,0,0.0,satisfied
1321,107636,Male,disloyal Customer,28,Business travel,Business,405,5,5,5,1,3,5,3,3,5,4,5,3,4,3,14,11.0,satisfied
1322,30141,Male,Loyal Customer,49,Personal Travel,Eco,160,1,1,1,3,5,1,5,5,2,3,3,1,3,5,4,6.0,neutral or dissatisfied
1323,104185,Male,Loyal Customer,54,Personal Travel,Eco,349,1,5,1,2,4,1,4,4,3,3,5,3,5,4,0,0.0,neutral or dissatisfied
1324,121619,Male,Loyal Customer,39,Personal Travel,Eco,936,3,2,3,4,5,3,5,5,3,5,4,2,3,5,0,8.0,neutral or dissatisfied
1325,115210,Female,disloyal Customer,42,Business travel,Business,337,2,2,2,3,2,2,2,2,5,4,4,5,4,2,0,25.0,neutral or dissatisfied
1326,12778,Male,Loyal Customer,50,Business travel,Business,3550,5,5,5,5,2,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
1327,37503,Female,disloyal Customer,26,Business travel,Eco,972,2,2,2,2,4,2,4,4,4,1,3,3,3,4,0,0.0,neutral or dissatisfied
1328,24310,Male,Loyal Customer,17,Personal Travel,Eco Plus,302,3,5,3,3,4,3,4,4,4,4,3,4,3,4,0,0.0,neutral or dissatisfied
1329,6511,Male,Loyal Customer,60,Business travel,Business,3159,2,2,1,2,5,5,4,3,3,4,3,4,3,5,0,0.0,satisfied
1330,108345,Female,Loyal Customer,59,Business travel,Eco,1706,2,3,3,3,3,4,4,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied
1331,116139,Male,Loyal Customer,59,Personal Travel,Eco,325,3,2,3,3,3,3,3,3,2,4,3,4,3,3,0,0.0,neutral or dissatisfied
1332,35841,Male,disloyal Customer,8,Business travel,Eco,1023,1,1,1,3,1,1,1,1,1,1,3,1,3,1,0,0.0,neutral or dissatisfied
1333,25220,Female,Loyal Customer,61,Business travel,Eco,787,1,2,4,2,5,3,3,1,1,1,1,4,1,1,0,0.0,neutral or dissatisfied
1334,18081,Male,Loyal Customer,11,Personal Travel,Eco,605,1,4,1,2,2,1,2,2,4,2,5,5,5,2,24,22.0,neutral or dissatisfied
1335,62715,Female,Loyal Customer,25,Business travel,Business,2504,4,4,4,4,4,4,4,3,5,3,5,4,3,4,199,175.0,satisfied
1336,69862,Female,Loyal Customer,65,Personal Travel,Eco,1055,3,5,3,5,3,4,4,1,1,3,1,3,1,4,0,0.0,neutral or dissatisfied
1337,47885,Female,Loyal Customer,39,Business travel,Business,1543,3,3,3,3,4,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
1338,92241,Male,disloyal Customer,50,Business travel,Business,1670,2,2,2,3,2,2,2,2,4,3,3,3,5,2,18,3.0,neutral or dissatisfied
1339,80364,Female,disloyal Customer,29,Business travel,Business,368,2,3,3,4,2,3,2,2,4,2,5,5,4,2,0,2.0,neutral or dissatisfied
1340,21182,Male,disloyal Customer,20,Business travel,Eco,153,3,3,2,3,5,2,1,5,2,1,5,2,1,5,0,0.0,neutral or dissatisfied
1341,119238,Male,Loyal Customer,51,Business travel,Business,1651,4,4,4,4,3,5,4,5,5,5,5,5,5,5,0,0.0,satisfied
1342,87390,Female,Loyal Customer,51,Business travel,Eco,425,4,1,1,1,5,3,2,4,4,4,4,2,4,3,0,0.0,neutral or dissatisfied
1343,84184,Male,disloyal Customer,26,Business travel,Business,432,1,5,1,1,2,1,2,2,4,4,4,4,4,2,0,31.0,neutral or dissatisfied
1344,117690,Female,Loyal Customer,28,Business travel,Business,1814,4,4,4,4,4,4,4,4,3,5,4,5,5,4,0,2.0,satisfied
1345,7780,Female,Loyal Customer,23,Personal Travel,Eco,1080,3,1,3,3,2,3,2,2,3,5,4,3,4,2,0,0.0,neutral or dissatisfied
1346,65586,Male,disloyal Customer,39,Business travel,Eco,237,1,3,1,3,4,1,4,4,4,2,4,3,4,4,7,50.0,neutral or dissatisfied
1347,89717,Male,Loyal Customer,62,Personal Travel,Eco,950,0,0,0,4,5,0,5,5,1,3,2,2,4,5,0,0.0,satisfied
1348,22258,Female,Loyal Customer,59,Business travel,Eco,145,4,2,2,2,1,1,3,4,4,4,4,5,4,4,1,9.0,satisfied
1349,58903,Male,Loyal Customer,48,Business travel,Business,1739,3,3,3,3,4,4,1,4,4,4,4,4,4,5,5,5.0,satisfied
1350,29210,Female,Loyal Customer,31,Business travel,Eco,2311,2,3,3,3,2,2,2,2,1,3,3,3,4,2,24,4.0,neutral or dissatisfied
1351,30327,Female,disloyal Customer,36,Business travel,Eco,391,2,1,2,4,1,2,1,1,1,3,4,1,3,1,70,62.0,neutral or dissatisfied
1352,92631,Female,Loyal Customer,52,Business travel,Eco,453,1,0,0,4,5,4,3,2,2,1,2,1,2,2,0,0.0,neutral or dissatisfied
1353,55769,Male,Loyal Customer,61,Personal Travel,Business,646,2,2,1,4,1,4,3,2,2,1,4,4,2,2,40,21.0,neutral or dissatisfied
1354,99662,Male,Loyal Customer,9,Personal Travel,Eco,1050,4,2,3,3,5,3,5,5,4,4,3,1,3,5,1,0.0,satisfied
1355,102131,Female,disloyal Customer,21,Business travel,Business,407,5,0,5,2,5,5,5,5,5,3,4,5,5,5,39,38.0,satisfied
1356,125834,Male,Loyal Customer,28,Business travel,Business,2597,1,1,1,1,5,5,5,5,4,5,4,3,5,5,6,1.0,satisfied
1357,111523,Male,Loyal Customer,46,Personal Travel,Eco Plus,391,2,3,1,2,4,1,4,4,4,5,2,3,3,4,0,0.0,neutral or dissatisfied
1358,100877,Female,Loyal Customer,51,Business travel,Business,2133,2,5,5,5,2,4,4,2,2,2,2,1,2,2,114,104.0,neutral or dissatisfied
1359,59912,Female,disloyal Customer,26,Business travel,Eco,1068,2,2,2,3,3,2,3,3,1,1,3,1,4,3,0,0.0,neutral or dissatisfied
1360,55356,Male,disloyal Customer,25,Business travel,Business,678,3,4,3,3,1,3,1,1,3,4,5,4,5,1,2,0.0,neutral or dissatisfied
1361,50403,Female,disloyal Customer,36,Business travel,Eco,326,2,0,2,4,3,2,3,3,4,4,4,4,5,3,0,0.0,neutral or dissatisfied
1362,10023,Male,Loyal Customer,70,Personal Travel,Eco Plus,534,2,4,2,2,4,2,4,4,5,3,4,4,4,4,19,18.0,neutral or dissatisfied
1363,75570,Female,disloyal Customer,26,Business travel,Business,337,2,0,2,4,4,2,4,4,5,2,4,5,5,4,0,0.0,neutral or dissatisfied
1364,77914,Male,disloyal Customer,37,Business travel,Business,214,5,5,5,4,5,5,5,5,4,5,4,4,5,5,0,0.0,satisfied
1365,77820,Male,Loyal Customer,68,Personal Travel,Eco,874,2,3,2,4,4,2,4,4,4,2,3,3,3,4,0,2.0,neutral or dissatisfied
1366,34754,Female,Loyal Customer,47,Business travel,Eco,209,1,1,1,1,2,3,2,1,1,1,1,3,1,3,62,60.0,neutral or dissatisfied
1367,118777,Male,Loyal Customer,59,Personal Travel,Eco,304,3,4,3,1,2,3,2,2,3,2,5,3,4,2,0,0.0,neutral or dissatisfied
1368,41200,Male,Loyal Customer,27,Business travel,Business,2837,2,2,3,2,5,4,5,5,2,1,1,1,5,5,0,0.0,satisfied
1369,120391,Female,Loyal Customer,35,Business travel,Business,449,4,4,4,4,3,4,5,5,5,5,5,5,5,5,0,0.0,satisfied
1370,40839,Male,Loyal Customer,36,Business travel,Business,188,3,5,5,5,2,3,2,2,1,4,3,2,2,2,135,133.0,neutral or dissatisfied
1371,124948,Female,Loyal Customer,47,Business travel,Eco Plus,728,3,1,1,1,2,3,3,3,3,3,3,4,3,2,0,17.0,neutral or dissatisfied
1372,106979,Female,Loyal Customer,40,Business travel,Business,537,2,2,2,2,1,2,4,4,4,4,4,2,4,1,0,0.0,satisfied
1373,31950,Male,Loyal Customer,47,Business travel,Business,102,2,2,2,2,5,4,5,4,4,4,4,3,4,3,0,1.0,satisfied
1374,754,Male,Loyal Customer,56,Business travel,Business,3435,3,3,3,3,4,5,5,5,5,5,4,5,5,3,0,0.0,satisfied
1375,61312,Female,Loyal Customer,34,Business travel,Business,1668,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
1376,105805,Female,Loyal Customer,66,Personal Travel,Eco,883,1,3,1,3,5,5,4,5,5,1,5,2,5,3,44,52.0,neutral or dissatisfied
1377,83736,Male,Loyal Customer,41,Personal Travel,Business,1183,4,4,4,3,2,3,5,1,1,4,1,3,1,5,0,8.0,neutral or dissatisfied
1378,86964,Male,Loyal Customer,43,Business travel,Business,3576,4,4,4,4,5,5,5,4,4,5,4,5,4,4,0,0.0,satisfied
1379,117151,Male,Loyal Customer,42,Personal Travel,Eco,304,2,3,2,3,2,2,2,2,3,5,3,4,3,2,8,7.0,neutral or dissatisfied
1380,129471,Female,Loyal Customer,53,Business travel,Business,2704,3,1,1,1,5,2,4,3,3,3,3,2,3,3,4,6.0,neutral or dissatisfied
1381,60122,Female,Loyal Customer,21,Business travel,Business,1005,2,1,1,1,2,2,2,2,3,1,4,1,3,2,18,16.0,neutral or dissatisfied
1382,66711,Male,disloyal Customer,22,Business travel,Eco,802,0,0,0,3,2,0,2,2,2,4,4,4,5,2,4,46.0,satisfied
1383,117256,Female,Loyal Customer,21,Personal Travel,Eco,368,3,3,3,3,3,3,3,3,2,4,1,2,3,3,16,10.0,neutral or dissatisfied
1384,13014,Male,Loyal Customer,38,Business travel,Eco,374,2,3,3,3,2,2,2,2,3,4,3,2,3,2,0,0.0,neutral or dissatisfied
1385,82365,Female,Loyal Customer,64,Personal Travel,Eco,453,2,5,2,5,5,4,4,2,2,2,2,4,2,4,0,3.0,neutral or dissatisfied
1386,76867,Female,disloyal Customer,29,Business travel,Business,867,4,4,4,4,2,4,2,2,3,5,3,3,4,2,0,0.0,satisfied
1387,41105,Female,Loyal Customer,38,Business travel,Eco,224,5,5,5,5,5,5,5,5,5,4,5,3,4,5,4,9.0,satisfied
1388,24353,Female,Loyal Customer,63,Personal Travel,Eco,634,4,4,4,2,3,5,5,3,3,4,2,3,3,3,0,0.0,neutral or dissatisfied
1389,29244,Male,Loyal Customer,40,Business travel,Eco,550,2,1,1,1,2,2,2,2,3,1,4,4,3,2,4,6.0,neutral or dissatisfied
1390,104337,Male,Loyal Customer,50,Personal Travel,Eco,409,3,4,3,1,1,3,1,1,4,5,4,4,4,1,48,32.0,neutral or dissatisfied
1391,127596,Female,Loyal Customer,59,Business travel,Business,1773,4,4,2,4,2,4,5,5,5,5,5,3,5,5,64,49.0,satisfied
1392,99863,Male,Loyal Customer,67,Personal Travel,Eco,680,2,5,2,3,4,2,4,4,4,2,4,4,5,4,0,0.0,neutral or dissatisfied
1393,115144,Female,Loyal Customer,46,Business travel,Business,371,1,1,4,1,4,4,4,4,2,4,4,4,5,4,142,134.0,satisfied
1394,26442,Female,Loyal Customer,43,Business travel,Eco,919,4,5,5,5,1,1,3,4,4,4,4,1,4,3,0,1.0,satisfied
1395,112462,Male,Loyal Customer,15,Business travel,Business,853,2,4,4,4,2,2,2,2,4,1,3,1,4,2,46,43.0,neutral or dissatisfied
1396,69182,Female,Loyal Customer,37,Personal Travel,Eco,187,2,4,2,5,4,2,4,4,4,3,4,3,4,4,2,0.0,neutral or dissatisfied
1397,54065,Female,Loyal Customer,44,Business travel,Business,1416,1,1,1,1,5,1,3,4,4,4,4,5,4,3,0,0.0,satisfied
1398,48645,Female,disloyal Customer,24,Business travel,Eco,109,1,4,1,4,1,1,1,1,5,4,5,5,4,1,59,81.0,neutral or dissatisfied
1399,34700,Female,Loyal Customer,64,Business travel,Business,209,4,4,4,4,5,3,5,4,4,3,2,5,2,5,147,259.0,satisfied
1400,83889,Female,Loyal Customer,47,Personal Travel,Eco Plus,1670,4,4,5,2,3,2,4,2,2,5,2,2,2,5,0,0.0,neutral or dissatisfied
1401,91417,Female,Loyal Customer,60,Personal Travel,Eco,1050,1,3,1,4,1,5,1,3,3,1,3,5,3,4,53,77.0,neutral or dissatisfied
1402,89741,Male,Loyal Customer,41,Personal Travel,Eco,944,3,5,3,5,1,3,1,1,4,5,3,1,1,1,85,80.0,neutral or dissatisfied
1403,37814,Male,Loyal Customer,61,Personal Travel,Eco Plus,989,3,5,3,3,3,3,3,3,4,3,4,5,5,3,16,12.0,neutral or dissatisfied
1404,74867,Male,Loyal Customer,30,Personal Travel,Business,2239,3,4,4,2,4,4,4,4,3,3,4,4,5,4,0,0.0,neutral or dissatisfied
1405,79747,Male,Loyal Customer,21,Business travel,Eco Plus,762,3,1,1,1,3,4,4,3,2,4,5,2,2,3,0,0.0,satisfied
1406,30699,Male,Loyal Customer,59,Personal Travel,Eco,680,1,5,1,2,1,1,1,1,1,2,5,4,1,1,52,79.0,neutral or dissatisfied
1407,10286,Female,Loyal Customer,44,Business travel,Business,201,1,1,1,1,4,4,5,5,5,5,4,5,5,5,0,0.0,satisfied
