Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1849,2020-05-12,8:00 AM,Himachal Pradesh,-,-,39,2,59
1850,2020-05-12,8:00 AM,Jammu and Kashmir,-,-,427,10,879
1851,2020-05-12,8:00 AM,Jharkhand,-,-,78,3,160
1852,2020-05-12,8:00 AM,Karnataka,-,-,426,31,862
1853,2020-05-12,8:00 AM,Kerala,-,-,489,4,519
1854,2020-05-12,8:00 AM,Ladakh,-,-,21,0,42
1855,2020-05-12,8:00 AM,Madhya Pradesh,-,-,1747,221,3785
1856,2020-05-12,8:00 AM,Maharashtra,-,-,4786,868,23401
1857,2020-05-12,8:00 AM,Manipur,-,-,2,0,2
1858,2020-05-12,8:00 AM,Meghalaya,-,-,10,1,13
1859,2020-05-12,8:00 AM,Mizoram,-,-,1,0,1
1860,2020-05-12,8:00 AM,Odisha,-,-,85,3,414
1861,2020-05-12,8:00 AM,Puducherry,-,-,6,0,12
1862,2020-05-12,8:00 AM,Punjab,-,-,168,31,1877
1863,2020-05-12,8:00 AM,Rajasthan,-,-,2264,113,3988
1864,2020-05-12,8:00 AM,Tamil Nadu,-,-,2051,53,8002
1865,2020-05-12,8:00 AM,Telengana,-,-,800,30,1275
1866,2020-05-12,8:00 AM,Tripura,-,-,2,0,152
1867,2020-05-12,8:00 AM,Uttarakhand,-,-,46,1,68
1868,2020-05-12,8:00 AM,Uttar Pradesh,-,-,1758,80,3573
1869,2020-05-12,8:00 AM,West Bengal,-,-,499,190,2063
1870,2020-05-13,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1871,2020-05-13,8:00 AM,Andhra Pradesh,-,-,1056,46,2090
1872,2020-05-13,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1873,2020-05-13,8:00 AM,Assam,-,-,39,2,65
1874,2020-05-13,8:00 AM,Bihar,-,-,383,6,831
1875,2020-05-13,8:00 AM,Chandigarh,-,-,28,3,187
1876,2020-05-13,8:00 AM,Chhattisgarh,-,-,54,0,59
1877,2020-05-13,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1878,2020-05-13,8:00 AM,Delhi,-,-,2512,86,7639
1879,2020-05-13,8:00 AM,Goa,-,-,7,0,7
1880,2020-05-13,8:00 AM,Gujarat,-,-,3246,537,8903
1881,2020-05-13,8:00 AM,Haryana,-,-,342,11,780
1882,2020-05-13,8:00 AM,Himachal Pradesh,-,-,39,2,65
1883,2020-05-13,8:00 AM,Jammu and Kashmir,-,-,455,10,934
1884,2020-05-13,8:00 AM,Jharkhand,-,-,79,3,172
1885,2020-05-13,8:00 AM,Karnataka,-,-,433,31,925
1886,2020-05-13,8:00 AM,Kerala,-,-,489,4,524
1887,2020-05-13,8:00 AM,Ladakh,-,-,21,0,42
1888,2020-05-13,8:00 AM,Madhya Pradesh,-,-,1860,225,3986
1889,2020-05-13,8:00 AM,Maharashtra,-,-,5125,921,24427
1890,2020-05-13,8:00 AM,Manipur,-,-,2,0,2
1891,2020-05-13,8:00 AM,Meghalaya,-,-,10,1,13
1892,2020-05-13,8:00 AM,Mizoram,-,-,1,0,1
1893,2020-05-13,8:00 AM,Odisha,-,-,116,3,437
1894,2020-05-13,8:00 AM,Puducherry,-,-,9,1,13
1895,2020-05-13,8:00 AM,Punjab,-,-,171,32,1914
1896,2020-05-13,8:00 AM,Rajasthan,-,-,2378,117,4126
1897,2020-05-13,8:00 AM,Tamil Nadu,-,-,2134,61,8718
1898,2020-05-13,8:00 AM,Telengana,-,-,830,32,1326
1899,2020-05-13,8:00 AM,Tripura,-,-,2,0,154
1900,2020-05-13,8:00 AM,Uttarakhand,-,-,46,1,69
1901,2020-05-13,8:00 AM,Uttar Pradesh,-,-,1873,82,3664
1902,2020-05-13,8:00 AM,West Bengal,-,-,612,198,2173
1903,2020-05-14,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1904,2020-05-14,8:00 AM,Andhra Pradesh,-,-,1142,47,2137
1905,2020-05-14,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1906,2020-05-14,8:00 AM,Assam,-,-,39,2,80
1907,2020-05-14,8:00 AM,Bihar,-,-,388,7,940
1908,2020-05-14,8:00 AM,Chandigarh,-,-,28,3,187
1909,2020-05-14,8:00 AM,Chhattisgarh,-,-,55,0,59
1910,2020-05-14,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1911,2020-05-14,8:00 AM,Delhi,-,-,2858,106,7998
1912,2020-05-14,8:00 AM,Goa,-,-,7,0,7
1913,2020-05-14,8:00 AM,Gujarat,-,-,3562,566,9267
1914,2020-05-14,8:00 AM,Haryana,-,-,418,11,793
1915,2020-05-14,8:00 AM,Himachal Pradesh,-,-,39,2,66
1916,2020-05-14,8:00 AM,Jammu and Kashmir,-,-,466,11,971
1917,2020-05-14,8:00 AM,Jharkhand,-,-,79,3,173
1918,2020-05-14,8:00 AM,Karnataka,-,-,451,33,959
1919,2020-05-14,8:00 AM,Kerala,-,-,490,4,534
1920,2020-05-14,8:00 AM,Ladakh,-,-,22,0,43
1921,2020-05-14,8:00 AM,Madhya Pradesh,-,-,2004,232,4173
1922,2020-05-14,8:00 AM,Maharashtra,-,-,5547,975,25922
1923,2020-05-14,8:00 AM,Manipur,-,-,2,0,2
1924,2020-05-14,8:00 AM,Meghalaya,-,-,10,1,13
1925,2020-05-14,8:00 AM,Mizoram,-,-,1,0,1
1926,2020-05-14,8:00 AM,Odisha,-,-,143,3,538
1927,2020-05-14,8:00 AM,Puducherry,-,-,9,1,13
1928,2020-05-14,8:00 AM,Punjab,-,-,200,32,1924
1929,2020-05-14,8:00 AM,Rajasthan,-,-,2459,121,4328
1930,2020-05-14,8:00 AM,Tamil Nadu,-,-,2176,64,9227
1931,2020-05-14,8:00 AM,Telengana,-,-,940,34,1367
1932,2020-05-14,8:00 AM,Tripura,-,-,16,0,155
1933,2020-05-14,8:00 AM,Uttarakhand,-,-,46,1,72
1934,2020-05-14,8:00 AM,Uttar Pradesh,-,-,1902,83,3729
1935,2020-05-14,8:00 AM,West Bengal,-,-,702,207,2290
1936,2020-05-15,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1937,2020-05-15,8:00 AM,Andhra Pradesh,-,-,1192,48,2205
1938,2020-05-15,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1939,2020-05-15,8:00 AM,Assam,-,-,39,2,87
1940,2020-05-15,8:00 AM,Bihar,-,-,411,7,994
1941,2020-05-15,8:00 AM,Chandigarh,-,-,37,3,191
1942,2020-05-15,8:00 AM,Chhattisgarh,-,-,56,0,60
1943,2020-05-15,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1944,2020-05-15,8:00 AM,Delhi,-,-,3045,115,8470
1945,2020-05-15,8:00 AM,Goa,-,-,7,0,14
1946,2020-05-15,8:00 AM,Gujarat,-,-,3753,586,9591
1947,2020-05-15,8:00 AM,Haryana,-,-,439,11,818
1948,2020-05-15,8:00 AM,Himachal Pradesh,-,-,39,2,74
1949,2020-05-15,8:00 AM,Jammu and Kashmir,-,-,485,11,983
1950,2020-05-15,8:00 AM,Jharkhand,-,-,87,3,197
1951,2020-05-15,8:00 AM,Karnataka,-,-,460,35,987
1952,2020-05-15,8:00 AM,Kerala,-,-,491,4,560
1953,2020-05-15,8:00 AM,Ladakh,-,-,22,0,43
1954,2020-05-15,8:00 AM,Madhya Pradesh,-,-,2171,237,4426
1955,2020-05-15,8:00 AM,Maharashtra,-,-,6059,1019,27524
1956,2020-05-15,8:00 AM,Manipur,-,-,2,0,3
1957,2020-05-15,8:00 AM,Meghalaya,-,-,11,1,13
1958,2020-05-15,8:00 AM,Mizoram,-,-,1,0,1
1959,2020-05-15,8:00 AM,Odisha,-,-,158,3,611
1960,2020-05-15,8:00 AM,Puducherry,-,-,9,1,13
1961,2020-05-15,8:00 AM,Punjab,-,-,223,32,1935
1962,2020-05-15,8:00 AM,Rajasthan,-,-,2580,125,4534
1963,2020-05-15,8:00 AM,Tamil Nadu,-,-,2240,66,9674
1964,2020-05-15,8:00 AM,Telengana,-,-,950,34,1414
1965,2020-05-15,8:00 AM,Tripura,-,-,29,0,156
1966,2020-05-15,8:00 AM,Uttarakhand,-,-,50,1,78
1967,2020-05-15,8:00 AM,Uttar Pradesh,-,-,2072,88,3902
1968,2020-05-15,8:00 AM,West Bengal,-,-,768,215,2377
1969,2020-05-16,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1970,2020-05-16,8:00 AM,Andhra Pradesh,-,-,1252,48,2307
1971,2020-05-16,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1972,2020-05-16,8:00 AM,Assam,-,-,41,2,90
1973,2020-05-16,8:00 AM,Bihar,-,-,438,7,1018
1974,2020-05-16,8:00 AM,Chandigarh,-,-,37,3,191
1975,2020-05-16,8:00 AM,Chhattisgarh,-,-,56,0,66
1976,2020-05-16,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1977,2020-05-16,8:00 AM,Delhi,-,-,3518,123,8895
1978,2020-05-16,8:00 AM,Goa,-,-,7,0,15
1979,2020-05-16,8:00 AM,Gujarat,-,-,4035,606,9931
1980,2020-05-16,8:00 AM,Haryana,-,-,439,11,818
1981,2020-05-16,8:00 AM,Himachal Pradesh,-,-,39,3,76
1982,2020-05-16,8:00 AM,Jammu and Kashmir,-,-,513,11,1013
1983,2020-05-16,8:00 AM,Jharkhand,-,-,87,3,203
1984,2020-05-16,8:00 AM,Karnataka,-,-,480,36,1056
1985,2020-05-16,8:00 AM,Kerala,-,-,492,4,576
1986,2020-05-16,8:00 AM,Ladakh,-,-,22,0,43
1987,2020-05-16,8:00 AM,Madhya Pradesh,-,-,2283,239,4595
1988,2020-05-16,8:00 AM,Maharashtra,-,-,6564,1068,29100
1989,2020-05-16,8:00 AM,Manipur,-,-,2,0,3
1990,2020-05-16,8:00 AM,Meghalaya,-,-,11,1,13
1991,2020-05-16,8:00 AM,Mizoram,-,-,1,0,1
1992,2020-05-16,8:00 AM,Odisha,-,-,166,3,672
1993,2020-05-16,8:00 AM,Puducherry,-,-,9,1,13
1994,2020-05-16,8:00 AM,Punjab,-,-,305,32,1935
1995,2020-05-16,8:00 AM,Rajasthan,-,-,2677,125,4727
1996,2020-05-16,8:00 AM,Tamil Nadu,-,-,2599,71,10108
1997,2020-05-16,8:00 AM,Telengana,-,-,959,34,1454
1998,2020-05-16,8:00 AM,Tripura,-,-,42,0,156
1999,2020-05-16,8:00 AM,Uttarakhand,-,-,51,1,82
2000,2020-05-16,8:00 AM,Uttar Pradesh,-,-,2165,95,4057
2001,2020-05-16,8:00 AM,West Bengal,-,-,829,225,2461
2002,2020-05-17,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2003,2020-05-17,8:00 AM,Andhra Pradesh,-,-,1353,49,2355
2004,2020-05-17,8:00 AM,Arunachal Pradesh,-,-,1,0,1
2005,2020-05-17,8:00 AM,Assam,-,-,41,2,92
2006,2020-05-17,8:00 AM,Bihar,-,-,453,7,1179
2007,2020-05-17,8:00 AM,Chandigarh,-,-,51,3,191
2008,2020-05-17,8:00 AM,Chhattisgarh,-,-,56,0,67
2009,2020-05-17,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2010,2020-05-17,8:00 AM,Delhi,-,-,3926,129,9333
2011,2020-05-17,8:00 AM,Goa,-,-,7,0,17
2012,2020-05-17,8:00 AM,Gujarat,-,-,4308,625,10988
2013,2020-05-17,8:00 AM,Haryana,-,-,514,13,887
2014,2020-05-17,8:00 AM,Himachal Pradesh,-,-,43,3,78
2015,2020-05-17,8:00 AM,Jammu and Kashmir,-,-,542,12,1121
2016,2020-05-17,8:00 AM,Jharkhand,-,-,113,3,217
2017,2020-05-17,8:00 AM,Karnataka,-,-,496,36,1092
2018,2020-05-17,8:00 AM,Kerala,-,-,495,4,587
2019,2020-05-17,8:00 AM,Ladakh,-,-,22,0,43
2020,2020-05-17,8:00 AM,Madhya Pradesh,-,-,2315,243,4789
2021,2020-05-17,8:00 AM,Maharashtra,-,-,7088,1135,30706
2022,2020-05-17,8:00 AM,Manipur,-,-,2,0,7
2023,2020-05-17,8:00 AM,Meghalaya,-,-,11,1,13
2024,2020-05-17,8:00 AM,Mizoram,-,-,1,0,1
2025,2020-05-17,8:00 AM,Odisha,-,-,196,3,737
2026,2020-05-17,8:00 AM,Puducherry,-,-,9,1,13
2027,2020-05-17,8:00 AM,Punjab,-,-,1257,32,1946
2028,2020-05-17,8:00 AM,Rajasthan,-,-,2839,126,4960
2029,2020-05-17,8:00 AM,Tamil Nadu,-,-,3538,74,10585
2030,2020-05-17,8:00 AM,Telengana,-,-,971,34,1509
2031,2020-05-17,8:00 AM,Tripura,-,-,64,0,167
2032,2020-05-17,8:00 AM,Uttarakhand,-,-,51,1,88
2033,2020-05-17,8:00 AM,Uttar Pradesh,-,-,2441,104,4258
2034,2020-05-17,8:00 AM,West Bengal,-,-,872,232,2576
2035,2020-05-18,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2036,2020-05-18,8:00 AM,Andhra Pradesh,-,-,1456,50,2407
2037,2020-05-18,8:00 AM,Arunachal Pradesh,-,-,1,0,1
2038,2020-05-18,8:00 AM,Assam,-,-,41,2,101
2039,2020-05-18,8:00 AM,Bihar,-,-,475,8,1262
2040,2020-05-18,8:00 AM,Chandigarh,-,-,51,3,191
2041,2020-05-18,8:00 AM,Chhattisgarh,-,-,59,0,86
2042,2020-05-18,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2043,2020-05-18,8:00 AM,Delhi,-,-,4485,160,10054
2044,2020-05-18,8:00 AM,Goa,-,-,7,0,29
2045,2020-05-18,8:00 AM,Gujarat,-,-,4499,659,11379
2046,2020-05-18,8:00 AM,Haryana,-,-,562,14,910
2047,2020-05-18,8:00 AM,Himachal Pradesh,-,-,44,3,80
2048,2020-05-18,8:00 AM,Jammu and Kashmir,-,-,575,13,1183
2049,2020-05-18,8:00 AM,Jharkhand,-,-,113,3,223
2050,2020-05-18,8:00 AM,Karnataka,-,-,509,37,1147
2051,2020-05-18,8:00 AM,Kerala,-,-,497,4,601
2052,2020-05-18,8:00 AM,Ladakh,-,-,24,0,43
2053,2020-05-18,8:00 AM,Madhya Pradesh,-,-,2403,248,4977
2054,2020-05-18,8:00 AM,Maharashtra,-,-,7688,1198,33053
2055,2020-05-18,8:00 AM,Manipur,-,-,2,0,7
2056,2020-05-18,8:00 AM,Meghalaya,-,-,11,1,13
2057,2020-05-18,8:00 AM,Mizoram,-,-,1,0,1
2058,2020-05-18,8:00 AM,Odisha,-,-,220,4,828
2059,2020-05-18,8:00 AM,Puducherry,-,-,9,1,13
2060,2020-05-18,8:00 AM,Punjab,-,-,1366,35,1964
2061,2020-05-18,8:00 AM,Rajasthan,-,-,2992,131,5202
2062,2020-05-18,8:00 AM,Tamil Nadu,-,-,4172,78,11224
2063,2020-05-18,8:00 AM,Telengana,-,-,992,34,1551
2064,2020-05-18,8:00 AM,Tripura,-,-,85,0,167
2065,2020-05-18,8:00 AM,Uttarakhand,-,-,52,1,92
2066,2020-05-18,8:00 AM,Uttar Pradesh,-,-,2441,104,4259
2067,2020-05-18,8:00 AM,West Bengal,-,-,959,238,2677
2068,2020-05-19,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2069,2020-05-19,8:00 AM,Andhra Pradesh,-,-,1552,50,2474
2070,2020-05-19,8:00 AM,Arunachal Pradesh,-,-,1,0,1
2071,2020-05-19,8:00 AM,Assam,-,-,41,2,107
2072,2020-05-19,8:00 AM,Bihar,-,-,494,9,1391
2073,2020-05-19,8:00 AM,Chandigarh,-,-,54,3,196
2074,2020-05-19,8:00 AM,Chhattisgarh,-,-,59,0,93
2075,2020-05-19,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2076,2020-05-19,8:00 AM,Delhi,-,-,4485,168,10054
2077,2020-05-19,8:00 AM,Goa,-,-,7,0,38
2078,2020-05-19,8:00 AM,Gujarat,-,-,4804,694,11745
2079,2020-05-19,8:00 AM,Haryana,-,-,598,14,928
2080,2020-05-19,8:00 AM,Himachal Pradesh,-,-,44,3,90
2081,2020-05-19,8:00 AM,Jammu and Kashmir,-,-,609,15,1289
2082,2020-05-19,8:00 AM,Jharkhand,-,-,113,3,223
2083,2020-05-19,8:00 AM,Karnataka,-,-,530,37,1246
2084,2020-05-19,8:00 AM,Kerala,-,-,497,4,630
2085,2020-05-19,8:00 AM,Ladakh,-,-,41,0,43
2086,2020-05-19,8:00 AM,Madhya Pradesh,-,-,2435,252,5236
2087,2020-05-19,8:00 AM,Maharashtra,-,-,8437,1249,35058
2088,2020-05-19,8:00 AM,Manipur,-,-,2,0,7
2089,2020-05-19,8:00 AM,Meghalaya,-,-,11,1,13
2090,2020-05-19,8:00 AM,Mizoram,-,-,1,0,1
2091,2020-05-19,8:00 AM,Odisha,-,-,220,4,876
2092,2020-05-19,8:00 AM,Puducherry,-,-,9,1,18
2093,2020-05-19,8:00 AM,Punjab,-,-,1547,37,1980
2094,2020-05-19,8:00 AM,Rajasthan,-,-,3218,138,5507
2095,2020-05-19,8:00 AM,Tamil Nadu,-,-,4406,81,11760
2096,2020-05-19,8:00 AM,Telengana,-,-,1000,35,1597
2097,2020-05-19,8:00 AM,Tripura,-,-,85,0,167
2098,2020-05-19,8:00 AM,Uttarakhand,-,-,52,1,93
2099,2020-05-19,8:00 AM,Uttar Pradesh,-,-,2783,118,4605
2100,2020-05-19,8:00 AM,West Bengal,-,-,1006,244,2825
2101,2020-05-20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2102,2020-05-20,8:00 AM,Andhra Pradesh,-,-,1621,52,2532
2103,2020-05-20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
2104,2020-05-20,8:00 AM,Assam,-,-,41,4,142
2105,2020-05-20,8:00 AM,Bihar,-,-,534,9,1498
2106,2020-05-20,8:00 AM,Chandigarh,-,-,57,3,200
2107,2020-05-20,8:00 AM,Chhattisgarh,-,-,59,0,101
2108,2020-05-20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2109,2020-05-20,8:00 AM,Delhi,-,-,4750,168,10554
2110,2020-05-20,8:00 AM,Goa,-,-,7,0,46
2111,2020-05-20,8:00 AM,Gujarat,-,-,5043,719,12140
2112,2020-05-20,8:00 AM,Haryana,-,-,627,14,964
2113,2020-05-20,8:00 AM,Himachal Pradesh,-,-,47,3,92
2114,2020-05-20,8:00 AM,Jammu and Kashmir,-,-,653,17,1317
2115,2020-05-20,8:00 AM,Jharkhand,-,-,127,3,231
2116,2020-05-20,8:00 AM,Karnataka,-,-,544,40,1397
2117,2020-05-20,8:00 AM,Kerala,-,-,497,4,642
2118,2020-05-20,8:00 AM,Ladakh,-,-,43,0,43
2119,2020-05-20,8:00 AM,Madhya Pradesh,-,-,2630,258,5465
2120,2020-05-20,8:00 AM,Maharashtra,-,-,9639,1325,37136
2121,2020-05-20,8:00 AM,Manipur,-,-,2,0,9
2122,2020-05-20,8:00 AM,Meghalaya,-,-,12,1,13
2123,2020-05-20,8:00 AM,Mizoram,-,-,1,0,1
2124,2020-05-20,8:00 AM,Odisha,-,-,277,5,978
2125,2020-05-20,8:00 AM,Puducherry,-,-,9,1,18
2126,2020-05-20,8:00 AM,Punjab,-,-,1642,38,2002
2127,2020-05-20,8:00 AM,Rajasthan,-,-,3337,143,5845
2128,2020-05-20,8:00 AM,Tamil Nadu,-,-,4895,84,12448
2129,2020-05-20,8:00 AM,Telengana,-,-,1010,38,1634
2130,2020-05-20,8:00 AM,Tripura,-,-,116,0,173
2131,2020-05-20,8:00 AM,Uttarakhand,-,-,52,1,111
2132,2020-05-20,8:00 AM,Uttar Pradesh,-,-,2918,123,4926
2133,2020-05-20,8:00 AM,West Bengal,-,-,1074,250,2961
2134,2020-05-20,8:00 AM,Cases being reassigned to states,-,-,0,0,1096
2135,2020-05-21,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2136,2020-05-21,8:00 AM,Andhra Pradesh,-,-,1640,53,2602
2137,2020-05-21,8:00 AM,Arunachal Pradesh,-,-,1,0,1
2138,2020-05-21,8:00 AM,Assam,-,-,48,4,170
2139,2020-05-21,8:00 AM,Bihar,-,-,571,10,1674
2140,2020-05-21,8:00 AM,Chandigarh,-,-,57,3,202
2141,2020-05-21,8:00 AM,Chhattisgarh,-,-,59,0,115
2142,2020-05-21,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2143,2020-05-21,8:00 AM,Delhi,-,-,5192,176,11088
2144,2020-05-21,8:00 AM,Goa,-,-,7,0,50
2145,2020-05-21,8:00 AM,Gujarat,-,-,5219,749,12537
2146,2020-05-21,8:00 AM,Haryana,-,-,648,14,993
2147,2020-05-21,8:00 AM,Himachal Pradesh,-,-,54,3,110
2148,2020-05-21,8:00 AM,Jammu and Kashmir,-,-,678,18,1390
2149,2020-05-21,8:00 AM,Jharkhand,-,-,127,3,231
2150,2020-05-21,8:00 AM,Karnataka,-,-,556,41,1462
2151,2020-05-21,8:00 AM,Kerala,-,-,502,4,666
2152,2020-05-21,8:00 AM,Ladakh,-,-,43,0,44
2153,2020-05-21,8:00 AM,Madhya Pradesh,-,-,2733,267,5735
2154,2020-05-21,8:00 AM,Maharashtra,-,-,10318,1390,39297
2155,2020-05-21,8:00 AM,Manipur,-,-,2,0,25
2156,2020-05-21,8:00 AM,Meghalaya,-,-,12,1,14
2157,2020-05-21,8:00 AM,Mizoram,-,-,1,0,1
2158,2020-05-21,8:00 AM,Odisha,-,-,307,6,1052
2159,2020-05-21,8:00 AM,Puducherry,-,-,9,0,18
2160,2020-05-21,8:00 AM,Punjab,-,-,1794,38,2005
2161,2020-05-21,8:00 AM,Rajasthan,-,-,3404,147,6015
2162,2020-05-21,8:00 AM,Tamil Nadu,-,-,5882,87,13191
2163,2020-05-21,8:00 AM,Telengana,-,-,1015,40,1661
2164,2020-05-21,8:00 AM,Tripura,-,-,133,0,173
2165,2020-05-21,8:00 AM,Uttarakhand,-,-,53,1,122
2166,2020-05-21,8:00 AM,Uttar Pradesh,-,-,3066,127,5175
2167,2020-05-21,8:00 AM,West Bengal,-,-,1136,253,3103
2168,2020-05-21,8:00 AM,Cases being reassigned to states,-,-,0,0,1403
2169,2020-05-22,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2170,2020-05-22,8:00 AM,Andhra Pradesh,-,-,1709,53,2647
2171,2020-05-22,8:00 AM,Arunachal Pradesh,-,-,1,0,1
2172,2020-05-22,8:00 AM,Assam,-,-,54,4,203
2173,2020-05-22,8:00 AM,Bihar,-,-,593,11,1982
2174,2020-05-22,8:00 AM,Chandigarh,-,-,139,3,217
2175,2020-05-22,8:00 AM,Chhattisgarh,-,-,59,0,128
2176,2020-05-22,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2177,2020-05-22,8:00 AM,Delhi,-,-,5567,194,11659
2178,2020-05-22,8:00 AM,Goa,-,-,7,0,52
2179,2020-05-22,8:00 AM,Gujarat,-,-,5488,773,12905
2180,2020-05-22,8:00 AM,Haryana,-,-,681,15,1031
2181,2020-05-22,8:00 AM,Himachal Pradesh,-,-,59,3,152
2182,2020-05-22,8:00 AM,Jammu and Kashmir,-,-,684,20,1449
2183,2020-05-22,8:00 AM,Jharkhand,-,-,129,3,290
2184,2020-05-22,8:00 AM,Karnataka,-,-,571,41,1605
2185,2020-05-22,8:00 AM,Kerala,-,-,510,4,690
2186,2020-05-22,8:00 AM,Ladakh,-,-,43,0,44
2187,2020-05-22,8:00 AM,Madhya Pradesh,-,-,2843,270,5981
2188,2020-05-22,8:00 AM,Maharashtra,-,-,11726,1454,41642
2189,2020-05-22,8:00 AM,Manipur,-,-,2,0,25
2190,2020-05-22,8:00 AM,Meghalaya,-,-,12,1,14
2191,2020-05-22,8:00 AM,Mizoram,-,-,1,0,1
2192,2020-05-22,8:00 AM,Odisha,-,-,393,7,1103
2193,2020-05-22,8:00 AM,Puducherry,-,-,10,0,20
2194,2020-05-22,8:00 AM,Punjab,-,-,1819,39,2028
2195,2020-05-22,8:00 AM,Rajasthan,-,-,3485,151,6227
2196,2020-05-22,8:00 AM,Tamil Nadu,-,-,6282,94,13967
2197,2020-05-22,8:00 AM,Telengana,-,-,1035,45,1699
2198,2020-05-22,8:00 AM,Tripura,-,-,148,0,173
2199,2020-05-22,8:00 AM,Uttarakhand,-,-,54,1,146
2200,2020-05-22,8:00 AM,Uttar Pradesh,-,-,3204,138,5515
2201,2020-05-22,8:00 AM,West Bengal,-,-,1193,259,3197
2202,2020-05-22,8:00 AM,Cases being reassigned to states,-,-,0,0,1620
2203,2020-05-23,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2204,2020-05-23,8:00 AM,Andhra Pradesh,-,-,1763,55,2709
2205,2020-05-23,8:00 AM,Arunachal Pradesh,-,-,1,0,1
2206,2020-05-23,8:00 AM,Assam,-,-,54,4,259
2207,2020-05-23,8:00 AM,Bihar,-,-,629,11,2177
2208,2020-05-23,8:00 AM,Chandigarh,-,-,178,3,218
2209,2020-05-23,8:00 AM,Chhattisgarh,-,-,62,0,172
2210,2020-05-23,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2211,2020-05-23,8:00 AM,Delhi,-,-,5897,208,12319
2212,2020-05-23,8:00 AM,Goa,-,-,16,0,54
2213,2020-05-23,8:00 AM,Gujarat,-,-,5880,802,13268
2214,2020-05-23,8:00 AM,Haryana,-,-,706,16,1067
2215,2020-05-23,8:00 AM,Himachal Pradesh,-,-,59,3,168
2216,2020-05-23,8:00 AM,Jammu and Kashmir,-,-,720,20,1489
2217,2020-05-23,8:00 AM,Jharkhand,-,-,136,3,308
2218,2020-05-23,8:00 AM,Karnataka,-,-,597,41,1743
2219,2020-05-23,8:00 AM,Kerala,-,-,512,4,732
2220,2020-05-23,8:00 AM,Ladakh,-,-,43,0,44
2221,2020-05-23,8:00 AM,Madhya Pradesh,-,-,3089,272,6170
2222,2020-05-23,8:00 AM,Maharashtra,-,-,12583,1517,44582
2223,2020-05-23,8:00 AM,Manipur,-,-,2,0,26
2224,2020-05-23,8:00 AM,Meghalaya,-,-,12,1,14
2225,2020-05-23,8:00 AM,Mizoram,-,-,1,0,1
2226,2020-05-23,8:00 AM,Odisha,-,-,436,7,1189
2227,2020-05-23,8:00 AM,Puducherry,-,-,10,0,26
2228,2020-05-23,8:00 AM,Punjab,-,-,1847,39,2029
2229,2020-05-23,8:00 AM,Rajasthan,-,-,3680,153,6494
2230,2020-05-23,8:00 AM,Tamil Nadu,-,-,7128,98,14753
2231,2020-05-23,8:00 AM,Telengana,-,-,1043,45,1761
2232,2020-05-23,8:00 AM,Tripura,-,-,152,0,175
2233,2020-05-23,8:00 AM,Uttarakhand,-,-,56,1,153
2234,2020-05-23,8:00 AM,Uttar Pradesh,-,-,3238,152,5735
2235,2020-05-23,8:00 AM,West Bengal,-,-,1221,265,3332
2236,2020-05-23,8:00 AM,Cases being reassigned to states,-,-,0,0,1899
2237,2020-05-24,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2238,2020-05-24,8:00 AM,Andhra Pradesh,-,-,1809,56,2757
2239,2020-05-24,8:00 AM,Arunachal Pradesh,-,-,1,0,1
2240,2020-05-24,8:00 AM,Assam,-,-,55,4,329
2241,2020-05-24,8:00 AM,Bihar,-,-,653,11,2380
2242,2020-05-24,8:00 AM,Chandigarh,-,-,179,3,225
2243,2020-05-24,8:00 AM,Chhattisgarh,-,-,64,0,214
