Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,,,,
Savera,,"I like food, pool, staff, gym and location and a big reason for me to choose savera. Only I they could improve their internet, they would get 5 stars.",3,80,,,,
Savera,Location is great,Not very pleasing. Hotel reception staff attitude needs improvment,2,60,,,,
Savera,,This place is infested with roaches. The towels provided very old though clean. The place charges more due to its proximity with US consulate. Food is expensive. This is an average hotel but expensive for the rates,2,60,,,,
Savera,Beautiful hotel in the city center,"I had a pleasant stay with my family at this hotel, the lobby, the reception, and the swimming pool is very beautiful.",3,100,,,,
Savera,Not very good hotel,Not very good hotel ple do not take this hotel,1,20,,,,
Savera,,We had a very nice stay at Savera,3,100,,,,
Savera,,Not worth it for the money we paid..!,2,60,,,,
Savera,Old hotel who know how to treat their guests,"The Savera Hotel is an oldie but a goody. They have been in the luxury hotel business for 50+ years and are very good at what they do. The hotel is furnished really well, the breakfast buffet is scrumptious, the location is good (central but fairly quiet). The staff are really courteous and friendly and everything worked just fine.",3,80,,,,
Savera,Review and rating,"Bathroom door was terrible. No hand towel and water bottle provided. Bathroom towel was dirty and has to be changed. Room look looked old and worn out. Out side view is a concrete jungle and very badly maintained and dirty terrace
Breakfast was very good. Staff were polite and courteous",1,40,,,,
Savera,"TOP NOTCH HOTEL, Great Hotel","Great staff, Desk Rep Sibasan ( small build guy who take care on desk wearing glasses and dark skin guy)
very Delete repeated word helpful, great food with great environment. I am sure next time I will stay at hotel Savera.",3,100,,,,
Savera,excellent room with great service. well located,ours was a short stay. rooms were well maintained and serviced. we needed a late checkout which was smoothly executed.,3,100,,,,
Savera,Wouldn't recommend for more than a day's stay,"Repeated follow ups for hot water and internet didn't fix the problem. The staff was prompt but in a 4 star hotel hot water and internet should not be an issue. 
Room service food was pretty bad and always cold.",2,60,,,,
Savera,Nice close to Consulate and Beach,good experience with hotel. Had good facilities. Near to US Consulate and Beach,3,80,,,,
Savera,Not worth for money,"Slow check-in, waited 30 mins for check-in. Room and bathroom was not clean. Waited another 20 mins for checkout.",1,40,,,,
Savera,Wonderful stay at Savera,It's really hard to believe that now with 3-4k in hand ... You can easily get a room in a 4 star hotel that too with complimentary breakfast. All thanks to MakeMyTrip and yeah the stay was really worth every penny spent. Cheers.,3,86,,,,
Savera,Awesome stay,"The premises is too good. However there is a problem with cleanliness in swimming pool water, otherwise overall experience is good. The hotel must look at its food menu rates. Better if you booked with Makemytrip app so that you can get best prices than any other travel app.",3,86,,,,
Savera,Awesome Stay,Great stay at Savera Hotel during my official trip to Chennai. Located in the heart of the city. 5 Star hospitality that you could expect from a porter too. Nice rooms and delicious food. Commendable room service. A lot of options in breakfast. Will surely recommend to my dear ones.,3,100,,,,
Savera,Good,"Good, please don't disturb by keep asking for review and sending many emails, I don't want any updates and don't force us to write 200 words, I am quite serious about this please don't force me to stop using MMT app.",3,65,,,,
Savera,Rooms are well-maintained,Rooms are well-maintained but corridors are maintained poorly. Stayed only for one night but heard from my colleagues that it is one of best hotel with more than 80 years history. Can try to stay here with family and friend and also convenient for business meetings.,3,71,,,,
Savera,Good stay,Nice and looks good. Better please provide some facilities like Mobile charger and all. Bed is OK but not cleaned well. Rest room is good. Rest of all hotels to compare nice and find. Buffet tiffen is very nice and food is also good.,3,86,,,,
Savera,Bit costly hotel,"We were in Chennai for admission of my Son at SRM University. The Hotel was little bit costly. But, stay was very comfortable. Food with different type of variety was mouth watering and tasty. Service was fantastic. Cleanliness and modern facilities are really appreciable.",3,100,,,,
Savera,Right choice for business stay,Hotel location is good. It's near to German consulate and shopping malls. Breakfast was superb with many options. Room was comfortable. They have pool and its always occupied. And food quality is good. We had a great stay.,3,86,,,,
Savera,Bad experience,"The hotel looked pretty decent from outside. However, the hallway was smelly and dirty. Room was smelling and very stuff. Bathroom was not clean and felt very suffocating. It's not value for money. Service was good and the people were nice. I strongly feel they could have maintained much better.",2,43,,,,
Savera,Nice stay and good services,"I liked the hotel, people are very nice, good service. But the room in which I was staying 411 would have smoking smell though it was a non smoking room. Ambience was pleasant, it had pool side hotel too, Swimming pool was also accessible for the guest, we enjoyed that too.",3,86,,,,
Savera,Value for money,"Room was very neat and clean. Business Standard room was quiet spacious. Very good buffet breakfast. There was a gap between floor and main door due to which, you can hear outside corridor noise and vice versa. This may be due to old construction of hotel. Its Gym and Pub - both were really good. It was near to Embassy so easy to move around. Service was good. I would suggest this hotel to others. It was value for money.",3,86,,,,
Savera,Please try some other hotel,Hotel rooms were very poor with broken floor boards. Receptionist was not ready to take any feedback and no proper response for questions. I wouldn't recommend Savera to anyone. I was charged thrice the amount mentioned on the snack pack.,2,43,,,,
Savera,A decent hotel with good service,The hotel is clean and comfortable with a wide choice of food in its three restaurants. Staff are courteous and friendly. There is a very efficient travel desk. My request for late checkout was accommodated readily but the amount charged for a 4 hour over stay beyond their usual allowance of 2 hours was a little pinching when compared to the rate I paid for my 2 nights stay through Make My Trip.,3,71,,,,
Savera,Overall good service,Service is good. Just a bit pricey. For the same price a better quality hotel is still possible,3,65,,,,
Savera,Good hotel to stay,"The room was good but the health faucet in the toilet was on the wrong side, breakfast was excellent and the overall impression was good. The location of the hotel is central, very close two popular malls.",3,71,,,,
Savera,Convenient Location/reasonable price,Room was VG.  Bit of difficilty figuring out lighting and electricity on/off functions and hair dryer was not working.  Over all a good value at paid price.  Front desk personnel were PERFECT.,3,80,,,,
Raj Park Chennai,Fine stay ....,It was very nice. I enjoyed my stay there at Raj Park. Amazing.,3,100,,,,
Raj Park Chennai,,It USB one of the worst experience I had with Raj park,1,20,,,,
Raj Park Chennai,Worst stay ever.,"Booked a Deluxe Room with an occupancy for 2 people. The room that we got had below amenities:

1) No Ventilation.
2) The room was stinky(The room was smelling like it was in close proximity with drainage) 
3) Congested (The room was very small)
4) The window opened(open the curtain) into a huge wall which was 2 feet away. Which means forget the natural light you cant even see the sky from the room with an opened window.",1,20,,,,
