League,Season,Stage,Player,Team,GP,MIN,FGM,FGA,3PM,3PA,FTM,FTA,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,birth_year,birth_month,birth_date,height,height_cm,weight,weight_kg,nationality,high_school,draft_round,draft_pick,draft_team
Euroleague,2000 - 2001,International,Dimos Dikoudis,ATH,17,383.7,54,121,2,8,37,60,30,60,33,59,92,8,12,5,147,1977,Jun,"Jun 24, 1977",6-9,206,250,113,Greece,,,,
Euroleague,2000 - 2001,International,Dusan Vukcevic,OLY,13,307.0,51,106,16,54,29,35,21,23,1,11,12,13,12,5,147,1975,Nov,"Nov 14, 1975",6-7,201,194,88,Bosnia and Herzegovina,,,,
Euroleague,2000 - 2001,International,Martin Muursepp,ATH,17,365.8,55,130,12,51,25,51,26,63,34,49,83,12,15,4,147,1974,Sep,"Sep 26, 1974",6-10,208,235,107,Estonia,,1,25,Utah Jazz
Euroleague,2000 - 2001,International,Grygorgii Khizhniak,ZAL,12,358.1,41,76,0,3,63,75,25,49,20,66,86,10,8,38,145,1974,Jan,"Jan 16, 1974",7-1,216,N/A,,Greece,,,,
Euroleague,2000 - 2001,International,Andrius Jurkunas,ZAL,12,315.1,49,103,24,58,23,35,21,45,7,37,44,13,15,11,145,1976,May,"May 21, 1976",6-9,206,235,107,Lithuania,,,,
Euroleague,2000 - 2001,International,Steve Woodberry,ZAL,12,406.1,54,125,14,32,21,28,27,19,19,39,58,34,19,4,143,1971,Oct,"Oct 9, 1971",6-4,193,198,90,United States,Wichita South High School,,,
Euroleague,2000 - 2001,International,Igor Rakocevic,BUD,11,327.9,50,120,10,45,32,49,16,30,9,21,30,20,15,0,142,1978,Mar,"Mar 29, 1978",6-3,191,183,83,Serbia,,2,22,Minnesota Timberwolves
Euroleague,2000 - 2001,International,Dimitris Papanikolaou,OLY,13,284.7,50,90,12,24,30,52,25,33,14,34,48,15,18,4,142,1977,Feb,"Feb 7, 1977",6-8,203,230,104,Greece,,,,
Euroleague,2000 - 2001,International,Steve Bucknall,LT,9,322.0,42,105,16,43,42,52,18,25,9,16,25,19,11,1,142,1966,Mar,"Mar 17, 1966",6-6,198,215,98,England,The Governor's Academy,,,
Euroleague,2000 - 2001,International,Darko Krunic,ZAD,10,253.7,46,90,13,31,36,38,15,20,2,12,14,26,7,0,141,1968,Sep,"Sep 29, 1968",6-5,196,198,90,Croatia,,,,
Euroleague,2000 - 2001,International,Eric Struelens,RMB,15,346.4,54,92,0,1,33,52,32,42,31,64,95,20,21,19,141,1969,Nov,"Nov 3, 1969",6-10,208,265,120,Belgium,,,,
Euroleague,2000 - 2001,International,Marko Milic,RMB,15,342.3,56,108,3,10,25,45,31,35,29,40,69,29,27,0,140,1977,May,"May 7, 1977",6-6,198,235,107,Slovenia,,2,5,Philadelphia Sixers
Euroleague,2000 - 2001,International,Georgios Sigalas,PAOK,13,371.2,38,105,17,47,46,59,28,55,6,38,44,32,19,3,139,1971,Jul,"Jul 31, 1971",6-7,201,212,96,Greece,,,,
Euroleague,2000 - 2001,International,Arturas Karnisovas,FCB,10,265.8,39,87,12,33,49,59,15,24,18,32,50,13,8,2,139,1971,Apr,"Apr 27, 1971",6-8,203,212,96,Lithuania,,,,
Euroleague,2000 - 2001,International,Tunji Awojobi,CIB,12,315.7,56,112,2,8,24,39,17,25,15,50,65,18,16,2,138,1973,Jul,"Jul 30, 1973",6-6,198,240,109,Nigeria,,,,
Euroleague,2000 - 2001,International,Sasa Djordjevic,RMB,11,234.2,42,75,26,47,27,30,24,22,2,16,18,20,5,2,137,1967,Aug,"Aug 26, 1967",6-2,188,198,90,Serbia,,,,
Euroleague,2000 - 2001,International,Byron Dinkins,PER,12,355.1,39,103,16,58,41,49,27,25,2,42,44,43,21,0,135,1967,Jun,"Jun 15, 1967",6-1,185,170,77,United States,East Mecklenburg High School,,,
Euroleague,2000 - 2001,International,Mindaugas Timinskas,CAJ,22,491.2,45,106,10,43,34,45,33,58,14,52,66,26,22,4,134,1974,Mar,"Mar 28, 1974",6-7,201,214,97,Lithuania,,,,
Euroleague,2000 - 2001,International,Corey Albano,STV,12,293.8,51,92,4,17,28,46,25,44,18,45,63,15,13,3,134,1975,Jul,"Jul 28, 1975",6-9,206,194,88,United States,Toms River High School North,,,
Euroleague,2000 - 2001,International,Kestutis Marciulionis,ZAL,12,321.1,37,92,17,48,42,45,32,35,2,21,23,30,13,0,133,1976,Mar,"Mar 24, 1976",6-2,188,163,74,Lithuania,,,,
Euroleague,2000 - 2001,International,Nikos Chatzis,ATH,18,372.4,37,101,16,54,41,51,18,39,0,31,31,20,10,0,131,1976,Jun,"Jun 3, 1976",6-5,196,200,91,Greece,,,,
Euroleague,2000 - 2001,International,Milenko Topic,BUD,9,278.2,50,84,14,32,16,17,21,23,12,50,62,26,11,4,130,1969,Mar,"Mar 6, 1969",6-9,206,231,105,Serbia,,,,
Euroleague,2000 - 2001,International,Jerome John,SPI,10,232.3,45,86,5,17,35,50,22,33,34,20,54,3,2,1,130,1967,Mar,"Mar 4, 1967",6-8,203,224,102,United States,,,,
Euroleague,2000 - 2001,International,Adrian Autry,BOL,18,383.0,44,88,13,32,29,48,39,46,9,32,41,21,17,1,130,1972,Feb,"Feb 29, 1972",6-4,193,198,90,United States,St. Nicholas of Tolentine High School,,,
Euroleague,2000 - 2001,International,Ron Ellis,SPI,10,285.7,52,120,15,40,9,14,27,37,34,62,96,15,15,2,128,1967,Sep,"Sep 18, 1967",6-7,201,215,98,United States,Rayville High School,2,22,Phoenix Suns
Euroleague,2000 - 2001,International,Rico Hill,EST,12,288.5,45,111,13,38,24,27,27,28,12,37,49,9,13,1,127,1977,Aug,"Aug 9, 1977",6-7,201,230,104,United States,Brother Rice High School ,2,2,Los Angeles Clippers
Euroleague,2000 - 2001,International,Sarunas Jasikevicius,FCB,9,253.8,37,93,16,49,36,40,18,31,4,17,21,50,9,1,126,1976,Mar,"Mar 5, 1976",6-4,193,195,88,Lithuania,Solanco High School,,,
Euroleague,2000 - 2001,International,Giacomo Galanda,BOL,18,357.0,46,114,8,28,26,32,25,53,27,35,62,12,21,5,126,1975,Jan,"Jan 30, 1975",6-11,211,231,105,Italy,,,,
Euroleague,2000 - 2001,International,Primoz Brezec,OLI,14,296.5,50,70,0,0,24,48,15,45,31,39,70,5,13,14,124,1979,Oct,"Oct 2, 1979",7-2,218,252,114,Slovenia,,1,27,Indiana Pacers
Euroleague,2000 - 2001,International,Kostas Tsartsaris,PER,11,340.5,41,81,11,25,29,37,16,41,17,51,68,21,6,3,122,1979,Oct,"Oct 17, 1979",6-11,211,250,113,Greece,,,,
Euroleague,2000 - 2001,International,Mihalis Kakiouzis,ATH,14,294.6,42,94,10,29,27,39,17,29,21,44,65,7,7,1,121,1976,Nov,"Nov 29, 1976",6-9,206,240,109,Greece,,,,
Euroleague,2000 - 2001,International,Evangelos Koronios,PAOK,11,289.4,33,84,18,45,36,38,21,33,8,14,22,32,11,1,120,1969,Mar,"Mar 16, 1969",6-1,185,180,82,Greece,,,,
Euroleague,2000 - 2001,International,Thomas Adams,OVA,10,311.5,40,89,13,30,25,30,32,28,16,31,47,16,10,1,118,1969,Oct,"Oct 5, 1969",6-8,203,N/A,,United States,,,,
Euroleague,2000 - 2001,International,Tony Dorsey,HAPJ,7,233.8,48,95,3,13,19,30,18,15,15,20,35,12,8,1,118,1970,Jul,"Jul 15, 1970",6-7,201,220,100,United States,,,,
Euroleague,2000 - 2001,International,Ivica Maric,ZAD,10,318.6,35,83,21,52,26,31,30,40,7,22,29,59,37,0,117,1967,Apr,"Apr 16, 1967",6-0,183,N/A,,Bosnia and Herzegovina,,,,
Euroleague,2000 - 2001,International,Riccardo Pittis,TREV,14,429.1,44,88,1,4,27,58,37,39,15,43,58,49,43,2,116,1968,Dec,"Dec 18, 1968",6-8,203,216,98,Italy,,,,
Euroleague,2000 - 2001,International,Milan Tomic,OLY,14,381.6,36,90,19,54,25,36,18,43,0,30,30,30,13,0,116,1973,Jul,"Jul 24, 1973",6-3,191,190,86,Serbia,,,,
Euroleague,2000 - 2001,International,Alessandro Frosini,BOL,16,352.1,51,89,0,0,14,27,26,48,29,50,79,9,18,8,116,1972,Sep,"Sep 22, 1972",6-9,206,242,110,Italy,,,,
Euroleague,2000 - 2001,International,Alexei Savrasenko,PER,12,319.0,45,69,0,0,23,42,27,33,38,40,78,7,8,10,116,1979,Feb,"Feb 28, 1979",7-1,216,260,118,Russia,,,,
Euroleague,2000 - 2001,International,Gerrit Terdenge,FRA,10,274.1,43,97,3,14,26,30,17,37,17,28,45,14,4,3,115,1975,Jan,"Jan 30, 1975",6-7,201,198,90,Germany,,,,
Euroleague,2000 - 2001,International,Davor Pejcinovic,ZAD,10,306.4,43,95,0,1,29,52,19,39,27,52,79,18,16,25,115,1971,Mar,"Mar 28, 1971",6-11,211,254,115,Germany / Croatia,,,,
Euroleague,2000 - 2001,International,Joffre Lleal,OVA,10,289.8,36,94,15,40,28,34,24,28,6,17,23,21,11,2,115,1971,Aug,"Aug 3, 1971",6-4,193,N/A,,Spain,,,,
Euroleague,2000 - 2001,International,Casey Schmidt,STV,12,357.6,43,90,14,39,14,15,13,31,6,43,49,16,9,1,114,1970,Sep,"Sep 30, 1970",6-6,198,N/A,,United States,,,,
Euroleague,2000 - 2001,International,Eric Taylor,LT,10,279.2,42,100,16,41,13,15,19,39,8,31,39,14,16,2,113,1976,Oct,"Oct 18, 1976",6-7,201,246,112,United States,Withrow High School,,,
Euroleague,2000 - 2001,International,Mindaugas Zukauskas,OLI,15,302.6,37,76,24,48,14,21,13,41,13,20,33,14,12,1,112,1975,Aug,"Aug 24, 1975",6-7,201,220,100,Lithuania,,,,
Euroleague,2000 - 2001,International,Jurica Ruzic,ZAD,10,285.6,42,96,19,54,9,19,7,30,9,32,41,2,11,0,112,1977,Sep,"Sep 21, 1977",6-7,201,210,95,Croatia,,,,
Euroleague,2000 - 2001,International,Serguei Bazarevitch,SPL,10,280.0,35,86,5,27,37,44,45,25,0,17,17,28,7,0,112,1965,Mar,"Mar 16, 1965",6-3,191,176,80,Russia,,,,
Euroleague,2000 - 2001,International,Raul Lopez,RMB,13,295.1,35,76,19,39,20,25,24,32,5,21,26,43,20,0,109,1980,Apr,"Apr 15, 1980",6-0,183,175,79,Spain,,1,24,Utah Jazz
Euroleague,2000 - 2001,International,Andrea Meneghin,BOL,15,364.0,37,100,24,65,10,14,20,47,10,26,36,20,16,3,108,1974,Feb,"Feb 20, 1974",6-3,191,198,90,Italy,,,,
Euroleague,2000 - 2001,International,James Blackwell,HAPJ,8,270.5,35,65,10,20,28,33,21,28,4,14,18,33,15,1,108,1968,Feb,"Feb 25, 1968",6-0,183,190,86,United States,Deerfield Academy,,,
Euroleague,2000 - 2001,International,Carlos Jimenez,EST,12,307.0,31,66,12,27,33,40,34,38,11,62,73,15,19,5,107,1976,Feb,"Feb 10, 1976",6-9,206,225,102,Spain,,,,
Euroleague,2000 - 2001,International,Jorge Oscar Racca,PAOK,13,221.5,39,68,16,27,11,14,7,19,6,10,16,5,9,3,105,1971,Sep,"Sep 4, 1971",6-5,196,218,99,Argentina,,,,
Euroleague,2000 - 2001,International,Nenad Markovic,EST,10,236.6,33,83,12,38,26,32,10,15,2,17,19,16,7,1,104,1980,Jun,"Jun 23, 1980",6-7,201,207,94,Serbia,,,,
Euroleague,2000 - 2001,International,Shaun Vandiver,EST,11,298.1,45,101,4,19,10,13,20,32,24,34,58,9,8,4,104,1968,Jun,"Jun 15, 1968",6-10,208,240,109,United States,Romeoville High School,1,25,Golden State Warriors
Euroleague,2000 - 2001,International,David Rivers,OLY,11,269.6,34,90,15,44,19,25,21,36,8,16,24,23,16,0,102,1965,Jan,"Jan 20, 1965",6-0,183,170,77,United States,St. Anthony High School,1,25,Los Angeles Lakers
Euroleague,2000 - 2001,International,Nikola Prkacin,CIB,11,230.3,39,79,0,1,22,32,24,43,14,33,47,10,21,1,100,1975,Nov,"Nov 15, 1975",6-10,208,245,111,Croatia,,,,
Euroleague,2000 - 2001,International,Alberto Angulo,RMB,15,272.1,44,85,4,10,7,12,17,18,3,27,30,10,20,1,99,1970,Jun,"Jun 19, 1970",6-4,193,194,88,Spain,,,,
Euroleague,2000 - 2001,International,Petar Arsic,OLI,14,223.6,40,90,6,33,11,17,12,34,10,34,44,8,9,4,97,1973,Nov,"Nov 6, 1973",6-10,208,195,88,Serbia,,,,
Euroleague,2000 - 2001,International,Dusan Stevic,LUG,10,224.3,38,84,10,31,11,21,19,38,18,29,47,0,18,1,97,1971,Jan,"Jan 22, 1971",6-10,208,N/A,,Libya,,,,
Euroleague,2000 - 2001,International,Efthimios Rentzias,FCB,11,210.9,40,79,5,17,12,17,18,16,20,33,53,5,5,12,97,1976,Jan,"Jan 11, 1976",6-11,211,260,118,Greece,,1,23,Denver Nuggets
Euroleague,2000 - 2001,International,Derrick Taylor,FRA,7,221.2,34,69,9,21,19,22,12,21,4,14,18,21,11,0,96,1963,Nov,"Nov 20, 1963",6-0,183,185,84,United States,Redemptorist High School,4,2,Indiana Pacers
Euroleague,2000 - 2001,International,Felipe Reyes,EST,12,189.7,29,53,0,0,37,58,18,38,20,29,49,7,9,3,95,1980,Mar,"Mar 16, 1980",6-9,206,265,120,Spain,,,,
Euroleague,2000 - 2001,International,Harold Mrazek,LUG,10,302.5,27,80,19,50,21,26,29,33,4,16,20,14,15,0,94,1973,Apr,"Apr 17, 1973",6-3,191,165,75,Switzerland,,,,
Euroleague,2000 - 2001,International,Lucio Angulo,RMB,14,242.0,27,56,4,10,36,44,22,41,7,20,27,10,19,3,94,1973,Apr,"Apr 9, 1973",6-7,201,187,85,Spain,,,,
Euroleague,2000 - 2001,International,Beno Udrih,OLI,13,319.8,36,78,5,20,16,27,23,37,6,23,29,28,15,1,93,1982,Jul,"Jul 5, 1982",6-4,193,205,93,Slovenia,,1,28,San Antonio Spurs
Euroleague,2000 - 2001,International,Wouter De Wilde,SPI,10,245.1,32,68,22,43,6,13,15,36,4,14,18,2,3,2,92,1976,Sep,"Sep 16, 1976",6-8,203,N/A,,Belgium,,,,
Euroleague,2000 - 2001,International,Francisco Elson,FCB,12,270.6,37,60,0,0,17,37,19,50,30,40,70,7,18,8,91,1976,Feb,"Feb 28, 1976",7-0,213,235,107,Netherlands / South Sudan,Maria Regina M.A.V.O.,2,12,Denver Nuggets
Euroleague,2000 - 2001,International,Roberto Duenas,FCB,12,226.4,43,75,0,1,3,16,20,29,31,31,62,6,9,9,89,1975,Nov,"Nov 1, 1975",7-2,218,280,127,Spain,,2,29,Chicago Bulls
Euroleague,2000 - 2001,International,Andrea Camata,STV,11,228.7,41,60,0,0,7,11,11,44,24,53,77,6,15,3,89,1973,Nov,"Nov 26, 1973",7-0,213,290,132,Italy,,,,
Euroleague,2000 - 2001,International,Lenny Brown,SPI,7,194.9,31,60,8,25,17,24,21,20,3,10,13,13,8,0,87,1975,Apr,"Apr 29, 1975",6-2,188,N/A,,United States,,,,
Euroleague,2000 - 2001,International,Mauro Sartori,STV,12,190.7,29,66,17,46,11,14,7,31,6,20,26,6,4,0,86,1970,Feb,"Feb 9, 1970",6-9,206,220,100,Italy,,,,
Euroleague,2000 - 2001,International,Alan Tomidy,TREV,15,227.8,30,62,1,4,25,40,19,30,27,32,59,5,6,6,86,1974,Jan,"Jan 17, 1974",6-11,211,264,120,Ireland,,,,
Euroleague,2000 - 2001,International,Dejan Jovanovski,LUG,8,205.8,28,69,15,41,14,18,11,29,5,16,21,7,6,1,85,1973,Mar,"Mar 26, 1973",6-6,198,N/A,,North Macedonia,,,,
Euroleague,2000 - 2001,International,Fabio Ribeiro,PER,12,249.0,33,64,3,7,16,17,11,26,17,48,65,11,8,2,85,1986,Apr,"Apr 8, 1986",6-10,208,245,111,Brazil,Encoda de Comunidade,,,
Euroleague,2000 - 2001,International,Tim Kennedy,OVA,10,287.4,33,73,11,33,8,11,17,19,5,17,22,10,6,1,85,1977,May,"May 28, 1977",6-5,196,N/A,,United States,,,,
Euroleague,2000 - 2001,International,Puppy Turgeman,HAPJ,10,248.3,31,71,14,28,8,9,27,22,13,18,31,18,15,1,84,1970,Apr,"Apr 7, 1970",6-4,193,N/A,,Israel,,,,
Euroleague,2000 - 2001,International,Jurica Golemac,OLI,12,215.8,28,57,7,18,19,29,22,42,17,26,43,11,4,2,82,1977,May,"May 29, 1977",6-9,206,225,102,Croatia / Slovenia,,,,
Euroleague,2000 - 2001,International,Pedro Robles,EST,10,152.5,30,59,13,29,7,10,10,11,1,4,5,8,5,0,80,1977,Jul,"Jul 17, 1977",6-4,193,N/A,,Spain,,,,
Euroleague,2000 - 2001,International,Dejan Radonjic,BUD,11,235.4,23,56,16,45,18,22,7,29,4,14,18,8,6,0,80,1970,Feb,"Feb 2, 1970",6-1,185,N/A,,Serbia,,,,
Euroleague,2000 - 2001,International,Eubeney Kissourine,SPL,10,285.7,23,64,6,25,27,37,15,34,10,38,48,8,10,4,79,1969,Jan,"Jan 28, 1969",6-8,203,N/A,,Russia,,,,
Euroleague,2000 - 2001,International,Mate Skelin,CIB,11,248.7,29,42,0,0,21,44,21,32,32,50,82,4,13,10,79,1974,Dec,"Dec 13, 1974",7-1,216,248,112,Croatia,,,,
Euroleague,2000 - 2001,International,Jiri Welsch,OLI,15,252.7,29,72,5,20,14,15,12,34,5,12,17,8,10,0,77,1980,Jan,"Jan 27, 1980",6-6,198,208,94,Czech Republic,,1,16,Philadelphia Sixers
Euroleague,2000 - 2001,International,Nacho Azofra,EST,12,289.8,25,51,18,37,8,10,24,32,9,22,31,32,17,0,76,1969,Jul,"Jul 23, 1969",5-11,180,180,82,Spain,,,,
Euroleague,2000 - 2001,International,Stjepan Stazic,SPL,10,196.0,29,50,5,14,13,21,17,22,3,21,24,14,14,0,76,1978,Sep,"Sep 28, 1978",6-7,201,200,91,Croatia / Austria,,,,
Euroleague,2000 - 2001,International,Matej Mamic,CIB,12,279.9,24,59,7,25,20,28,9,33,30,33,63,3,9,2,75,1975,Jan,"Jan 13, 1975",6-7,201,216,98,Bosnia and Herzegovina / Croatia,,,,
Euroleague,2000 - 2001,International,Vladimir Kuzmanovic,BUD,12,285.3,26,69,8,37,12,15,14,24,16,15,31,9,10,2,72,1971,Jul,"Jul 31, 1971",6-5,196,N/A,,Serbia,,,,
Euroleague,2000 - 2001,International,Tom Wideman,LT,10,212.2,25,56,0,1,22,32,11,29,26,39,65,9,12,2,72,1976,Nov,"Nov 1, 1976",6-8,203,260,118,United States,George Walton Comprehensive High School,,,
Euroleague,2000 - 2001,International,Dzevad Alihodzic,SPL,10,237.4,25,51,4,10,18,35,19,36,8,35,43,6,12,6,72,1969,Feb,"Feb 13, 1969",6-10,208,244,111,Bosnia and Herzegovina,,,,
Euroleague,2000 - 2001,International,Claudio Coldebella,PAOK,13,339.7,19,50,10,27,23,26,12,46,1,39,40,32,14,2,71,1968,Jun,"Jun 25, 1968",6-6,198,198,90,Italy,,,,
Euroleague,2000 - 2001,International,Richard Mandeville,ZAD,10,181.1,28,50,0,2,15,20,12,31,7,26,33,3,4,0,71,,,,7-0,213,264,120,United States,,,,
Euroleague,2000 - 2001,International,Michalis Pelekanos,PER,12,269.0,23,53,11,33,12,15,15,37,5,24,29,4,16,6,69,1981,May,"May 25, 1981",6-6,198,220,100,Greece,,,,
Euroleague,2000 - 2001,International,Sandro Nicevic,CIB,11,180.9,25,38,0,0,17,24,12,23,13,24,37,2,5,3,67,1976,Jun,"Jun 16, 1976",6-9,206,232,105,Croatia,,,,
Euroleague,2000 - 2001,International,James Shields,FRA,8,191.8,28,61,1,9,9,17,13,37,12,23,35,11,5,1,66,1970,May,"May 14, 1970",6-10,208,N/A,,Germany,,,,
Euroleague,2000 - 2001,International,Alain Digbeu,FCB,11,208.0,20,62,9,39,16,20,17,32,6,22,28,8,7,2,65,1975,Nov,"Nov 13, 1975",6-5,196,210,95,France,,2,21,Atlanta Hawks
Euroleague,2000 - 2001,International,Jacques Stas,SPI,9,236.3,25,49,5,19,8,11,14,23,0,10,10,11,3,0,63,1969,Feb,"Feb 6, 1969",6-6,198,194,88,Belgium,,,,
Euroleague,2000 - 2001,International,Iker Iturbe,RMB,13,228.1,20,57,10,27,13,18,14,28,4,31,35,9,12,1,63,1976,Jul,"Jul 10, 1976",6-7,201,222,101,Spain,,,,
Euroleague,2000 - 2001,International,Kevin Rankin,HAPJ,7,161.0,22,45,3,10,15,20,16,22,11,17,28,1,6,3,62,1971,Aug,"Aug 26, 1971",6-11,211,N/A,,United States,,,,
Euroleague,2000 - 2001,International,David Desy,SPI,10,231.5,17,49,10,26,18,21,16,29,2,8,10,12,7,0,62,1971,May,"May 8, 1971",6-1,185,N/A,,Belgium,,,,
Euroleague,2000 - 2001,International,Dragan Vukcevic,BUD,10,215.2,22,65,10,43,6,8,10,24,3,10,13,4,2,1,60,1971,Apr,"Apr 12, 1971",6-7,201,N/A,,Montenegro,,,,
Euroleague,2000 - 2001,International,Robin Grey,FRA,9,220.4,20,45,7,13,13,17,9,36,5,17,22,5,7,1,60,1976,Aug,"Aug 9, 1976",6-6,198,N/A,,Germany,,,,
Euroleague,2000 - 2001,International,Michael Andersen,PER,12,191.4,25,42,0,0,10,16,22,27,14,23,37,2,5,4,60,1974,Jan,"Jan 29, 1974",7-0,213,271,123,Denmark,,,,
Euroleague,2000 - 2001,International,David Berbois,OVA,8,139.2,20,46,8,24,12,15,25,25,4,9,13,14,4,0,60,1973,Jul,"Jul 30, 1973",6-0,183,N/A,,Spain,,,,
Euroleague,2000 - 2001,International,Rodrigo De La Fuente,FCB,10,223.9,21,60,5,22,10,11,13,14,11,23,34,10,5,3,57,1976,Nov,"Nov 26, 1976",6-7,201,220,100,Spain,,,,
Euroleague,2000 - 2001,International,Robert Maras,FRA,8,167.0,20,49,0,0,14,18,16,27,16,36,52,6,6,1,54,1978,Oct,"Oct 20, 1978",7-1,216,253,115,Germany,,,,
Euroleague,2000 - 2001,International,Gonzalo Martinez,EST,10,188.7,13,41,7,24,16,18,16,23,1,7,8,29,6,0,49,1974,Jul,"Jul 3, 1974",6-2,188,188,85,Spain,,,,
Euroleague,2000 - 2001,International,Meir Tapiro,HAPJ,10,166.6,19,50,0,9,11,12,11,25,6,11,17,11,9,0,49,1975,Mar,"Mar 28, 1975",6-4,193,192,87,Israel,,,,
Euroleague,2000 - 2001,International,Peleg Barak,HAPJ,10,191.0,20,64,3,23,3,6,23,31,12,14,26,9,10,2,46,1972,Jun,"Jun 16, 1972",6-5,196,N/A,,Israel,,,,
Euroleague,2000 - 2001,International,Nuno Manarte,OVA,10,233.8,17,40,1,8,10,16,25,27,2,19,21,21,16,0,45,1975,Dec,"Dec 8, 1975",6-1,185,168,76,Portugal,,,,
Euroleague,2000 - 2001,International,Marijan Kraljevic,SPL,9,153.3,18,39,0,0,9,16,8,28,7,17,24,6,6,1,45,1970,Apr,"Apr 30, 1970",6-11,211,270,122,Germany,,,,
Euroleague,2000 - 2001,International,Walsh Jordan,OLI,12,267.9,17,44,6,21,3,8,13,27,3,9,12,19,19,1,43,1972,Apr,"Apr 5, 1972",6-2,188,N/A,,United States,,,,
Euroleague,2000 - 2001,International,Tomislav Ruzic,ZAD,7,189.3,16,36,0,0,11,16,11,29,7,23,30,4,3,4,43,1979,Jul,"Jul 2, 1979",6-9,206,238,108,Croatia,,,,
Euroleague,2000 - 2001,International,Erik Cleymans,SPI,10,222.5,10,56,4,35,17,21,12,25,4,8,12,4,4,0,41,1970,Feb,"Feb 4, 1970",6-6,198,N/A,,Belgium,,,,
Euroleague,2000 - 2001,International,Spencer Dunkley,LUG,9,143.2,14,35,0,2,12,17,8,16,12,27,39,2,11,5,40,1969,Sep,"Sep 5, 1969",6-10,208,230,104,England,Newark High School,2,24,Indiana Pacers
Euroleague,2000 - 2001,International,Claudio Pilutti,BOL,13,222.5,13,40,5,19,6,10,10,19,5,20,25,7,18,0,37,1968,Apr,"Apr 28, 1968",6-5,196,216,98,Italy,,,,
Euroleague,2000 - 2001,International,Niklas Lutcke,FRA,8,167.8,13,43,6,24,2,3,4,19,7,8,15,12,8,0,34,1974,Aug,"Aug 14, 1974",6-6,198,209,95,Germany,,,,
Euroleague,2000 - 2001,International,Martin Henlan,LT,10,152.9,12,35,3,9,6,6,8,20,13,20,33,1,6,4,33,1966,May,"May 25, 1966",6-10,208,N/A,,England,,,,
NBA,2000 - 2001,Regular_Season,Jerry Stackhouse,DET,80,3215.0,774,1927,166,473,666,810,326,160,99,216,315,410,97,54,2380,1974,Nov,"Nov 5, 1974",6-6,198,218,99,United States,Oak Hill Academy,1,3,Philadelphia Sixers
NBA,2000 - 2001,Regular_Season,Allen Iverson,PHI,71,2979.0,762,1813,98,306,585,719,237,147,50,223,273,325,178,20,2207,1975,Jun,"Jun 7, 1975",6-0,183,165,75,United States,Bethel High School ,1,1,Philadelphia Sixers
NBA,2000 - 2001,Regular_Season,Shaquille O'Neal,LAL,74,2924.0,813,1422,0,2,499,972,218,256,291,649,940,277,47,204,2125,1972,Mar,"Mar 6, 1972",7-1,216,325,147,United States,Robert G. Cole High School ,1,1,Orlando Magic
NBA,2000 - 2001,Regular_Season,Paul Pierce,BOS,82,3120.0,687,1513,147,384,550,738,262,251,94,428,522,253,138,69,2071,1977,Oct,"Oct 13, 1977",6-7,201,235,107,United States,Inglewood High School,1,10,Boston Celtics
NBA,2000 - 2001,Regular_Season,Vince Carter,TOR,75,2979.0,762,1656,162,397,384,502,167,205,176,240,416,291,114,82,2070,1977,Jan,"Jan 26, 1977",6-6,198,220,100,United States,Mainland High School,1,5,Golden State Warriors
NBA,2000 - 2001,Regular_Season,Tracy McGrady,ORL,77,3088.0,788,1724,59,166,430,587,198,160,192,388,580,352,116,118,2065,1979,May,"May 24, 1979",6-8,203,210,95,United States,Mt. Zion Christian Academy,1,9,Toronto Raptors
NBA,2000 - 2001,Regular_Season,Antawn Jamison,GSW,82,3394.0,800,1812,62,205,382,534,199,225,280,435,715,164,114,28,2044,1976,Jun,"Jun 12, 1976",6-9,206,235,107,United States,Providence High School,1,4,Toronto Raptors
NBA,2000 - 2001,Regular_Season,Kobe Bryant,LAL,68,2783.0,701,1510,61,200,475,557,220,222,104,295,399,338,114,43,1938,1978,Aug,"Aug 23, 1978",6-6,198,212,96,United States,Lower Merion High School,1,13,Charlotte Hornets
NBA,2000 - 2001,Regular_Season,Chris Webber,SAC,70,2836.0,786,1635,2,28,324,461,195,226,179,598,777,294,93,118,1898,1973,Mar,"Mar 1, 1973",6-9,206,245,111,United States,Detroit Country Day School,1,1,Orlando Magic
NBA,2000 - 2001,Regular_Season,Antoine Walker,BOS,81,3396.0,711,1720,221,603,249,348,301,251,151,568,719,445,138,49,1892,1976,Aug,"Aug 12, 1976",6-9,206,265,120,United States,Mount Carmel High School ,1,6,Boston Celtics
NBA,2000 - 2001,Regular_Season,Karl Malone,UTA,81,2895.0,670,1345,2,5,536,676,244,216,114,555,669,361,93,62,1878,1963,Jul,"Jul 24, 1963",6-9,206,265,120,United States,Summerfield High School,1,13,Utah Jazz
NBA,2000 - 2001,Regular_Season,Gary Payton,SEA,79,3244.0,725,1591,102,272,271,354,209,184,73,288,361,642,127,26,1823,1968,Jul,"Jul 23, 1968",6-4,193,180,82,United States,Skyline High School,1,2,Seattle SuperSonics
NBA,2000 - 2001,Regular_Season,Tim Duncan,SAS,82,3174.0,702,1406,7,27,409,662,242,247,259,738,997,245,70,192,1820,1976,Apr,"Apr 25, 1976",6-11,211,250,113,United States,St. Dunstan's Episcopal High School,1,1,San Antonio Spurs
