"**Includes all FBS teams with stats compiled from espn.com excluding Indiana University (2010-2020), Charlotte (2010-2014), Old Dominion (2019, 2012-10), UAB (2014-2015), UTSA (2010-2011), Appalachian (2010-2013), Coastal Carolina (2010-2016), Georgia Southern (2010-2013), Georgia State (2010-2012), South Alabama (2010-2011), Texas State (2010-2011), Liberty (2010-2017), New Mexico State (2020), UConn (2020), and UMass (2010-2011) since espn.com didn't have available stats for them during the time of this compilation.",,,,,,,,,,,,,,,,,,
UniversityName,Year,TeamID,CMP,ATT,YDS,CMPPercent,YPA,LNG,TD,INT,SACK,SYL,RTG,R_ATT,R_AVG,TOTAL_PLAYS,RUN_PERCENT,PASS_PERCENT
Temple,2020,Temple2020,146,240,"1,456",60.80,6,75,11,11,13,-57,117.2,284,3,524,54.20%,45.80%
Tennessee,2010,Tennessee2010,238,419,"3,309",56.80,7.9,80,26,15,41,-288,136.5,408,3.5,827,49.33%,50.67%
Tennessee,2011,Tennessee2011,223,400,"2,911",55.80,7.3,81,18,12,18,-149,125.7,392,2.8,792,49.49%,50.51%
Tennessee,2012,Tennessee2012,285,477,"3,787",59.70,7.9,72,35,14,8,-53,144.8,413,4.7,890,46.40%,53.60%
Tennessee,2013,Tennessee2013,191,344,"1,979",55.50,5.8,51,12,17,15,-109,105.5,460,4.9,804,57.21%,42.79%
Tennessee,2014,Tennessee2014,281,453,"2,914",62.00,6.4,56,23,14,43,-305,126.6,524,3.6,977,53.63%,46.37%
Tennessee,2015,Tennessee2015,220,371,"2,582",59.30,7,75,17,5,24,-178,130.2,617,4.7,988,62.45%,37.55%
Tennessee,2016,Tennessee2016,238,379,"3,100",62.80,8.2,67,28,12,25,-225,149.5,517,5.2,896,57.70%,42.30%
Tennessee,2017,Tennessee2017,180,319,"2,084",56.40,6.5,66,11,10,35,-242,116.4,413,3.4,732,56.42%,43.58%
Tennessee,2018,Tennessee2018,176,297,"2,357",59.30,7.9,55,15,5,23,-155,139.2,419,3.7,716,58.52%,41.48%
Tennessee,2019,Tennessee2019,200,360,"2,878",55.60,8,73,19,13,21,-138,132.9,461,4.1,821,56.15%,43.85%
Tennessee,2020,Tennessee2020,179,285,"2,047",62.80,7,74,14,9,29,-209,131.5,375,3,660,56.82%,43.18%
Texas,2010,Texas2010,262,445,"2,784",58.90,6.3,63,10,17,18,-133,111.2,433,4.2,878,49.32%,50.68%
Texas,2011,Texas2011,207,358,"2,469",57.80,6.9,80,16,15,28,-246,122.1,589,4.5,947,62.20%,37.80%
Texas,2012,Texas2012,268,399,"3,421",67.20,8.6,75,25,11,16,-123,154.4,492,4.5,891,55.22%,44.78%
Texas,2013,Texas2013,246,431,"2,762",57.10,6.4,74,18,15,16,-94,117.7,574,4.4,1005,57.11%,42.89%
Texas,2014,Texas2014,243,418,"2,599",58.10,6.2,73,14,11,29,-226,116.2,474,3.8,892,53.14%,46.86%
Texas,2015,Texas2015,139,252,"1,751",55.20,6.9,84,9,6,32,-212,120.5,529,5.1,781,67.73%,32.27%
Texas,2016,Texas2016,241,402,"3,024",60.00,7.5,80,21,12,32,-172,134.4,597,4.8,999,59.76%,40.24%
Texas,2017,Texas2017,298,499,"3,365",59.70,6.7,90,18,11,34,-221,123.9,507,3.6,1006,50.40%,49.60%
Texas,2018,Texas2018,310,476,"3,615",65.10,7.6,48,28,6,28,-218,145.8,569,3.8,1045,54.45%,45.55%
Texas,2019,Texas2019,306,470,"3,761",65.10,8,75,32,10,36,-199,150.5,480,4.8,950,50.53%,49.47%
Texas,2020,Texas2020,208,345,"2,801",60.30,8,78,32,5,23,-143,155.2,370,5,715,51.75%,48.25%
TexasAM,2010,TexasAM2010,311,515,"3,599",60.40,7,69,28,15,37,-274,131.2,519,4.1,1034,50.19%,49.81%
TexasAM,2011,TexasAM2011,331,537,"3,784",61.60,7,79,29,15,9,-41,133.1,507,5.1,1044,48.56%,51.44%
TexasAM,2012,TexasAM2012,329,492,"4,114",66.90,8.4,89,28,10,23,-137,151.8,533,5.9,1025,52.00%,48.00%
TexasAM,2013,TexasAM2013,339,489,"4,593",69.30,9.4,95,40,13,21,-152,169.9,465,5.2,954,48.74%,51.26%
TexasAM,2014,TexasAM2014,332,514,"3,971",64.60,7.7,86,39,15,27,-187,148.7,421,4.6,935,45.03%,54.97%
TexasAM,2015,TexasAM2015,273,482,"3,323",56.60,6.9,95,25,15,37,-250,125.4,505,4.4,987,51.17%,48.83%
TexasAM,2016,TexasAM2016,255,469,"3,317",54.40,7.1,92,25,9,21,-154,127.5,484,5.7,953,50.79%,49.21%
TexasAM,2017,TexasAM2017,253,449,"3,266",56.30,7.3,81,22,12,29,-184,128.3,506,4,955,52.98%,47.02%
TexasAM,2018,TexasAM2018,254,442,"3,284",57.50,7.4,69,25,9,35,-223,134.5,538,5.3,980,54.90%,45.10%
TexasAM,2019,TexasAM2019,273,452,"3,060",60.40,6.8,52,22,10,34,-200,128.9,429,4.8,881,48.69%,51.31%
TexasAM,2020,TexasAM2020,190,302,"2,341",62.90,7,54,20,4,7,-39,140.9,376,5,678,55.46%,44.54%
TexasState,2012,TexasState2012,217,361,"2,405",60.10,6.7,98,17,8,28,-151,127.2,413,5.1,774,53.36%,46.64%
TexasState,2013,TexasState2013,166,300,"1,857",55.30,6.2,70,11,11,21,-135,112.1,471,4.4,771,61.09%,38.91%
TexasState,2014,TexasState2014,250,382,"2,711",65.40,7.1,71,22,7,26,-151,140.4,538,5.3,920,58.48%,41.52%
TexasState,2015,TexasState2015,249,431,"2,729",57.80,6.3,65,15,12,20,-126,116.9,470,4.8,901,52.16%,47.84%
TexasState,2016,TexasState2016,257,415,"2,639",61.90,6.4,65,14,17,44,-310,118.3,426,2.4,841,50.65%,49.35%
TexasState,2017,TexasState2017,215,374,"2,468",57.50,6.6,69,15,10,36,-262,120.8,480,3.4,854,56.21%,43.79%
TexasState,2018,TexasState2018,195,331,"2,186",58.90,6.6,93,15,12,29,-210,122.1,447,4,778,57.46%,42.54%
TexasState,2019,TexasState2019,278,441,"2,893",63.00,6.6,77,17,20,30,-207,121.8,327,2.8,768,42.58%,57.42%
TexasState,2020,TexasState2020,248,405,"2,861",61.20,7,75,26,14,27,-208,134.3,372,4,777,47.88%,52.12%
TexasTech,2010,TexasTech2010,406,617,"4,146",65.80,6.7,55,39,11,21,-189,139.5,437,4.2,1054,41.46%,58.54%
TexasTech,2011,TexasTech2011,409,600,"4,145",68.20,6.9,56,31,10,19,-128,139.9,391,3.8,991,39.46%,60.54%
TexasTech,2012,TexasTech2012,418,594,"4,627",70.40,7.8,61,44,16,19,-142,154.9,399,4.6,993,40.18%,59.82%
TexasTech,2013,TexasTech2013,453,714,"5,107",63.40,7.2,60,35,18,33,-228,134.7,422,3.6,1136,37.15%,62.85%
TexasTech,2014,TexasTech2014,332,559,"4,213",59.40,7.5,82,40,18,13,-89,139.9,355,5.2,914,38.84%,61.16%
TexasTech,2015,TexasTech2015,389,620,"5,046",62.70,8.1,90,39,15,27,-166,147,464,5.4,1084,42.80%,57.20%
TexasTech,2016,TexasTech2016,428,653,"5,556",65.50,8.5,81,47,11,30,-273,157.4,389,3.2,1042,37.33%,62.67%
TexasTech,2017,TexasTech2017,353,541,"4,338",65.30,8,77,35,12,29,-238,149.5,459,4,1000,45.90%,54.10%
TexasTech,2018,TexasTech2018,361,535,"4,231",67.50,7.9,66,28,15,25,-176,145.6,437,3.6,972,44.96%,55.04%
TexasTech,2019,TexasTech2019,342,531,"3,896",64.40,7.3,81,24,8,18,-103,137.9,404,4.4,935,43.21%,56.79%
TexasTech,2020,TexasTech2020,259,398,"2,667",65.10,6,75,18,11,16,-95,124.9,337,4,735,45.85%,54.15%
Toledo,2010,Toledo2010,228,365,"2,574",62.50,7.1,75,23,14,22,-163,134.8,495,4.4,860,57.56%,42.44%
Toledo,2011,Toledo2011,291,425,"3,480",68.50,8.2,75,34,7,10,-71,160.4,555,5,980,56.63%,43.37%
Toledo,2012,Toledo2012,272,442,"3,268",61.50,7.4,66,19,11,26,-133,132.9,521,4.8,963,54.10%,45.90%
Toledo,2013,Toledo2013,213,361,"2,481",59.00,6.9,81,19,10,6,-26,128.6,482,6,843,57.18%,42.82%
Toledo,2014,Toledo2014,244,398,"3,053",61.30,7.7,89,24,9,17,-136,141.1,576,5.8,974,59.14%,40.86%
Toledo,2015,Toledo2015,231,411,"3,036",56.20,7.4,88,24,10,4,-20,132.7,492,5.1,903,54.49%,45.51%
Toledo,2016,Toledo2016,291,423,"4,196",68.80,9.9,98,46,9,14,-89,183.8,512,5,935,54.76%,45.24%
Toledo,2017,Toledo2017,267,423,"3,919",63.10,9.3,89,28,9,22,-138,158.5,558,5.1,981,56.88%,43.12%
Toledo,2018,Toledo2018,220,395,"2,963",55.70,7.5,80,32,11,30,-169,139.9,532,5.3,927,57.39%,42.61%
Toledo,2019,Toledo2019,193,339,"2,515",56.90,7.4,82,15,7,29,-173,129.7,517,5.2,856,60.40%,39.60%
Toledo,2020,Toledo2020,143,219,"1,955",65.30,8,68,18,7,15,-104,153.2,243,4,462,52.60%,47.40%
Troy,2010,Troy2010,340,528,"3,859",64.40,7.3,79,33,15,23,-166,140.7,469,4.3,997,47.04%,52.96%
Troy,2011,Troy2011,332,531,"3,496",62.50,6.6,75,21,15,20,-181,125.2,336,3.2,867,38.75%,61.25%
Troy,2012,Troy2012,337,509,"3,978",66.20,7.8,76,22,12,15,-99,141.4,457,4.4,966,47.31%,52.69%
Troy,2013,Troy2013,325,483,"3,867",67.30,8,64,28,9,20,-164,149.9,437,3.9,920,47.50%,52.50%
Troy,2014,Troy2014,238,357,"2,385",66.70,6.7,53,12,4,23,-171,131.6,460,4.3,817,56.30%,43.70%
Troy,2015,Troy2015,250,418,"2,890",59.80,6.9,75,21,11,18,-96,129.2,381,3.8,799,47.68%,52.32%
Troy,2016,Troy2016,315,492,"3,386",64.00,6.9,80,25,13,8,-61,133.3,485,4.5,977,49.64%,50.36%
Troy,2017,Troy2017,293,460,"3,505",63.70,7.6,59,19,7,15,-85,138.3,412,4.7,872,47.25%,52.75%
Troy,2018,Troy2018,248,372,"2,799",66.70,7.5,75,25,8,27,-186,147.7,485,4.7,857,56.59%,43.41%
Troy,2019,Troy2019,316,491,"3,758",64.40,7.7,64,30,11,27,-155,144.3,402,4.3,893,45.02%,54.98%
Troy,2020,Troy2020,299,456,"3,192",65.60,7,58,22,13,22,-161,134.6,328,3,784,41.84%,58.16%
Tulane,2010,Tulane2010,268,465,"2,949",57.60,6.3,73,19,12,28,-195,119.2,434,3.5,899,48.28%,51.72%
Tulane,2011,Tulane2011,248,461,"2,782",53.80,6,60,13,15,23,-142,107.3,429,3.8,890,48.20%,51.80%
Tulane,2012,Tulane2012,310,536,"3,359",57.80,6.3,79,23,20,34,-250,117.2,280,1.7,816,34.31%,65.69%
Tulane,2013,Tulane2013,219,409,"2,399",53.50,5.9,49,19,16,32,-167,110.3,461,3.6,870,52.99%,47.01%
Tulane,2014,Tulane2014,240,443,"2,415",54.20,5.5,74,13,18,25,-198,101.5,419,4.2,862,48.61%,51.39%
Tulane,2015,Tulane2015,205,403,"2,415",50.90,6,90,18,10,26,-175,111,397,3.5,800,49.63%,50.38%
Tulane,2016,Tulane2016,109,258,"1,360",42.20,5.3,46,10,8,21,-139,93.1,591,4.6,849,69.61%,30.39%
Tulane,2017,Tulane2017,136,241,"1,920",56.40,8,73,12,6,24,-173,134.8,575,4.8,816,70.47%,29.53%
Tulane,2018,Tulane2018,151,300,"2,378",50.30,7.9,86,15,7,35,-206,128.8,604,4.7,904,66.81%,33.19%
Tulane,2019,Tulane2019,197,336,"2,679",58.60,8,88,19,10,28,-186,138.3,612,5.2,948,64.56%,35.44%
Tulane,2020,Tulane2020,165,313,"2,120",52.70,6,52,21,10,35,-229,118.9,516,5,829,62.24%,37.76%
Tulsa,2010,Tulsa2010,280,469,"3,753",59.70,8,75,32,11,28,-164,144.7,537,5.3,1006,53.38%,46.62%
Tulsa,2011,Tulsa2011,256,421,"3,233",60.80,7.7,69,31,17,18,-126,141.5,521,4.8,942,55.31%,44.69%
Tulsa,2012,Tulsa2012,248,471,"2,960",52.70,6.3,74,19,13,9,-54,113.2,689,5,1160,59.40%,40.60%
Tulsa,2013,Tulsa2013,210,429,"2,297",49.00,5.4,56,12,19,10,-82,94.3,483,4.1,912,52.96%,47.04%
Tulsa,2014,Tulsa2014,263,481,"3,176",54.70,6.6,84,23,18,25,-152,118.4,477,3.7,958,49.79%,50.21%
Tulsa,2015,Tulsa2015,305,492,"4,332",62.00,8.8,80,25,8,41,-282,149.5,591,3.8,1083,54.57%,45.43%
Tulsa,2016,Tulsa2016,267,449,"3,449",59.50,7.7,74,33,12,24,-151,142.9,664,5.1,1113,59.66%,40.34%
Tulsa,2017,Tulsa2017,156,292,"2,077",53.40,7.1,74,6,8,26,-153,114.5,592,5,884,66.97%,33.03%
Tulsa,2018,Tulsa2018,171,317,"2,125",53.90,6.7,70,13,10,39,-241,117.5,582,4.1,899,64.74%,35.26%
Tulsa,2019,Tulsa2019,254,444,"3,376",57.20,7.6,66,20,9,39,-242,131.9,503,3.3,947,53.12%,46.88%
Tulsa,2020,Tulsa2020,173,306,"2,275",56.50,7,66,15,11,21,-132,124.3,356,3,662,53.78%,46.22%
UAB,2010,UAB2010,254,465,"3,204",54.60,6.9,72,28,14,13,-80,126.3,417,4.5,882,47.28%,52.72%
UAB,2011,UAB2011,246,440,"2,815",55.90,6.4,66,12,15,18,-103,111.8,402,3.9,842,47.74%,52.26%
UAB,2012,UAB2012,279,479,"3,681",58.20,7.7,76,21,13,42,-331,131.8,416,3.2,895,46.48%,53.52%
UAB,2013,UAB2013,185,353,"2,578",52.40,7.3,62,19,9,26,-157,126.4,455,4.7,808,56.31%,43.69%
UAB,2016,UAB2016,203,328,"2,637",61.90,8,88,17,12,28,-162,139.2,613,4.2,941,65.14%,34.86%
UAB,2017,UAB2017,207,342,"2,347",60.50,6.9,74,16,5,23,-191,130.7,530,4.5,872,60.78%,39.22%
UAB,2018,UAB2018,191,340,"2,862",56.20,8.4,95,18,16,23,-171,134.9,623,4.5,963,64.69%,35.31%
UAB,2019,UAB2019,192,338,"2,815",56.80,8.3,76,20,20,25,-163,134.5,558,3.8,896,62.28%,37.72%
UAB,2020,UAB2020,136,244,"1,812",55.70,7,71,14,9,4,-24,126.1,366,4,610,60.00%,40.00%
UCF,2010,UCF2010,191,296,"2,610",64.50,8.8,60,16,11,20,-118,149,602,4.4,898,67.04%,32.96%
UCF,2011,UCF2011,235,346,"2,856",67.90,8.3,58,11,8,25,-154,143.1,466,4.3,812,57.39%,42.61%
UCF,2012,UCF2012,257,412,"3,158",62.40,7.7,64,28,7,23,-149,145.8,527,4.8,939,56.12%,43.88%
UCF,2013,UCF2013,269,404,"3,661",66.60,9.1,91,26,11,22,-150,158.5,471,4.4,875,53.83%,46.17%
UCF,2014,UCF2014,233,416,"3,059",56.00,7.4,77,23,15,28,-184,128.8,526,3.2,942,55.84%,44.16%
UCF,2015,UCF2015,211,425,"2,246",49.60,5.3,62,13,23,23,-164,93.3,356,2.7,781,45.58%,54.42%
UCF,2016,UCF2016,244,448,"2,726",54.50,6.1,72,14,9,36,-259,111.9,526,3.5,974,54.00%,46.00%
UCF,2017,UCF2017,287,424,"4,313",67.70,10.2,80,38,9,13,-64,178.5,500,5.2,924,54.11%,45.89%
UCF,2018,UCF2018,224,392,"3,347",57.10,8.5,75,29,7,19,-130,149.7,594,5.8,986,60.24%,39.76%
UCF,2019,UCF2019,271,457,"4,117",59.30,9,75,36,8,24,-140,157.5,559,5.2,1016,55.02%,44.98%
UCF,2020,UCF2020,249,415,"3,574",60.00,8,93,32,4,22,-139,150.7,444,4,859,51.69%,48.31%
UCLA,2010,UCLA2010,162,318,"1,693",50.90,5.3,68,9,14,28,-188,96.2,484,4.4,802,60.35%,39.65%
UCLA,2011,UCLA2011,193,346,"2,776",55.80,8,76,18,9,29,-157,135.1,552,4.5,898,61.47%,38.53%
UCLA,2012,UCLA2012,325,497,"3,837",65.40,7.7,71,29,11,52,-302,145.1,599,4.5,1096,54.65%,45.35%
UCLA,2013,UCLA2013,265,390,"3,274",67.90,8.4,76,25,9,36,-203,155,566,4.5,956,59.21%,40.79%
UCLA,2014,UCLA2014,298,435,"3,358",68.50,7.7,93,24,6,41,-228,148.8,557,4.9,992,56.15%,43.85%
UCLA,2015,UCLA2015,300,510,"3,749",58.80,7.4,70,23,13,15,-119,130.4,459,5,969,47.37%,52.63%
UCLA,2016,UCLA2016,273,494,"3,547",55.30,7.2,75,22,16,24,-174,123.8,345,2.9,839,41.12%,58.88%
UCLA,2017,UCLA2017,338,536,"4,478",63.10,8.4,70,31,10,29,-221,148.6,396,3.7,932,42.49%,57.51%
UCLA,2018,UCLA2018,239,403,"2,853",59.30,7.1,66,13,10,32,-216,124.5,451,4.1,854,52.81%,47.19%
UCLA,2019,UCLA2019,260,426,"3,066",61.00,7.2,94,22,12,37,-316,132.9,490,3.7,916,53.49%,46.51%
UCLA,2020,UCLA2020,130,200,"1,571",65.00,7,69,18,6,12,-79,147.5,319,5,519,61.46%,38.54%
UConn,2010,UConn2010,188,357,"1,964",52.70,5.5,56,10,9,15,-83,103.1,501,4.5,858,58.39%,41.61%
UConn,2011,UConn2011,182,359,"2,336",50.70,6.5,64,14,9,41,-258,113.2,466,3.1,825,56.48%,43.52%
UConn,2012,UConn2012,219,388,"2,760",56.40,7.1,74,10,18,33,-221,115.4,419,2.5,807,51.92%,48.08%
UConn,2013,UConn2013,241,439,"2,810",54.90,6.4,75,16,18,42,-293,112.5,388,2.6,827,46.92%,53.08%
UConn,2014,UConn2014,185,340,"2,032",54.40,6,88,12,12,30,-181,109.2,396,3.2,736,53.80%,46.20%
UConn,2015,UConn2015,201,342,"2,412",58.80,7.1,69,10,10,37,-180,121.8,477,3.4,819,58.24%,41.76%
UConn,2016,UConn2016,213,380,"2,432",56.10,6.4,70,8,11,37,-209,111,418,3.4,798,52.38%,47.62%
UConn,2017,UConn2017,256,421,"3,230",60.80,7.7,80,18,11,35,-203,134.1,486,3.6,907,53.58%,46.42%
UConn,2018,UConn2018,199,351,"2,147",56.70,6.1,80,20,17,28,-159,117.2,500,4.8,851,58.75%,41.25%
UConn,2019,UConn2019,228,382,"2,592",59.70,6.8,94,14,15,33,-202,120.9,428,3.6,810,52.84%,47.16%
ULMonroe,2010,ULMonroe2010,247,401,"2,720",61.60,6.8,82,18,14,34,-201,126.4,473,3.1,874,54.12%,45.88%
ULMonroe,2011,ULMonroe2011,274,473,"2,851",57.90,6,56,16,10,34,-215,115.5,466,3.9,939,49.63%,50.37%
ULMonroe,2012,ULMonroe2012,343,539,"3,779",63.60,7,81,33,15,27,-165,137.2,450,4.1,989,45.50%,54.50%
ULMonroe,2013,ULMonroe2013,262,471,"2,850",55.60,6.1,69,22,14,27,-139,115.9,389,3.8,860,45.23%,54.77%
ULMonroe,2014,ULMonroe2014,317,529,"3,359",59.90,6.4,64,15,7,44,-238,120,363,2.3,892,40.70%,59.30%
ULMonroe,2015,ULMonroe2015,256,477,"2,703",53.70,5.7,74,25,19,38,-175,110.6,425,3.1,902,47.12%,52.88%
ULMonroe,2016,ULMonroe2016,198,364,"2,304",54.40,6.3,73,15,16,19,-100,112.4,512,4.3,876,58.45%,41.55%
ULMonroe,2017,ULMonroe2017,246,404,"3,452",60.90,8.5,80,22,9,21,-129,146.2,459,4.5,863,53.19%,46.81%
ULMonroe,2018,ULMonroe2018,239,387,"2,970",61.80,7.7,80,17,12,22,-143,134.5,414,4.9,801,51.69%,48.31%
ULMonroe,2019,ULMonroe2019,246,412,"3,044",59.70,7.4,98,21,12,16,-112,132.8,456,5.5,868,52.53%,47.47%
ULMonroe,2020,ULMonroe2020,224,384,"2,294",58.30,5,54,14,12,27,-167,106.1,247,3,631,39.14%,60.86%
UMass,2012,UMass2012,237,444,"2,240",53.40,5,56,9,19,34,-221,93.9,410,2.7,854,48.01%,51.99%
UMass,2013,UMass2013,177,339,"1,877",52.20,5.5,55,9,18,16,-74,96.9,448,3.4,787,56.93%,43.07%
UMass,2014,UMass2014,269,492,"3,741",54.70,7.6,80,27,13,28,-201,131.4,387,3.4,879,44.03%,55.97%
UMass,2015,UMass2015,281,495,"3,090",56.80,6.2,62,18,13,29,-173,115.9,392,4.4,887,44.19%,55.81%
UMass,2016,UMass2016,253,436,"3,080",58.00,7.1,74,27,15,45,-302,130.9,366,3.3,802,45.64%,54.36%
UMass,2017,UMass2017,272,447,"3,570",60.90,8,69,26,6,46,-263,144.5,418,3.9,865,48.32%,51.68%
UMass,2018,UMass2018,263,411,"3,577",64.00,8.7,89,27,10,39,-231,153.9,410,4.1,821,49.94%,50.06%
UMass,2019,UMass2019,218,392,"2,022",55.60,5.2,56,15,16,27,-174,103.4,430,3.5,822,52.31%,47.69%
UMass,2020,UMass2020,54,100,481,54.00,4,37,1,5,10,-56,80.9,117,2,217,53.92%,46.08%
UNLV,2010,UNLV2010,191,352,"2,222",54.30,6.3,65,18,12,37,-237,117.3,453,3,805,56.27%,43.73%
UNLV,2011,UNLV2011,144,269,"1,315",53.50,4.9,33,10,10,35,-187,99.4,500,3.9,769,65.02%,34.98%
UNLV,2012,UNLV2012,250,468,"2,845",53.40,6.1,75,18,17,26,-156,109.9,452,4.3,920,49.13%,50.87%
UNLV,2013,UNLV2013,299,483,"3,105",61.90,6.4,69,27,10,26,-194,130.2,507,4.4,990,51.21%,48.79%
UNLV,2014,UNLV2014,268,498,"3,357",53.80,6.7,81,16,22,38,-247,112.2,466,3.6,964,48.34%,51.66%
UNLV,2015,UNLV2015,196,365,"2,537",53.70,7,85,21,13,33,-157,123.9,500,4.6,865,57.80%,42.20%
UNLV,2016,UNLV2016,138,294,"1,955",46.90,6.7,64,16,10,10,-74,114,521,5.6,815,63.93%,36.07%
UNLV,2017,UNLV2017,162,299,"2,243",54.20,7.5,94,10,9,24,-145,122.2,528,5.5,827,63.85%,36.15%
UNLV,2018,UNLV2018,178,348,"2,002",51.10,5.8,79,24,12,31,-180,115.3,544,4.9,892,60.99%,39.01%
UNLV,2019,UNLV2019,208,388,"2,474",53.60,6.4,75,20,12,29,-169,118,443,4.6,831,53.31%,46.69%
UNLV,2020,UNLV2020,115,196,"1,115",58.70,5,53,6,4,29,-161,106.7,224,3,420,53.33%,46.67%
USC,2010,USC2010,279,453,"3,148",61.60,6.9,61,28,13,18,-108,134.6,477,5.2,930,51.29%,48.71%
USC,2011,USC2011,309,447,"3,530",69.10,7.9,82,39,7,8,-51,161.1,392,5,839,46.72%,53.28%
USC,2012,USC2012,284,461,"3,670",61.60,8,83,39,20,17,-111,147.7,392,5,853,45.96%,54.04%
USC,2013,USC2013,250,389,"3,180",64.30,8.2,80,20,9,34,-220,145.3,535,4.5,924,57.90%,42.10%
USC,2014,USC2014,318,460,"3,856",69.10,8.4,87,39,5,32,-228,165.4,524,4,984,53.25%,46.75%
USC,2015,USC2015,309,463,"3,776",66.70,8.2,83,30,7,38,-256,153.6,527,4.5,990,53.23%,46.77%
USC,2016,USC2016,304,463,"3,593",65.70,7.8,67,33,11,12,-80,149.6,506,5.2,969,52.22%,47.78%
USC,2017,USC2017,309,491,"4,186",62.90,8.5,56,26,13,30,-217,146.7,543,4.8,1034,52.51%,47.49%
USC,2018,USC2018,244,402,"2,989",60.70,7.4,65,18,10,27,-196,133,392,4.1,794,49.37%,50.63%
USC,2019,USC2019,365,514,"4,365",71.00,8.5,95,35,15,28,-192,159,391,3.9,905,43.20%,56.80%
USC,2020,USC2020,178,265,"1,916",67.20,7,65,17,7,15,-108,141.9,184,3,449,40.98%,59.02%
Utah,2010,Utah2010,248,398,"3,069",62.30,7.7,75,24,12,11,-79,141,428,4.6,826,51.82%,48.18%
Utah,2011,Utah2011,188,334,"2,252",56.30,6.7,65,19,10,33,-218,125.7,472,3.8,806,58.56%,41.44%
Utah,2012,Utah2012,220,351,"2,288",62.70,6.5,44,16,9,25,-161,127.4,446,3.6,797,55.96%,44.04%
Utah,2013,Utah2013,208,391,"2,835",53.20,7.3,80,22,21,23,-137,121.9,473,4.1,864,54.75%,45.25%
Utah,2014,Utah2014,229,378,"2,570",60.60,6.8,78,20,8,31,-216,130.9,565,4.4,943,59.92%,40.08%
Utah,2015,Utah2015,224,352,"2,340",63.60,6.6,66,15,11,23,-157,127.3,571,4.2,923,61.86%,38.14%
Utah,2016,Utah2016,212,399,"2,817",53.10,7.1,69,15,8,27,-163,120.8,570,4.9,969,58.82%,41.18%
Utah,2017,Utah2017,261,427,"3,242",61.10,7.6,75,18,14,40,-241,132.3,526,4.1,953,55.19%,44.81%
Utah,2018,Utah2018,251,408,"3,021",61.50,7.4,68,19,12,32,-197,133.2,563,4.5,971,57.98%,42.02%
Utah,2019,Utah2019,233,321,"3,187",72.60,9.9,83,20,4,26,-154,174,591,4.8,912,64.80%,35.20%
Utah,2020,Utah2020,95,156,"1,079",60.90,6,91,6,7,7,-49,115,191,5,347,55.04%,44.96%
UtahState,2010,UtahState2010,172,324,"2,144",53.10,6.6,79,8,14,25,-180,108.2,528,3.8,852,61.97%,38.03%
UtahState,2011,UtahState2011,186,290,"2,270",64.10,7.8,71,23,6,18,-94,151.9,623,5.9,913,68.24%,31.76%
UtahState,2012,UtahState2012,285,420,"3,445",67.90,8.2,86,27,10,18,-122,153.2,473,5.6,893,52.97%,47.03%
UtahState,2013,UtahState2013,297,481,"3,268",61.70,6.8,56,30,10,33,-189,135.2,592,4.2,1073,55.17%,44.83%
UtahState,2014,UtahState2014,243,389,"2,782",62.50,7.2,81,20,11,28,-154,133.9,512,4.9,901,56.83%,43.17%
UtahState,2015,UtahState2015,229,403,"2,672",56.80,6.6,63,21,10,21,-143,124.8,481,4.5,884,54.41%,45.59%
UtahState,2016,UtahState2016,220,382,"2,469",57.60,6.5,68,10,9,28,-200,115.8,411,5,793,51.83%,48.17%
UtahState,2017,UtahState2017,254,435,"2,938",58.40,6.8,77,17,13,28,-171,122,485,4.6,920,52.72%,47.28%
UtahState,2018,UtahState2018,303,465,"3,825",65.20,8.2,88,32,6,9,-63,154.4,480,5.5,945,50.79%,49.21%
UtahState,2019,UtahState2019,315,504,"3,628",62.50,7.2,80,22,18,23,-123,130.2,461,4.3,965,47.77%,52.23%
UtahState,2020,UtahState2020,89,170,815,52.40,4,44,6,5,14,-75,91.7,192,4,362,53.04%,46.96%
UTEP,2010,UTEP2010,228,432,"2,903",52.80,6.7,73,23,14,19,-161,120.3,412,4.3,844,48.82%,51.18%
UTEP,2011,UTEP2011,225,399,"2,707",56.40,6.8,74,14,17,35,-249,116.4,410,4.5,809,50.68%,49.32%
UTEP,2012,UTEP2012,198,376,"2,688",52.70,7.1,65,16,13,30,-178,119.8,455,3.9,831,54.75%,45.25%
UTEP,2013,UTEP2013,169,292,"1,959",57.90,6.7,75,14,10,27,-178,123.2,534,4.2,826,64.65%,35.35%
UTEP,2014,UTEP2014,159,287,"1,858",55.40,6.5,75,12,6,14,-102,119.4,572,4.7,859,66.59%,33.41%
UTEP,2015,UTEP2015,214,386,"2,346",55.40,6.1,76,18,10,13,-81,116.7,447,3.9,833,53.66%,46.34%
UTEP,2016,UTEP2016,195,327,"2,204",59.60,6.7,74,21,8,22,-186,132.5,409,5.4,736,55.57%,44.43%
UTEP,2017,UTEP2017,150,330,"1,619",45.50,4.9,83,7,14,25,-154,85.2,346,3.3,676,51.18%,48.82%
UTEP,2018,UTEP2018,161,324,"2,208",49.70,6.8,88,10,19,42,-257,105.4,427,3.5,751,56.86%,43.14%
UTEP,2019,UTEP2019,177,330,"2,292",53.60,6.9,80,9,8,35,-262,116.1,438,3.8,768,57.03%,42.97%
