recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
9,392.85,1,1,Surburban,0,Web,Discount,1
9,36.72,1,0,Urban,0,Web,No Offer,0
12,44.54,0,1,Surburban,1,Phone,Discount,0
1,29.99,0,1,Surburban,0,Phone,Discount,0
2,111.47,0,1,Urban,0,Phone,No Offer,0
6,526.43,1,0,Rural,1,Web,No Offer,0
9,290.12,1,1,Surburban,0,Multichannel,Buy One Get One,0
1,282.33,1,0,Surburban,1,Phone,Buy One Get One,0
1,421.37,0,1,Urban,1,Web,Discount,0
1,674.28,1,1,Surburban,1,Multichannel,Discount,0
9,147.72,1,0,Surburban,0,Web,Buy One Get One,0
1,40.82,0,1,Surburban,1,Phone,No Offer,0
10,297.36,0,1,Urban,0,Multichannel,Buy One Get One,0
10,195.26,1,0,Urban,0,Web,No Offer,1
2,140.88,1,0,Urban,0,Phone,Discount,0
1,730.08,1,1,Surburban,1,Web,Buy One Get One,1
5,239.56,1,0,Surburban,0,Web,Buy One Get One,0
10,29.99,1,0,Rural,0,Phone,Buy One Get One,0
1,741.39,1,0,Urban,1,Multichannel,Discount,0
1,196.92,0,1,Urban,1,Web,Buy One Get One,0
9,588.53,1,0,Urban,1,Phone,Buy One Get One,0
4,622.1,0,1,Rural,1,Phone,Buy One Get One,0
6,83.62,1,0,Urban,0,Phone,Discount,0
3,90.69,0,1,Urban,1,Phone,No Offer,0
10,509.85,0,1,Surburban,1,Web,Discount,1
2,29.99,0,1,Urban,0,Web,No Offer,0
10,182.51,0,1,Surburban,0,Phone,No Offer,0
2,29.99,0,1,Rural,0,Phone,Discount,0
3,105.42,1,0,Surburban,1,Web,Discount,0
6,29.99,1,0,Urban,1,Web,Buy One Get One,0
9,111.06,1,0,Surburban,1,Web,No Offer,0
4,92.62,1,0,Urban,0,Phone,Discount,0
12,211.05,0,1,Surburban,1,Web,Discount,0
5,174.23,0,1,Rural,0,Phone,Buy One Get One,0
11,140.19,1,0,Rural,0,Web,Buy One Get One,0
2,182.39,1,0,Surburban,0,Web,Discount,0
2,691.42,1,0,Urban,1,Web,No Offer,0
2,516.52,0,1,Surburban,1,Phone,Buy One Get One,1
5,591.02,0,1,Surburban,1,Multichannel,Buy One Get One,0
3,700.3,1,0,Rural,1,Multichannel,Discount,0
2,29.99,1,0,Surburban,0,Web,Discount,0
3,413,0,1,Surburban,0,Web,No Offer,0
6,227.05,1,1,Rural,0,Web,Discount,0
2,176.99,1,0,Rural,1,Phone,Discount,0
1,63.63,0,1,Urban,1,Phone,No Offer,0
1,462.21,1,0,Surburban,1,Multichannel,Discount,0
3,87.46,0,1,Surburban,1,Web,No Offer,0
4,679.93,0,1,Urban,1,Phone,Discount,1
8,41.16,1,0,Rural,0,Phone,No Offer,0
1,206.08,1,0,Surburban,0,Multichannel,Discount,1
7,72.34,0,1,Surburban,0,Phone,No Offer,0
9,140.17,1,0,Urban,0,Web,No Offer,0
6,431.96,1,1,Surburban,0,Phone,Discount,0
11,208.17,0,1,Urban,1,Phone,No Offer,0
7,45.97,0,1,Urban,1,Phone,No Offer,0
1,814.98,1,1,Urban,1,Phone,No Offer,0
12,267.23,1,1,Surburban,1,Web,No Offer,0
2,70.44,0,1,Surburban,0,Phone,Buy One Get One,0
8,145.92,0,1,Surburban,1,Web,No Offer,0
11,63.23,1,0,Surburban,1,Web,Buy One Get One,0
1,506.82,0,1,Surburban,1,Web,No Offer,1
9,118.01,0,1,Surburban,0,Web,Discount,0
10,140.18,0,1,Rural,0,Web,Discount,0
7,499.66,0,1,Urban,0,Web,No Offer,1
2,200.37,1,0,Surburban,1,Phone,Discount,0
10,157.53,0,1,Urban,0,Phone,No Offer,0
3,167.04,1,0,Surburban,0,Phone,Discount,0
2,873.54,1,1,Surburban,1,Phone,No Offer,0
2,100.77,0,1,Urban,1,Phone,Discount,0
9,137.38,1,0,Rural,0,Web,No Offer,0
10,171.45,0,1,Surburban,1,Phone,No Offer,0
7,72.92,1,0,Urban,1,Web,Buy One Get One,0
4,714.28,1,0,Surburban,1,Multichannel,No Offer,0
8,547.39,1,1,Surburban,1,Multichannel,No Offer,0
1,920.08,1,0,Surburban,1,Web,No Offer,1
5,537.21,0,1,Urban,1,Multichannel,Discount,0
12,349.09,0,1,Urban,0,Web,No Offer,0
5,1106.16,0,1,Surburban,1,Web,Buy One Get One,0
5,380.12,1,1,Urban,0,Web,No Offer,1
9,30.35,1,0,Urban,1,Web,Buy One Get One,0
3,141.69,1,0,Surburban,1,Phone,No Offer,0
9,29.99,1,0,Surburban,1,Phone,No Offer,0
5,301.42,1,1,Surburban,0,Phone,Discount,1
1,95.29,1,0,Surburban,0,Phone,Discount,0
2,343.98,1,1,Surburban,0,Multichannel,Discount,1
9,29.99,1,0,Surburban,1,Phone,No Offer,0
2,528.86,0,1,Surburban,1,Multichannel,Discount,0
9,431.67,1,0,Surburban,0,Phone,Discount,0
12,167.59,1,0,Surburban,1,Web,No Offer,0
5,246.96,0,1,Surburban,0,Phone,Discount,0
3,271.97,1,1,Surburban,0,Multichannel,No Offer,0
10,77.11,1,0,Surburban,1,Web,Discount,0
1,667.1,0,1,Rural,1,Web,No Offer,1
10,223.78,1,1,Urban,0,Phone,Buy One Get One,0
3,237.46,1,1,Rural,0,Web,No Offer,1
3,140.77,0,1,Urban,0,Phone,Discount,0
1,580.13,1,0,Surburban,1,Multichannel,Discount,0
5,197.85,0,1,Rural,0,Web,Buy One Get One,0
3,33.73,0,1,Urban,1,Phone,Buy One Get One,0
10,117.11,1,0,Surburban,1,Web,Buy One Get One,0
11,101.13,0,1,Rural,1,Phone,No Offer,1
1,587.56,1,0,Urban,1,Multichannel,Buy One Get One,0
2,265.07,1,0,Rural,0,Web,Discount,0
2,148.71,1,0,Surburban,1,Web,No Offer,0
9,651.19,0,1,Urban,1,Phone,No Offer,0
8,137.37,1,0,Surburban,1,Web,Buy One Get One,1
4,105.41,1,0,Rural,0,Phone,Discount,1
12,166.29,1,0,Rural,0,Phone,Discount,0
1,330.67,1,0,Surburban,0,Web,No Offer,0
10,181.67,1,0,Urban,1,Web,Discount,0
5,138.38,1,0,Surburban,1,Web,Discount,0
6,128.54,0,1,Urban,0,Web,Buy One Get One,1
1,47.3,0,1,Urban,0,Phone,No Offer,0
4,120.28,0,1,Urban,0,Phone,Discount,0
2,195.18,0,1,Urban,0,Web,Discount,0
3,169.4,1,0,Rural,0,Phone,Discount,1
7,213.78,1,1,Surburban,0,Web,Discount,0
8,299.12,1,0,Urban,0,Phone,Buy One Get One,0
4,299.2,0,1,Rural,1,Web,No Offer,0
2,418.35,1,0,Urban,0,Multichannel,No Offer,0
2,928.65,1,1,Rural,1,Phone,Discount,0
6,73.37,1,0,Urban,0,Phone,Discount,1
6,102.53,1,0,Surburban,0,Web,Buy One Get One,0
2,326.24,1,0,Urban,0,Multichannel,No Offer,0
8,323.53,1,0,Surburban,0,Phone,Buy One Get One,0
2,298.03,1,1,Surburban,0,Multichannel,Discount,0
1,627.78,1,1,Surburban,1,Web,Discount,0
2,304.62,0,1,Urban,0,Phone,Buy One Get One,0
9,622.17,1,0,Urban,1,Web,No Offer,0
3,850.81,1,1,Urban,1,Web,Discount,0
2,858.08,1,0,Urban,1,Web,Discount,0
3,447.29,1,0,Surburban,0,Multichannel,Discount,0
6,169.31,0,1,Surburban,0,Web,No Offer,0
2,721.61,0,1,Urban,1,Web,Buy One Get One,0
5,155.85,0,1,Surburban,1,Phone,No Offer,0
9,29.99,1,0,Surburban,1,Phone,Discount,0
7,30.76,1,0,Urban,0,Web,No Offer,0
9,40.36,1,0,Rural,1,Web,Buy One Get One,0
2,735.3,1,1,Urban,1,Phone,No Offer,0
4,194.25,0,1,Urban,0,Web,Discount,0
4,316.35,1,1,Urban,0,Multichannel,Discount,0
7,873.09,0,1,Rural,1,Phone,No Offer,0
9,146.58,1,0,Urban,1,Phone,No Offer,0
3,420.78,1,0,Urban,0,Web,Buy One Get One,1
11,60.09,1,0,Urban,1,Phone,Discount,0
1,486.4,1,0,Urban,0,Multichannel,Buy One Get One,1
7,428.22,1,1,Urban,0,Multichannel,Buy One Get One,1
7,462.57,1,0,Surburban,0,Phone,No Offer,0
8,29.99,0,1,Surburban,1,Web,Discount,0
3,29.99,1,0,Rural,1,Phone,Discount,0
8,735.33,0,1,Surburban,1,Web,Discount,0
5,105.61,0,1,Rural,0,Phone,Buy One Get One,0
4,315.69,1,0,Urban,0,Phone,No Offer,0
3,196.59,0,1,Urban,0,Web,Discount,0
9,104.46,0,1,Surburban,1,Phone,Buy One Get One,0
11,146.22,0,1,Surburban,1,Phone,Buy One Get One,0
4,36.56,0,1,Urban,1,Web,No Offer,0
10,29.99,1,0,Surburban,0,Phone,Discount,0
9,147.44,1,0,Surburban,1,Web,No Offer,0
3,46.57,1,0,Surburban,0,Web,No Offer,0
9,155.16,0,1,Urban,0,Phone,Buy One Get One,0
10,243.7,1,1,Urban,0,Web,No Offer,0
10,29.99,0,1,Urban,0,Phone,No Offer,0
10,251.22,1,1,Surburban,0,Web,Buy One Get One,0
1,197.5,0,1,Surburban,0,Phone,Discount,1
1,607.33,0,1,Urban,1,Web,Buy One Get One,1
9,111.46,0,1,Surburban,1,Phone,Buy One Get One,0
4,291.77,1,0,Urban,0,Multichannel,No Offer,0
4,89.72,1,0,Rural,1,Phone,Buy One Get One,0
2,127.29,1,0,Surburban,1,Phone,No Offer,0
10,29.99,0,1,Urban,0,Phone,Buy One Get One,0
1,215.98,1,0,Surburban,0,Web,Buy One Get One,0
11,35.06,1,0,Urban,0,Web,Discount,0
2,195.6,1,0,Urban,0,Web,Discount,0
1,1249.7,1,1,Surburban,1,Multichannel,Discount,0
6,275.97,0,1,Surburban,0,Web,Buy One Get One,0
10,185.15,1,0,Urban,1,Web,No Offer,1
6,29.99,1,0,Surburban,1,Phone,Discount,0
11,186.16,1,0,Surburban,0,Web,No Offer,0
3,222.8,1,0,Surburban,0,Phone,Discount,0
11,83.82,1,0,Urban,1,Web,No Offer,0
2,47.06,1,0,Surburban,1,Web,Discount,0
9,29.99,1,0,Rural,1,Web,Buy One Get One,0
1,483.85,0,1,Surburban,0,Multichannel,No Offer,0
10,70.23,1,0,Surburban,0,Phone,Discount,0
1,690.23,1,0,Surburban,1,Multichannel,No Offer,1
2,426.23,0,1,Urban,1,Phone,Discount,0
6,94.53,0,1,Surburban,0,Web,No Offer,0
12,207.39,0,1,Surburban,0,Web,Buy One Get One,0
2,103.57,1,0,Urban,0,Phone,Discount,1
3,110.06,1,0,Urban,1,Phone,No Offer,0
7,29.99,1,0,Urban,0,Web,Buy One Get One,0
2,31.51,0,1,Urban,0,Web,Buy One Get One,0
2,48.79,1,0,Urban,0,Phone,Discount,0
12,251.31,1,0,Urban,0,Phone,Discount,0
6,93.37,1,0,Surburban,1,Web,Discount,0
1,164.09,0,1,Surburban,1,Phone,Buy One Get One,0
6,89.21,0,1,Rural,0,Phone,No Offer,0
1,243.67,1,0,Surburban,0,Web,Discount,0
2,39.85,1,0,Urban,0,Phone,No Offer,0
3,29.99,0,1,Urban,0,Web,No Offer,0
7,53.97,1,0,Rural,1,Phone,Discount,0
10,44.19,0,1,Urban,1,Web,Discount,0
10,293.35,1,1,Urban,0,Phone,No Offer,1
1,123.75,0,1,Urban,1,Phone,Buy One Get One,0
2,87.01,1,0,Surburban,1,Web,No Offer,0
11,176.08,0,1,Rural,0,Phone,Buy One Get One,0
3,359.83,1,0,Urban,0,Multichannel,Discount,0
4,29.99,1,0,Urban,0,Web,Buy One Get One,0
10,132.23,1,0,Urban,1,Web,Buy One Get One,0
11,82.2,1,0,Surburban,1,Phone,Discount,0
2,426.77,0,1,Surburban,0,Phone,No Offer,1
1,1116.22,0,1,Rural,1,Web,Discount,0
8,39.67,0,1,Surburban,1,Web,Buy One Get One,0
9,85.83,1,0,Rural,0,Web,Discount,0
8,47.37,0,1,Surburban,1,Phone,No Offer,0
5,447.01,1,0,Surburban,0,Multichannel,Buy One Get One,0
6,1868.8,1,1,Rural,1,Web,No Offer,0
1,29.99,0,1,Urban,0,Web,Buy One Get One,0
10,86.18,0,1,Urban,1,Web,Discount,0
3,349.32,0,1,Surburban,0,Web,Discount,0
10,472.41,1,1,Urban,1,Phone,Buy One Get One,0
3,715.96,1,0,Surburban,1,Multichannel,Discount,0
2,131.85,0,1,Urban,0,Phone,No Offer,0
1,377.56,0,1,Surburban,0,Web,No Offer,1
7,1251.92,1,1,Urban,1,Web,Buy One Get One,0
9,139.46,1,0,Surburban,1,Web,No Offer,0
1,133.68,0,1,Surburban,0,Web,Discount,0
6,29.99,1,0,Urban,0,Web,No Offer,0
6,29.99,1,0,Surburban,1,Phone,Discount,0
6,369.16,1,1,Surburban,0,Phone,No Offer,0
1,100.75,1,0,Urban,0,Phone,Discount,0
4,330.13,0,1,Surburban,0,Web,Buy One Get One,0
3,458.76,1,0,Rural,0,Multichannel,Discount,0
6,29.99,1,0,Surburban,0,Web,Buy One Get One,0
2,212.51,1,0,Surburban,0,Web,Discount,0
5,92.35,0,1,Surburban,1,Phone,Discount,0
9,29.99,0,1,Surburban,1,Phone,Buy One Get One,0
8,183.85,0,1,Urban,0,Phone,Discount,0
10,260.67,1,0,Urban,1,Phone,Buy One Get One,0
7,345.33,1,1,Urban,0,Phone,Buy One Get One,0
1,64.26,0,1,Surburban,0,Phone,No Offer,0
3,157.86,1,0,Surburban,1,Web,No Offer,0
9,260.63,1,1,Urban,0,Web,Discount,0
2,34.14,0,1,Rural,0,Web,Buy One Get One,0
2,952.79,1,1,Surburban,1,Multichannel,No Offer,1
9,139.95,1,0,Surburban,1,Web,Buy One Get One,0
4,119.93,1,0,Surburban,0,Web,Buy One Get One,0
4,29.99,0,1,Surburban,1,Web,Discount,0
8,237.56,1,0,Urban,0,Web,No Offer,1
3,719.53,1,1,Urban,1,Multichannel,No Offer,0
5,29.99,0,1,Surburban,0,Web,Discount,0
2,215.09,1,0,Urban,1,Web,Buy One Get One,0
7,262.26,1,0,Urban,0,Web,Buy One Get One,1
10,29.99,1,0,Rural,0,Phone,Buy One Get One,0
3,563.31,1,1,Surburban,1,Phone,Discount,1
4,147.72,0,1,Surburban,1,Web,Discount,0
9,935.71,1,0,Rural,1,Multichannel,Discount,0
4,197.05,0,1,Surburban,0,Phone,Discount,0
4,29.99,0,1,Urban,1,Phone,Discount,0
9,39.41,0,1,Urban,0,Phone,Discount,0
7,36.5,1,0,Urban,0,Phone,Discount,0
11,130.44,0,1,Surburban,0,Phone,No Offer,0
4,110.72,1,0,Surburban,1,Phone,No Offer,0
1,201.22,1,0,Surburban,0,Web,Buy One Get One,1
5,167.71,0,1,Urban,0,Phone,Buy One Get One,1
5,307.1,1,0,Urban,0,Web,No Offer,0
3,278.23,1,0,Rural,1,Multichannel,Buy One Get One,0
10,153.28,0,1,Urban,0,Web,No Offer,0
10,29.99,1,0,Urban,1,Phone,Discount,0
4,245.79,0,1,Urban,0,Web,Discount,0
3,334.76,1,0,Urban,0,Web,No Offer,0
1,490.62,0,1,Rural,0,Web,No Offer,1
11,29.99,1,0,Surburban,0,Web,No Offer,0
1,405.1,1,0,Urban,0,Phone,Discount,0
10,139.56,1,0,Surburban,1,Phone,No Offer,0
4,118.06,0,1,Urban,0,Web,Buy One Get One,0
6,136.72,1,0,Surburban,1,Web,No Offer,1
11,29.99,0,1,Surburban,1,Phone,Discount,0
3,82.87,1,0,Rural,1,Phone,Discount,0
9,36.55,0,1,Surburban,0,Web,No Offer,0
10,29.99,1,0,Rural,0,Phone,Buy One Get One,0
10,196.61,0,1,Urban,0,Web,Discount,0
4,348.53,0,1,Urban,0,Multichannel,No Offer,0
12,76.9,0,1,Urban,0,Phone,No Offer,0
11,207.05,1,1,Surburban,0,Multichannel,Buy One Get One,0
8,109.21,1,0,Surburban,1,Phone,Buy One Get One,0
7,112.02,1,0,Surburban,1,Phone,Buy One Get One,1
9,74,0,1,Surburban,0,Phone,Discount,0
6,32.72,1,0,Rural,1,Web,No Offer,0
5,29.99,0,1,Surburban,0,Web,No Offer,0
9,108.15,0,1,Rural,0,Phone,No Offer,0
6,769.8,1,0,Urban,1,Phone,Discount,0
5,29.99,1,0,Surburban,0,Phone,Discount,0
9,29.99,1,0,Surburban,1,Web,No Offer,0
10,31.46,1,0,Urban,1,Phone,Discount,0
3,88.95,1,0,Surburban,0,Phone,No Offer,0
12,174.3,0,1,Surburban,0,Phone,Buy One Get One,1
3,602.75,1,0,Surburban,1,Multichannel,Buy One Get One,0
5,193.35,0,1,Rural,0,Phone,Buy One Get One,0
8,107.08,0,1,Surburban,0,Web,Discount,0
6,98.47,1,0,Urban,1,Phone,No Offer,0
3,478.95,1,0,Urban,0,Web,Buy One Get One,0
6,50.73,0,1,Surburban,0,Web,No Offer,0
9,45.76,0,1,Surburban,1,Web,Discount,0
11,94.23,0,1,Urban,0,Web,Discount,0
9,29.99,0,1,Surburban,0,Phone,No Offer,0
7,29.99,1,0,Urban,1,Phone,Discount,0
11,550.53,1,0,Surburban,1,Multichannel,Buy One Get One,0
5,448.13,1,1,Rural,0,Multichannel,Buy One Get One,0
5,525.22,1,0,Urban,1,Web,Buy One Get One,0
7,315.13,1,1,Rural,0,Web,Discount,0
10,40.95,0,1,Surburban,0,Phone,Discount,0
3,76.88,0,1,Urban,1,Phone,Buy One Get One,0
1,841.76,1,1,Surburban,1,Web,Buy One Get One,0
8,58.42,1,0,Urban,0,Phone,Discount,0
4,102.07,0,1,Rural,1,Phone,Discount,0
8,499.69,0,1,Surburban,0,Web,Discount,1
4,29.99,0,1,Surburban,1,Web,Buy One Get One,0
12,101.53,1,0,Surburban,0,Web,No Offer,0
8,78.67,1,0,Rural,0,Phone,No Offer,0
2,1007.24,1,1,Rural,1,Web,No Offer,0
9,69.26,1,0,Surburban,0,Phone,Discount,1
12,221.14,0,1,Surburban,0,Phone,Discount,0
3,611.63,0,1,Surburban,1,Multichannel,Discount,0
7,29.99,0,1,Surburban,1,Web,Discount,0
10,193.23,1,0,Surburban,0,Web,No Offer,0
10,240.36,0,1,Surburban,0,Phone,No Offer,0
5,42.22,0,1,Rural,0,Web,No Offer,0
3,49.76,0,1,Surburban,1,Phone,Discount,0
7,29.99,0,1,Surburban,0,Web,Discount,0
6,415.38,1,0,Urban,0,Multichannel,No Offer,0
2,321.83,0,1,Surburban,0,Multichannel,Discount,0
8,217.06,1,0,Urban,0,Multichannel,No Offer,0
9,335.68,1,0,Surburban,0,Multichannel,Discount,0
6,250.11,0,1,Surburban,0,Phone,No Offer,1
7,29.99,1,0,Surburban,0,Phone,No Offer,0
11,111.58,0,1,Urban,1,Web,Discount,0
7,111.43,1,0,Surburban,0,Web,No Offer,0
2,52.31,1,0,Urban,1,Phone,Buy One Get One,1
10,120.32,1,0,Surburban,0,Web,Discount,0
9,72.55,1,0,Rural,0,Web,Discount,0
4,108.7,0,1,Surburban,0,Phone,Discount,0
4,193.04,1,0,Urban,0,Web,Discount,0
11,533.2,1,1,Urban,1,Multichannel,Buy One Get One,0
9,154.71,1,0,Urban,0,Web,No Offer,0
1,135.62,0,1,Surburban,1,Web,No Offer,0
9,400.01,1,0,Surburban,0,Web,Discount,0
3,220.3,1,0,Urban,0,Multichannel,Buy One Get One,0
1,338.79,1,1,Urban,0,Web,Discount,1
10,29.99,0,1,Rural,0,Phone,Buy One Get One,1
10,76.74,1,0,Surburban,0,Web,Buy One Get One,0
1,29.99,0,1,Surburban,1,Web,Discount,0
10,187.68,1,0,Urban,1,Phone,Buy One Get One,0
2,1065.6,1,1,Urban,1,Phone,No Offer,1
8,126.55,1,0,Urban,0,Phone,No Offer,0
4,301.02,0,1,Surburban,0,Phone,Buy One Get One,0
4,160.52,0,1,Rural,0,Web,Buy One Get One,0
9,341.62,1,0,Surburban,0,Multichannel,Discount,0
3,161.65,0,1,Surburban,0,Web,Discount,0
3,173.87,0,1,Urban,1,Web,No Offer,0
3,50.47,1,0,Rural,1,Phone,Discount,0
10,175.09,0,1,Urban,0,Phone,Buy One Get One,0
9,29.99,1,0,Surburban,0,Phone,Discount,0
4,29.99,0,1,Urban,0,Web,Buy One Get One,0
2,260.96,0,1,Urban,1,Phone,No Offer,0
3,29.99,0,1,Urban,0,Web,No Offer,0
4,656.92,1,1,Surburban,1,Multichannel,Discount,0
11,158.19,1,0,Urban,0,Web,Discount,0
4,529.82,0,1,Surburban,1,Phone,No Offer,0
3,95.16,1,0,Urban,0,Phone,No Offer,0
10,123.08,1,0,Urban,0,Phone,Buy One Get One,0
9,32.58,1,0,Surburban,0,Web,No Offer,0
1,593.73,1,0,Surburban,1,Phone,Discount,0
12,230.65,1,1,Surburban,1,Phone,Buy One Get One,1
4,99.27,0,1,Urban,1,Web,Buy One Get One,0
1,1101.04,0,1,Surburban,1,Phone,No Offer,0
3,300.9,0,1,Urban,1,Phone,No Offer,0
2,344.7,0,1,Surburban,0,Multichannel,Buy One Get One,0
4,60.69,1,0,Urban,0,Phone,Buy One Get One,0
1,134.5,0,1,Urban,0,Phone,Buy One Get One,1
1,366.59,1,1,Surburban,0,Phone,Discount,1
9,256.59,1,1,Urban,1,Web,Discount,0
5,185.98,0,1,Surburban,1,Phone,Discount,0
9,43.28,1,0,Urban,0,Phone,Buy One Get One,0
3,75.95,0,1,Surburban,1,Phone,Buy One Get One,0
4,103.77,0,1,Surburban,1,Phone,Buy One Get One,0
1,29.99,0,1,Urban,0,Web,Buy One Get One,0
4,29.99,0,1,Urban,0,Phone,No Offer,0
6,29.99,0,1,Surburban,1,Web,Discount,0
4,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
1,242.86,0,1,Surburban,1,Web,Buy One Get One,0
4,138.96,0,1,Surburban,0,Phone,No Offer,0
11,39.97,0,1,Surburban,1,Phone,No Offer,0
8,58.47,0,1,Surburban,1,Phone,Buy One Get One,0
6,636.52,0,1,Urban,1,Web,Buy One Get One,0
11,255.4,1,0,Rural,1,Web,Buy One Get One,0
8,144.84,0,1,Surburban,0,Web,No Offer,1
11,34.67,1,0,Urban,0,Phone,No Offer,0
9,52.06,0,1,Surburban,1,Web,Buy One Get One,0
6,103.38,0,1,Urban,1,Web,Buy One Get One,0
4,51.94,0,1,Urban,1,Phone,Buy One Get One,0
12,565.15,1,0,Surburban,1,Multichannel,Buy One Get One,0
11,71.67,0,1,Urban,0,Phone,Buy One Get One,0
5,77.3,1,0,Urban,1,Web,Discount,0
2,680.43,1,0,Rural,1,Multichannel,No Offer,1
7,779.71,1,1,Surburban,1,Web,Discount,1
5,312.66,0,1,Surburban,0,Phone,Discount,0
9,166.32,1,0,Surburban,1,Web,Discount,0
10,95.14,1,0,Surburban,0,Phone,Discount,1
4,29.99,1,0,Urban,1,Phone,Buy One Get One,0
2,333.47,1,1,Urban,1,Web,Discount,0
9,200.25,1,0,Surburban,0,Web,No Offer,0
10,185.01,0,1,Urban,1,Phone,Buy One Get One,0
5,75.83,1,0,Surburban,0,Web,Discount,0
6,29.99,1,0,Urban,1,Phone,Buy One Get One,0
10,82.15,0,1,Urban,1,Phone,No Offer,0
3,31.11,0,1,Rural,0,Web,No Offer,1
10,289.05,0,1,Urban,1,Web,No Offer,0
3,234.8,1,0,Urban,0,Web,Buy One Get One,0
9,199.16,1,0,Surburban,0,Phone,No Offer,1
8,105.98,0,1,Rural,1,Phone,No Offer,0
11,108.98,1,0,Surburban,0,Phone,No Offer,0
1,106.61,0,1,Surburban,1,Web,No Offer,1
10,158.62,1,0,Urban,0,Web,Discount,0
7,150.36,0,1,Urban,0,Phone,Buy One Get One,1
6,246,0,1,Urban,1,Phone,Buy One Get One,0
12,248.49,1,0,Surburban,0,Web,No Offer,0
2,56.74,1,0,Surburban,1,Web,No Offer,0
6,29.99,0,1,Urban,1,Web,Buy One Get One,0
10,326.47,1,1,Urban,0,Phone,No Offer,0
2,1238.32,1,1,Urban,1,Multichannel,No Offer,0
7,47.53,1,0,Surburban,1,Phone,No Offer,0
2,129.73,1,0,Surburban,0,Web,Discount,0
2,776.69,0,1,Urban,1,Web,No Offer,0
5,571.23,0,1,Urban,1,Web,No Offer,0
4,427.21,1,0,Urban,1,Phone,No Offer,0
1,197.59,1,0,Surburban,0,Phone,Discount,0
8,36.65,1,0,Surburban,1,Web,No Offer,0
4,62.41,1,0,Urban,0,Web,Buy One Get One,0
1,66.12,0,1,Surburban,1,Web,Buy One Get One,1
8,223.73,0,1,Urban,0,Multichannel,No Offer,1
4,230.37,0,1,Urban,0,Web,Discount,0
1,49.52,1,0,Surburban,0,Phone,No Offer,0
2,29.99,1,0,Surburban,0,Web,Buy One Get One,1
11,129.35,0,1,Rural,0,Phone,Buy One Get One,0
11,65.07,0,1,Surburban,1,Web,No Offer,0
10,419.22,1,1,Urban,0,Phone,Discount,0
5,101.01,1,0,Surburban,0,Web,No Offer,0
2,510.18,1,1,Urban,1,Web,Discount,0
2,482.14,0,1,Surburban,0,Multichannel,No Offer,0
5,676.24,1,1,Urban,1,Web,No Offer,0
1,611.91,1,1,Rural,1,Phone,Discount,1
6,117.9,1,0,Surburban,1,Phone,Buy One Get One,0
5,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
2,208.47,1,0,Rural,1,Phone,No Offer,0
4,478.8,1,0,Surburban,0,Web,No Offer,0
7,50.8,1,0,Urban,0,Web,No Offer,1
11,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
12,308.44,0,1,Surburban,1,Web,Discount,0
10,378.94,0,1,Surburban,0,Phone,No Offer,0
1,29.99,0,1,Urban,0,Phone,No Offer,0
3,50.89,1,0,Urban,1,Web,Buy One Get One,0
5,169.07,0,1,Surburban,0,Web,No Offer,1
5,276.02,1,0,Rural,0,Phone,No Offer,0
3,95.86,0,1,Rural,1,Web,Buy One Get One,0
8,115.67,1,0,Surburban,1,Phone,Buy One Get One,0
2,29.99,0,1,Urban,1,Web,Discount,1
10,105.4,1,0,Surburban,0,Web,No Offer,0
12,30.37,1,0,Rural,1,Phone,No Offer,0
11,114.61,1,0,Urban,0,Phone,Discount,0
5,80.6,0,1,Surburban,1,Web,No Offer,0
3,981.42,0,1,Urban,1,Phone,Discount,0
3,101.67,0,1,Surburban,1,Phone,Discount,0
7,188.94,1,0,Surburban,1,Web,Discount,0
9,353.34,0,1,Surburban,1,Web,No Offer,0
1,808.58,1,1,Surburban,1,Web,Discount,0
3,804.23,1,1,Urban,1,Multichannel,Buy One Get One,0
7,180.13,1,0,Surburban,0,Web,No Offer,0
10,116.06,0,1,Urban,0,Phone,Buy One Get One,0
3,115.04,1,0,Urban,1,Phone,Discount,0
4,183.57,1,0,Surburban,1,Web,Discount,0
2,171.5,1,0,Rural,1,Web,No Offer,0
1,180.41,1,0,Urban,1,Web,Discount,0
3,922.47,1,1,Urban,1,Multichannel,Buy One Get One,0
2,278.36,1,1,Urban,0,Web,Discount,0
1,164.25,1,0,Rural,0,Phone,Buy One Get One,0
2,261.05,1,0,Surburban,0,Multichannel,Discount,0
9,144.11,0,1,Surburban,1,Phone,No Offer,0
4,53.82,1,0,Urban,1,Phone,Discount,0
3,613.82,1,1,Surburban,1,Phone,No Offer,0
1,292.86,1,0,Urban,0,Multichannel,Buy One Get One,1
5,552.53,1,1,Urban,1,Web,No Offer,0
3,235.66,0,1,Urban,1,Phone,No Offer,0
1,210.57,1,0,Urban,1,Phone,No Offer,0
5,265,1,1,Surburban,1,Phone,Buy One Get One,0
10,127.53,1,0,Rural,0,Phone,Discount,0
12,146.93,1,0,Rural,1,Web,Discount,1
9,29.99,0,1,Urban,0,Web,Discount,1
8,266.44,1,1,Rural,1,Web,Discount,1
11,84.75,1,0,Rural,1,Web,Buy One Get One,0
9,29.99,1,0,Rural,0,Web,Discount,0
1,136.79,1,0,Surburban,0,Web,Buy One Get One,0
