Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
cat tower,Navy blue,NA,NA,NA,No,No,No,NA,3000,750,Blue,Beige,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Animal,No,Does not play music,No lighting,For sale,FtrCattower_Remake_2_0,2_0,896,JKFcLxQLx7tsBgrMN
cat tower,Gray,NA,NA,NA,No,No,No,NA,3000,750,Gray,Yellow,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Animal,No,Does not play music,No lighting,For sale,FtrCattower_Remake_3_0,3_0,896,Y953xJRFab2fkLDLt
cat tower,Pink,NA,NA,NA,No,No,No,NA,3000,750,Pink,Light blue,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Animal,No,Does not play music,No lighting,For sale,FtrCattower_Remake_4_0,4_0,896,rqfHFJBqY3x6XmvLB
cat tower,White,NA,NA,NA,No,No,No,NA,3000,750,White,Beige,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Animal,No,Does not play music,No lighting,For sale,FtrCattower_Remake_5_0,5_0,896,CFXFDntJPQSSipxWk
cello,Natural,NA,NA,NA,No,No,No,NA,130000,32500,Brown,Brown,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,music,expensive,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrCello_Remake_0_0,0_0,1449,hYWHpBsCyNLgwFBw4
cello,White,NA,NA,NA,No,No,No,NA,130000,32500,White,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,music,expensive,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrCello_Remake_1_0,1_0,1449,4jemqLGjvD9T5mwuK
cello,Black,NA,NA,NA,No,No,No,NA,130000,32500,Black,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,music,expensive,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrCello_Remake_2_0,2_0,1449,uAEgymFL94tnJvjeo
chalkboard,Blank,NA,NA,NA,No,No,No,NA,2600,650,Green,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrBlackboard_Remake_0_0,0_0,2012,yjnGeCu5A8D3BYPNy
chalkboard,After school,NA,NA,NA,No,No,No,NA,2600,650,Green,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrBlackboard_Remake_1_0,1_0,2012,Gd8RWYX24zAm3w6pR
chalkboard,Foreign language,NA,NA,NA,No,No,No,NA,2600,650,Green,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrBlackboard_Remake_2_0,2_0,2012,DAxx3aBrTRzKjNioy
chalkboard,Math,NA,NA,NA,No,No,No,NA,2600,650,Green,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrBlackboard_Remake_3_0,3_0,2012,atRnsthywz6gyJmHc
chalkboard,Music,NA,NA,NA,No,No,No,NA,2600,650,Green,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrBlackboard_Remake_4_0,4_0,2012,6on4fD474xYQ6wi4a
chalkboard,Club activities,NA,NA,NA,No,No,No,NA,2600,650,Green,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrBlackboard_Remake_5_0,5_0,2012,YgLwnzTH6oyNgzB7K
chalkboard,Art,NA,NA,NA,No,No,No,NA,2600,650,Green,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrBlackboard_Remake_6_0,6_0,2012,rArZv7hcaCo4hC9hz
champion's pennant,Red,NA,NA,NA,No,No,No,NA,3900,975,Red,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrVictoryflag_Remake_0_0,0_0,7264,FFZJ8xch4FzgnPgLY
champion's pennant,Blue,NA,NA,NA,No,No,No,NA,3900,975,Blue,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrVictoryflag_Remake_1_0,1_0,7264,nKaysnNNRnEdgmxMp
champion's pennant,Green,NA,NA,NA,No,No,No,NA,3900,975,Green,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrVictoryflag_Remake_2_0,2_0,7264,yczJPkDz2CLwurp8j
champion's pennant,Black,NA,NA,NA,No,No,No,NA,3900,975,Black,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,School,No,Does not play music,No lighting,For sale,FtrVictoryflag_Remake_3_0,3_0,7264,uyYD3bFGgfvdmtfqQ
changing room,Gray,NA,White,Curtain,No,No,Yes,2,3700,925,White,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_0_0,0_0,1816,7AgotMN5NwbjAmjNQ
changing room,Gray,NA,Purple,Curtain,No,No,Yes,2,3700,925,White,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_0_1,0_1,1816,ix23xBZAgkNvgMz37
changing room,Gray,NA,Black,Curtain,No,No,Yes,2,3700,925,White,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_0_2,0_2,1816,SRCSi2JJhquLSCZ8e
changing room,Gray,NA,Yellow,Curtain,No,No,Yes,2,3700,925,White,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_0_3,0_3,1816,5LF7kvq2vx6t9WNvz
changing room,Gray,NA,Pink,Curtain,No,No,Yes,2,3700,925,White,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_0_4,0_4,1816,GkLpRsYjKtNT6rMKW
changing room,Gray,NA,Red,Curtain,No,No,Yes,2,3700,925,White,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_0_5,0_5,1816,4aRrQYq57rDxJkesF
changing room,Gray,NA,Green,Curtain,No,No,Yes,2,3700,925,White,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_0_6,0_6,1816,YMxucW7KzNz6NqmWp
changing room,Gray,NA,Blue,Curtain,No,No,Yes,2,3700,925,White,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_0_7,0_7,1816,x37RGuHrDjMtvGnj5
changing room,Beige,NA,White,Curtain,No,No,Yes,2,3700,925,Yellow,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_1_0,1_0,1816,HC78zjnDvoFo8gaNK
changing room,Beige,NA,Purple,Curtain,No,No,Yes,2,3700,925,Yellow,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_1_1,1_1,1816,9TyMiWTo8XgkRbipQ
changing room,Beige,NA,Black,Curtain,No,No,Yes,2,3700,925,Yellow,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_1_2,1_2,1816,qHL9ohFPfgs4HZdrb
changing room,Beige,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Yellow,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_1_3,1_3,1816,HHFZSHj9TKwgbyxSZ
changing room,Beige,NA,Pink,Curtain,No,No,Yes,2,3700,925,Yellow,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_1_4,1_4,1816,NPSJ8SLN6pEWWjLs2
changing room,Beige,NA,Red,Curtain,No,No,Yes,2,3700,925,Yellow,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_1_5,1_5,1816,KcXaGW49HwocRBvzj
changing room,Beige,NA,Green,Curtain,No,No,Yes,2,3700,925,Yellow,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_1_6,1_6,1816,5sR6zTAe9PsMcZkpn
changing room,Beige,NA,Blue,Curtain,No,No,Yes,2,3700,925,Yellow,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_1_7,1_7,1816,8oWjcCYKdLuAmDkNX
changing room,Brown,NA,White,Curtain,No,No,Yes,2,3700,925,Orange,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_2_0,2_0,1816,s3rtd7w4a4ky6JkAe
changing room,Brown,NA,Purple,Curtain,No,No,Yes,2,3700,925,Orange,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_2_1,2_1,1816,BmTLWo9YRFvGmQFdK
changing room,Brown,NA,Black,Curtain,No,No,Yes,2,3700,925,Orange,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_2_2,2_2,1816,k3t55AoYzTC95inHh
changing room,Brown,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Orange,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_2_3,2_3,1816,jtW7atCYG4MFzjjoH
changing room,Brown,NA,Pink,Curtain,No,No,Yes,2,3700,925,Orange,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_2_4,2_4,1816,t3PqQ3hcZ7kLXFMt2
changing room,Brown,NA,Red,Curtain,No,No,Yes,2,3700,925,Orange,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_2_5,2_5,1816,dbFPyRHSv7PSBbxYm
changing room,Brown,NA,Green,Curtain,No,No,Yes,2,3700,925,Orange,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_2_6,2_6,1816,akZy4YmBLk8ETzBZR
changing room,Brown,NA,Blue,Curtain,No,No,Yes,2,3700,925,Orange,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_2_7,2_7,1816,rPWmGac8peyAiXo9n
changing room,Dark brown,NA,White,Curtain,No,No,Yes,2,3700,925,Brown,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_0,3_0,1816,T3Sq38zLfr5LxhkQL
changing room,Dark brown,NA,Purple,Curtain,No,No,Yes,2,3700,925,Brown,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_1,3_1,1816,aPu342SNxYFn8CfuJ
changing room,Dark brown,NA,Black,Curtain,No,No,Yes,2,3700,925,Brown,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_2,3_2,1816,3dFxBfCwKfc6Qf4sk
changing room,Dark brown,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Brown,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_3,3_3,1816,JPviijww3dMcTiSqv
changing room,Dark brown,NA,Pink,Curtain,No,No,Yes,2,3700,925,Brown,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_4,3_4,1816,cQ2G6AawfmoCrZhGW
changing room,Dark brown,NA,Red,Curtain,No,No,Yes,2,3700,925,Brown,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_5,3_5,1816,okuEz5tc6JoST7KyC
changing room,Dark brown,NA,Green,Curtain,No,No,Yes,2,3700,925,Brown,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_6,3_6,1816,TuEo85hZGTKmhF8Ti
changing room,Dark brown,NA,Blue,Curtain,No,No,Yes,2,3700,925,Brown,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_7,3_7,1816,4EtKRhoEjoPyxpMsB
changing room,Black,NA,White,Curtain,No,No,Yes,2,3700,925,Black,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_0,4_0,1816,SRDQjDatcaYRfDfm6
changing room,Black,NA,Purple,Curtain,No,No,Yes,2,3700,925,Black,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_1,4_1,1816,FrfbchYxYejDNhdfs
changing room,Black,NA,Black,Curtain,No,No,Yes,2,3700,925,Black,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_2,4_2,1816,WxywpCh64irnyem5c
changing room,Black,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Black,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_3,4_3,1816,7ZFbpAqaYgdww3JWc
changing room,Black,NA,Pink,Curtain,No,No,Yes,2,3700,925,Black,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_4,4_4,1816,ED9RaoFGMEr6trrtW
changing room,Black,NA,Red,Curtain,No,No,Yes,2,3700,925,Black,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_5,4_5,1816,ojMJyxybGMKHfT3NL
changing room,Black,NA,Green,Curtain,No,No,Yes,2,3700,925,Black,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_6,4_6,1816,tbo33Z2LABD7wBoLi
changing room,Black,NA,Blue,Curtain,No,No,Yes,2,3700,925,Black,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_7,4_7,1816,LPLixYMcZctmRHZo6
changing room,Blue,NA,White,Curtain,No,No,Yes,2,3700,925,Blue,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_0,5_0,1816,9NcRAwMhgZQhSmTKA
changing room,Blue,NA,Purple,Curtain,No,No,Yes,2,3700,925,Blue,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_1,5_1,1816,PFDKfsfZvHBWmR4rh
changing room,Blue,NA,Black,Curtain,No,No,Yes,2,3700,925,Blue,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_2,5_2,1816,tf7tuJbkg6QRvZLiQ
changing room,Blue,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Blue,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_3,5_3,1816,KaE9hHGdHEG5a4ZXB
changing room,Blue,NA,Pink,Curtain,No,No,Yes,2,3700,925,Blue,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_4,5_4,1816,RGoKqruNBwP9ptwhD
changing room,Blue,NA,Red,Curtain,No,No,Yes,2,3700,925,Blue,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_5,5_5,1816,e2Ay6Er66ZKGsxQq8
changing room,Blue,NA,Green,Curtain,No,No,Yes,2,3700,925,Blue,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_6,5_6,1816,P9WrpxcjWbSE2tMff
changing room,Blue,NA,Blue,Curtain,No,No,Yes,2,3700,925,Blue,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_7,5_7,1816,AnJMEYY3Sq8ztgZLr
changing room,Pink,NA,White,Curtain,No,No,Yes,2,3700,925,Pink,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_0,6_0,1816,L4YAHZFQDr5oqbgr9
changing room,Pink,NA,Purple,Curtain,No,No,Yes,2,3700,925,Pink,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_1,6_1,1816,CTDPimSvents862wR
changing room,Pink,NA,Black,Curtain,No,No,Yes,2,3700,925,Pink,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_2,6_2,1816,khYcTbLxFCNyQW6NY
changing room,Pink,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Pink,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_3,6_3,1816,bf5ixLR4teRzNPv7n
changing room,Pink,NA,Pink,Curtain,No,No,Yes,2,3700,925,Pink,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_4,6_4,1816,3m4ss2vhuXb8xuPJJ
changing room,Pink,NA,Red,Curtain,No,No,Yes,2,3700,925,Pink,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_5,6_5,1816,dt9Xyquyvv5hDKkva
