"('P0', 'id')","('P1', 'age')","('P2', 'gender')","('P3', 'living_in_brasil')","('P5', 'living_state')","('P6', 'born_or_graduated')","('P8', 'degreee_level')","('P10', 'job_situation')","('P12', 'workers_number')","('P13', 'manager')","('P16', 'salary_range')","('P17', 'time_experience_data_science')","('P18', 'time_experience_before')","('P19', 'is_data_science_professional')","('P20', 'linear_regression')","('P20', 'logistic_regression')","('P20', 'glms')","('P20', 'decision_tree')","('P20', 'random_forest')","('P20', 'neural_networks')","('P20', 'bayesian_inference')","('P20', 'ensemble')","('P20', 'svms')","('P20', 'cnns')","('P20', 'rnns')","('P20', 'hmms')","('P20', 'gans')","('P20', 'markov_chains')","('P20', 'nlp')","('P20', 'gradient_boosted_machines')","('P20', 'cluster_analysis')","('P20', 'survival_analysis')","('P20', 'longitudinal_data_analysis')","('P20', 'joint analysis')","('P20', 'no_listed_methods')","('P21', 'sql_')","('P21', 'r')","('P21', 'python')","('P21', 'c_c++_c#')","('P21', 'dotnet')","('P21', 'java')","('P21', 'julia')","('P21', 'sas_stata')","('P21', 'visual_basic_vba')","('P21', 'scala')","('P21', 'matlab')","('P21', 'php')","('P21', 'no_listed_languages')","('P22', 'most_used_proggraming_languages')","('P23', 'sql')","('P23', 'nosql')","('P23', 'images')","('P23', 'nlp')","('P23', 'videos')","('P23', 'sheets')","('P23', 'other')","('P24', 'sql')","('P24', 'nosql')","('P24', 'imagens')","('P24', 'nlp')","('P24', 'vídeos')","('P24', 'planilhas')","('P24', 'other')","('P25', 'aws')","('P25', 'gcp')","('P25', 'azure')","('P25', 'ibm')","('P25', 'on_premise_servers')","('P25', 'cloud_própria')","('P25', 'other')","('P26', 'mysql')","('P26', 'oracle')","('P26', 'sql_server')","('P26', 'aurora')","('P26', 'dynamodb')","('P26', 'coachdb')","('P26', 'cassandra')","('P26', 'mongodb')","('P26', 'mariadb')","('P26', 'datomic')","('P26', 's3')","('P26', 'postgresql')","('P26', 'elaticsearch')","('P26', 'db2')","('P26', 'ms_access')","('P26', 'sqlite')","('P26', 'sybase')","('P26', 'firebase')","('P26', 'vertica')","('P26', 'redis')","('P26', 'neo4j')","('P26', 'google_bigtable')","('P26', 'hbase')","('P26', 'other')","('P27', 'microsoft_powerbi')","('P27', 'qlik_view_qlik_sense')","('P27', 'tableau')","('P27', 'metabase')","('P27', 'superset')","('P27', 'redash')","('P27', 'microstrategy')","('P27', 'ibm_analytics_cognos')","('P27', 'sap_business_objects')","('P27', 'oracle_business_intelligence')","('P27', 'birst')","('P27', 'looker')","('P27', 'google_data_studio')","('P27', 'only_excel_gsheets')","('P27', 'no_bi_tool_at_work')","('P27', 'other')","('P28', 'sql_&_stored_procedures')","('P28', 'apache_airflow')","('P28', 'luigi')","('P28', 'aws_glue')","('P28', 'talend')","('P28', 'pentaho')","('P28', 'alteryx')","('P28', 'oracle_data_integrator')","('P28', 'ibm_data_stage')","('P28', 'sap_bw_etl')","('P28', 'siss_sql_server_integration_services')","('P28', 'other')","('P29', 'have_data_warehouse')","('P30', 'google_bigquery')","('P30', 'aws_redshift')","('P30', 'snowflake')","('P30', 'oracle')","('P30', 'postgres_mysql')","('P30', 'ibm')","('P30', 'teradata')","('P30', 'microsoft_azure')","('P30', 'do_not_know')","('P30', 'other')","('P31', 'data_hackers_blog')","('P31', 'data_hackers_podcast')","('P31', 'weekly_newsletter')","('P31', 'slack_channel')","('P31', 'data_hackers_bootcamp')","('P31', 'do_not_know_data_hackers')","('P32', 'prefered_data_hackers_initiative')","('P33', 'telegram_groups')","('P33', 'whatsapp_groups')","('P33', 'youtube_channels')","('P33', 'other_brasilian_blogs')","('P33', 'other_slack_channels')","('P33', 'twitter')","('P33', 'abroad_blogs')","('P33', 'abroad_podcasts')","('P33', 'meetups_and_events')","('P33', 'only_data_hackers')","('P33', 'other')","('P34', 'udacity')","('P34', 'coursera')","('P34', 'udemy')","('P34', 'height')","('P34', 'edx')","('P34', 'data_camp')","('P34', 'data_quest')","('P34', 'kaggle_learn')","('P34', 'online_courses')","('P34', 'other')","('P35', 'data_science_plataforms_preference')","('P35', 'other')","('P36', 'draw_participation')","('D1', 'living_macroregion')","('D2', 'origin_macroregion')","('D3', 'anonymized_degree_area')","('D4', 'anonymized_market_sector')","('D5', 'anonymized_manager_level')","('D6', 'anonymized_role')"
89eug064plwd89eugj68zs9jexe98t2w,27.0,Masculino,1,,1.0,Pós-graduação,Trabalho na área Acadêmica/Pesquisador,,,,de 2 a 3 anos,de 1 a 2 anos,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Udemy,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,,,
8p16gn84eysuylxwp98p16gne4uryxbx,21.0,Masculino,1,Minas Gerais (MG),1.0,Estudante de Graduação,Somente Estudante (graduação),,,,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Udemy,,0.0,Região Sudeste,,Outras Engenharias,,,
wni0digu5mgg7qkwniwx6t5ywqy6jdoe,20.0,Masculino,1,,1.0,Estudante de Graduação,Somente Estudante (graduação),,,,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Udemy,,0.0,,,Outras Engenharias,,,
7gaarwj1sh9dg2dlp47gaarqsy8houfi,31.0,Masculino,1,Minas Gerais (MG),1.0,Pós-graduação,Empreendedor ou Empregado (CNPJ),de 1 a 5,1.0,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,de 1 a 2 anos,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Podcast do Data Hackers,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Coursera,,0.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,"C-level (CDO, CIO, CTO)",
2gcgbol1xc7hbfefab92gcg1fq5me8g1,38.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empregado (CTL),Acima de 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsletter Semanal,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,1.0,Região Sudeste,,Outras,Telecomunicação,,Outras
ezzz1hh6xgxs7b85hoi93ezzz1h4oydy,38.0,Masculino,1,São Paulo (SP),1.0,Estudante de Graduação,Empregado (CTL),de 1001 a 3000,0.0,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,de 4 a 5 anos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,SQL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,Coursera,,1.0,Região Sudeste,,Estatística/ Matemática / Matemática Computacional,Outras,,Data Engineer/Engenheiro de Dados
6oexqfty10owg6z3zr6b6oexqfpkqrtb,22.0,Feminino,1,,1.0,Estudante de Graduação,Estagiário,de 1001 a 3000,0.0,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,de 2 a 3 anos,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ainda não conhecia o Data Hackers,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Alura,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,Varejo,,Outras
darotcdyc2w3lvn22darotcd5ub8b4xk,19.0,Masculino,1,Minas Gerais (MG),1.0,Estudante de Graduação,Estagiário,de 6 a 10,0.0,Menos de R$ 1.000/mês,Não tenho experiência na área de dados,Menos de 1 ano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,Udemy,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Marketing,,Outras
6dnpj5kdx2tuggsd8h60ej6dnpjlwzr7,25.0,Feminino,1,São Paulo (SP),1.0,Mestrado,Somente Estudante (pós-graduação),,,,de 1 a 2 anos,de 1 a 2 anos,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Podcast do Data Hackers,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Udemy,,1.0,Região Sudeste,,Estatística/ Matemática / Matemática Computacional,,,
pfhjd6ootjjbcolqzcgmm6pfhjl64md5,47.0,Masculino,1,Paraná (PR),1.0,Pós-graduação,Empregado (CTL),de 51 a 100,1.0,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,Mais de 10 anos,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,SQL,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bootcamp do Data Hackers,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Udemy,,1.0,Região Sul,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,Gerente,
b10urotf1hhbqcpfazxb10ur9jvbs8dg,21.0,Feminino,1,Espírito Santo (ES),1.0,Estudante de Graduação,Somente Estudante (graduação),,,,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,Alura,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,,,
dc0xmj1uihtfyr97fwdc0d5v0sat6bni,38.0,Masculino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Empregado (CTL),Acima de 3000,0.0,de R$ 6.001/mês a R$ 8.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bootcamp do Data Hackers,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Udemy,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Setor Automotivo,,Engenheiro
rz3wxyzyxoa32l5avx7zkrz3wx6o67p9,33.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empregado (CTL),de 1001 a 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,de 1 a 2 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Podcast do Data Hackers,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,Udemy,,0.0,Região Sudeste,,Economia/ Administração / Contabilidade / Finanças,Finanças ou Bancos,,Data Analyst/Analista de Dados
jy2z3h91ocnzxw00uqjy2z3oc1fh07gr,46.0,Masculino,1,Rio Grande do Sul (RS),1.0,Mestrado,Empregado (CTL),de 51 a 100,0.0,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Mais de 10 anos,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Canal do Slack,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,Udemy,,0.0,Região Sul,,Outras Engenharias,Tecnologia/Fábrica de Software,,Business Analyst/Analista de Negócios
fwgv19ec2tg6nq5fwg7zr019zv9ti91q,22.0,Masculino,1,São Paulo (SP),0.0,Estudante de Graduação,Somente Estudante (graduação),,,,Não tenho experiência na área de dados,de 2 a 3 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Alura,,0.0,Região Sudeste,Região Nordeste,Computação / Engenharia de Software / Sistemas de Informação,,,
w5c53o6wxnyxw9ukow5c5fh9gsfpaq5o,39.0,Masculino,1,,1.0,Graduação/Bacharelado,"Desempregado, buscando recolocação",,,,de 1 a 2 anos,Mais de 10 anos,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,R,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,Kaggle Learn,,0.0,,,Computação / Engenharia de Software / Sistemas de Informação,,,
sgs3jtm7w0c412l509d84tsgs3jtu9ef,28.0,Masculino,0,,,Graduação/Bacharelado,Empregado (CTL),de 501 a 1000,0.0,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 5 anos,de 2 a 3 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Podcast do Data Hackers,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Udemy,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,Internet/Ecommerce,,Data Engineer/Engenheiro de Dados
ytdjkjreinwnnioczkhm9ytdjkoism1e,47.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empreendedor ou Empregado (CNPJ),de 501 a 1000,1.0,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Mais de 10 anos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,edX,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,Team Leader/Tech Leader,
bs218mzhbt5ipuk6d8wxbs218mzmng9j,24.0,Masculino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Empregado (CTL),de 51 a 100,0.0,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Menos de 1 ano,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,R,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DataCamp,,1.0,Região Sudeste,,Estatística/ Matemática / Matemática Computacional,Tecnologia/Fábrica de Software,,Data Scientist/Cientista de Dados
7c372ywllpvjxo5pjsd7xk7c372yzgyn,27.0,Masculino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Empregado (CTL),de 101 a 500,0.0,de R$ 3.001/mês a R$ 4.000/mês,de 6 a 10 anos,Menos de 1 ano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Podcast do Data Hackers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Udemy,,0.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Desenvolvedor ou Engenheiro de Software
h96h4p64mujp6faf2h96h4p6izn3wx9i,23.0,Masculino,1,Minas Gerais (MG),1.0,Estudante de Graduação,Estagiário,de 11 a 50,0.0,de R$ 1.001/mês a R$ 2.000/mês,de 2 a 3 anos,Menos de 1 ano,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,R,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Podcast do Data Hackers,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,edX,,1.0,Região Sudeste,,Estatística/ Matemática / Matemática Computacional,Tecnologia/Fábrica de Software,,Data Scientist/Cientista de Dados
jkqyqf6ayqsfnvkejkqyqmom1h5atig4,29.0,Masculino,1,Paraná (PR),1.0,Pós-graduação,Empregado (CTL),de 101 a 500,0.0,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,de 2 a 3 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Blog/Medium do Data Hackers,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Alura,,1.0,Região Sul,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Desenvolvedor ou Engenheiro de Software
4baeb2z5xs83qzw3x9dnc4baeb2990ab,23.0,Masculino,1,,1.0,Pós-graduação,Empregado (CTL),Acima de 3000,0.0,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,de 1 a 2 anos,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,Python,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Blog/Medium do Data Hackers,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,Udemy,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Data Engineer/Engenheiro de Dados
4zclw08q0r52bfec9s34zclwv4nwio66,38.0,Masculino,1,Rio de Janeiro (RJ),1.0,Mestrado,Empregado (CTL),de 101 a 500,1.0,de R$ 1.001/mês a R$ 2.000/mês,Mais de 10 anos,Mais de 10 anos,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,Python,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Coursera,,0.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,Coordenador,
